response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Johnson	Johnson	10.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	1092		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	1092		Internet	Nonpartisan	None
Clinton	Clinton	43.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	1016		Internet	Nonpartisan	None
Trump	Trump	44.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	1016		Internet	Nonpartisan	None
Johnson	Johnson	9.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	1016		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	1016		Internet	Nonpartisan	None
Clinton	Clinton	47.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	551		Internet	Nonpartisan	None
Trump	Trump	42.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	551		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	551		Internet	Nonpartisan	None
Donald Trump	Trump	46.0	remington-research-group-r-axiom-strategies-26763	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	1793	2.31	IVR/Live Phone	Sponsor	Rep
Hillary Clinton	Clinton	45.0	remington-research-group-r-axiom-strategies-26763	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	1793	2.31	IVR/Live Phone	Sponsor	Rep
Gary Johnson	Johnson	3.0	remington-research-group-r-axiom-strategies-26763	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	1793	2.31	IVR/Live Phone	Sponsor	Rep
Someone else	Other	2.0	remington-research-group-r-axiom-strategies-26763	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	1793	2.31	IVR/Live Phone	Sponsor	Rep
Undecided	Undecided	4.0	remington-research-group-r-axiom-strategies-26763	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	1793	2.31	IVR/Live Phone	Sponsor	Rep
Clinton	Clinton	43.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	937		Internet	Nonpartisan	None
Trump	Trump	44.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	937		Internet	Nonpartisan	None
Johnson	Johnson	9.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	937		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	937		Internet	Nonpartisan	None
Hillary Clinton	Clinton	48.0	ppp-d-center-for-american-progress-action-fund-26703	PPP (D-Center for American Progress Action Fund)	2016-10-31	2016-11-01	The candidates for President this fall are Democrat Hillary Clinton, and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	688	3.7	IVR/Online	Sponsor	Dem
Donald Trump	Trump	45.0	ppp-d-center-for-american-progress-action-fund-26703	PPP (D-Center for American Progress Action Fund)	2016-10-31	2016-11-01	The candidates for President this fall are Democrat Hillary Clinton, and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	688	3.7	IVR/Online	Sponsor	Dem
Not sure	Undecided	7.0	ppp-d-center-for-american-progress-action-fund-26703	PPP (D-Center for American Progress Action Fund)	2016-10-31	2016-11-01	The candidates for President this fall are Democrat Hillary Clinton, and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	688	3.7	IVR/Online	Sponsor	Dem
Hillary Clinton	Clinton	45.0	lucid-the-times-picayune-26643	Lucid/The Times-Picayune	2016-10-28	2016-11-01		Likely Voters	892		Internet	Nonpartisan	None
Donald Trump	Trump	38.0	lucid-the-times-picayune-26643	Lucid/The Times-Picayune	2016-10-28	2016-11-01		Likely Voters	892		Internet	Nonpartisan	None
Gary Johnson	Johnson	7.0	lucid-the-times-picayune-26643	Lucid/The Times-Picayune	2016-10-28	2016-11-01		Likely Voters	892		Internet	Nonpartisan	None
Jill Stein	Other	2.0	lucid-the-times-picayune-26643	Lucid/The Times-Picayune	2016-10-28	2016-11-01		Likely Voters	892		Internet	Nonpartisan	None
Undecided	Undecided	7.0	lucid-the-times-picayune-26643	Lucid/The Times-Picayune	2016-10-28	2016-11-01		Likely Voters	892		Internet	Nonpartisan	None
Clinton	Clinton	45.0	jmc-analytics-r-8-news-now-26638	JMC Analytics (R)/8 News NOW	2016-10-28	2016-11-01	If the race for President were held today between Donald Trump and Hillary Clinton, which candidate would you support?	Likely Voters	600	4.0	Live Phone	Pollster	Rep
Trump	Trump	45.0	jmc-analytics-r-8-news-now-26638	JMC Analytics (R)/8 News NOW	2016-10-28	2016-11-01	If the race for President were held today between Donald Trump and Hillary Clinton, which candidate would you support?	Likely Voters	600	4.0	Live Phone	Pollster	Rep
Johnson	Johnson	4.0	jmc-analytics-r-8-news-now-26638	JMC Analytics (R)/8 News NOW	2016-10-28	2016-11-01	If the race for President were held today between Donald Trump and Hillary Clinton, which candidate would you support?	Likely Voters	600	4.0	Live Phone	Pollster	Rep
None of the above	Other	3.0	jmc-analytics-r-8-news-now-26638	JMC Analytics (R)/8 News NOW	2016-10-28	2016-11-01	If the race for President were held today between Donald Trump and Hillary Clinton, which candidate would you support?	Likely Voters	600	4.0	Live Phone	Pollster	Rep
Undecided	Undecided	4.0	jmc-analytics-r-8-news-now-26638	JMC Analytics (R)/8 News NOW	2016-10-28	2016-11-01	If the race for President were held today between Donald Trump and Hillary Clinton, which candidate would you support?	Likely Voters	600	4.0	Live Phone	Pollster	Rep
Trump/Pence	Trump	49.0	cnn-26621	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, and Gary Johnson and Bill Weld as the Libertarian Party’s candidates. Who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
Clinton/Kaine	Clinton	43.0	cnn-26621	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, and Gary Johnson and Bill Weld as the Libertarian Party’s candidates. Who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
Johnson/Weld	Johnson	5.0	cnn-26621	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, and Gary Johnson and Bill Weld as the Libertarian Party’s candidates. Who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
None of these candidates (vol.)	Other	2.0	cnn-26621	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, and Gary Johnson and Bill Weld as the Libertarian Party’s candidates. Who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
Other (vol.)	Other	0.0	cnn-26621	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, and Gary Johnson and Bill Weld as the Libertarian Party’s candidates. Who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
No opinion	Undecided	1.0	cnn-26621	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, and Gary Johnson and Bill Weld as the Libertarian Party’s candidates. Who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
Trump	Trump	51.0	cnn-26621	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
Clinton	Clinton	45.0	cnn-26621	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
Other (vol.)	Other	1.0	cnn-26621	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
Neither (vol.)	Other	3.0	cnn-26621	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
No opinion	Undecided	0.0	cnn-26621	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	790	3.5	Live Phone	Nonpartisan	None
Clinton	Clinton	42.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	994		Internet	Nonpartisan	None
Trump	Trump	43.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	994		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	994		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	994		Internet	Nonpartisan	None
Clinton	Clinton	43.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	1010		Internet	Nonpartisan	None
Trump	Trump	42.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	1010		Internet	Nonpartisan	None
Johnson	Johnson	12.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	1010		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	1010		Internet	Nonpartisan	None
Donald Trump	Trump	48.0	remington-research-group-r-axiom-strategies-26562	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	787	3.49	IVR/Live Phone	Sponsor	Rep
Hillary Clinton	Clinton	44.0	remington-research-group-r-axiom-strategies-26562	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	787	3.49	IVR/Live Phone	Sponsor	Rep
Gary Johnson	Johnson	4.0	remington-research-group-r-axiom-strategies-26562	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	787	3.49	IVR/Live Phone	Sponsor	Rep
Someone else	Other	1.0	remington-research-group-r-axiom-strategies-26562	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	787	3.49	IVR/Live Phone	Sponsor	Rep
Undecided	Undecided	3.0	remington-research-group-r-axiom-strategies-26562	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	787	3.49	IVR/Live Phone	Sponsor	Rep
Clinton	Clinton	43.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	887		Internet	Nonpartisan	None
Trump	Trump	43.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	887		Internet	Nonpartisan	None
Johnson	Johnson	11.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	887		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	887		Internet	Nonpartisan	None
Clinton	Clinton	48.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	314		Internet	Nonpartisan	None
Trump	Trump	46.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	314		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	314		Internet	Nonpartisan	None
Clinton	Clinton	43.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1104		Internet	Nonpartisan	None
Trump	Trump	44.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1104		Internet	Nonpartisan	None
Johnson	Johnson	11.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1104		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1104		Internet	Nonpartisan	None
Clinton	Clinton	40.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	391		Internet	Nonpartisan	None
Trump	Trump	40.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	391		Internet	Nonpartisan	None
Don't Know/Other	Undecided	20.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	391		Internet	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1041		Internet	Nonpartisan	None
Trump	Trump	44.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1041		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1041		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1041		Internet	Nonpartisan	None
Hillary Clinton and Tim Kaine, the Democrats	Clinton	45.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Donald Trump and Mike Pence, the Republicans	Trump	45.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Neither 	Other	8.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Other	Other	1.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Undecided	Undecided	1.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	43.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	43.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	10.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Jill Stein, of the Green Party	Other	0.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Other	Other	3.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Undecided	Undecided	2.0	nbc-wsj-marist-26487	NBC/WSJ/Marist	2016-10-20	2016-10-24	If November's presidential election were held today, whom would you support if the candidates are [including those who are undecided yet leaning toward a candidate or already voted]:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	967		Internet	Nonpartisan	None
Trump	Trump	44.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	967		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	967		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	967		Internet	Nonpartisan	None
Democrat Hillary Clinton	Clinton	48.0	bendixen-amandi-las-vegas-review-journal-26416	Bendixen & Amandi-Las Vegas Review-Journal	2016-10-20	2016-10-23		Likely Voters	800	3.5	Live Phone	Pollster	Dem
Republican Donald Trump	Trump	41.0	bendixen-amandi-las-vegas-review-journal-26416	Bendixen & Amandi-Las Vegas Review-Journal	2016-10-20	2016-10-23		Likely Voters	800	3.5	Live Phone	Pollster	Dem
Libertarian Gary Johnson	Johnson	6.0	bendixen-amandi-las-vegas-review-journal-26416	Bendixen & Amandi-Las Vegas Review-Journal	2016-10-20	2016-10-23		Likely Voters	800	3.5	Live Phone	Pollster	Dem
Other	Other	1.0	bendixen-amandi-las-vegas-review-journal-26416	Bendixen & Amandi-Las Vegas Review-Journal	2016-10-20	2016-10-23		Likely Voters	800	3.5	Live Phone	Pollster	Dem
Don't Know/No Answer	Undecided	4.0	bendixen-amandi-las-vegas-review-journal-26416	Bendixen & Amandi-Las Vegas Review-Journal	2016-10-20	2016-10-23		Likely Voters	800	3.5	Live Phone	Pollster	Dem
Clinton	Clinton	44.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	816		Internet	Nonpartisan	None
Trump	Trump	45.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	816		Internet	Nonpartisan	None
Johnson	Johnson	9.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	816		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	816		Internet	Nonpartisan	None
Clinton	Clinton	48.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	319		Internet	Nonpartisan	None
Trump	Trump	45.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	319		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	319		Internet	Nonpartisan	None
Donald Trump	Trump	47.0	remington-research-group-r-axiom-strategies-26422	Remington Research Group (R)/Axiom Strategies	2016-10-20	2016-10-22		Likely Voters	1332	2.69	IVR/Live Phone	Sponsor	Rep
Hillary Clinton	Clinton	44.0	remington-research-group-r-axiom-strategies-26422	Remington Research Group (R)/Axiom Strategies	2016-10-20	2016-10-22		Likely Voters	1332	2.69	IVR/Live Phone	Sponsor	Rep
Gary Johnson	Johnson	4.0	remington-research-group-r-axiom-strategies-26422	Remington Research Group (R)/Axiom Strategies	2016-10-20	2016-10-22		Likely Voters	1332	2.69	IVR/Live Phone	Sponsor	Rep
Someone else	Other	2.0	remington-research-group-r-axiom-strategies-26422	Remington Research Group (R)/Axiom Strategies	2016-10-20	2016-10-22		Likely Voters	1332	2.69	IVR/Live Phone	Sponsor	Rep
Undecided	Undecided	3.0	remington-research-group-r-axiom-strategies-26422	Remington Research Group (R)/Axiom Strategies	2016-10-20	2016-10-22		Likely Voters	1332	2.69	IVR/Live Phone	Sponsor	Rep
Clinton	Clinton	46.0	rasmussen-ktnv-26418	Rasmussen/KTNV	2016-10-20	2016-10-22	If the 2016 presidential election were held today, would you vote for Republican Donald Trump or Democrat Hillary Clinton?	Likely Voters	826	3.5	IVR/Online	Nonpartisan	None
Trump	Trump	42.0	rasmussen-ktnv-26418	Rasmussen/KTNV	2016-10-20	2016-10-22	If the 2016 presidential election were held today, would you vote for Republican Donald Trump or Democrat Hillary Clinton?	Likely Voters	826	3.5	IVR/Online	Nonpartisan	None
Johnson	Johnson	5.0	rasmussen-ktnv-26418	Rasmussen/KTNV	2016-10-20	2016-10-22	If the 2016 presidential election were held today, would you vote for Republican Donald Trump or Democrat Hillary Clinton?	Likely Voters	826	3.5	IVR/Online	Nonpartisan	None
Some other candidate	Other	2.0	rasmussen-ktnv-26418	Rasmussen/KTNV	2016-10-20	2016-10-22	If the 2016 presidential election were held today, would you vote for Republican Donald Trump or Democrat Hillary Clinton?	Likely Voters	826	3.5	IVR/Online	Nonpartisan	None
Not sure	Undecided	4.0	rasmussen-ktnv-26418	Rasmussen/KTNV	2016-10-20	2016-10-22	If the 2016 presidential election were held today, would you vote for Republican Donald Trump or Democrat Hillary Clinton?	Likely Voters	826	3.5	IVR/Online	Nonpartisan	None
Clinton	Clinton	48.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	562		Internet	Nonpartisan	None
Trump	Trump	43.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	562		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	562		Internet	Nonpartisan	None
Hillary Clinton	Clinton	47.0	monmouth-university-26251	Monmouth University	2016-10-14	2016-10-17	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian – or would you choose the option for none of these candidates?	Likely Voters	413	4.8	Live Phone	Nonpartisan	None
Donald Trump	Trump	40.0	monmouth-university-26251	Monmouth University	2016-10-14	2016-10-17	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian – or would you choose the option for none of these candidates?	Likely Voters	413	4.8	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	7.0	monmouth-university-26251	Monmouth University	2016-10-14	2016-10-17	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian – or would you choose the option for none of these candidates?	Likely Voters	413	4.8	Live Phone	Nonpartisan	None
None of these candidates	Other	2.0	monmouth-university-26251	Monmouth University	2016-10-14	2016-10-17	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian – or would you choose the option for none of these candidates?	Likely Voters	413	4.8	Live Phone	Nonpartisan	None
