response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Other	Other	5.0	upi-cvoter-26793	UPI/CVOTER	2016-10-30	2016-11-06		Likely Voters	507		Internet	Nonpartisan	None
Clinton	Clinton	56.0	surveymonkey-26769	SurveyMonkey	2016-10-30	2016-11-06		Likely Voters	2655		Internet	Nonpartisan	None
Trump	Trump	30.0	surveymonkey-26769	SurveyMonkey	2016-10-30	2016-11-06		Likely Voters	2655		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26769	SurveyMonkey	2016-10-30	2016-11-06		Likely Voters	2655		Internet	Nonpartisan	None
Jill Stein	Other	4.0	surveymonkey-26769	SurveyMonkey	2016-10-30	2016-11-06		Likely Voters	2655		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26769	SurveyMonkey	2016-10-30	2016-11-06		Likely Voters	2655		Internet	Nonpartisan	None
Clinton	Clinton	59.0	ipsos-reuters-26806	Ipsos/Reuters	2016-10-17	2016-11-06		Likely Voters	1393		Internet	Nonpartisan	None
Trump	Trump	32.0	ipsos-reuters-26806	Ipsos/Reuters	2016-10-17	2016-11-06		Likely Voters	1393		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-26806	Ipsos/Reuters	2016-10-17	2016-11-06		Likely Voters	1393		Internet	Nonpartisan	None
Clinton	Clinton	56.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
Trump	Trump	30.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
Clinton	Clinton	56.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2528		Internet	Nonpartisan	None
Trump	Trump	29.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2528		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2528		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2528		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2528		Internet	Nonpartisan	None
Clinton	Clinton	60.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	1524		Internet	Nonpartisan	None
Trump	Trump	30.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	1524		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	1524		Internet	Nonpartisan	None
Clinton	Clinton	56.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2316		Internet	Nonpartisan	None
Trump	Trump	29.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2316		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2316		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2316		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2316		Internet	Nonpartisan	None
Clinton	Clinton	55.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2284		Internet	Nonpartisan	None
Trump	Trump	30.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2284		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2284		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2284		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2284		Internet	Nonpartisan	None
Hillary Clinton (D)	Clinton	56.0	surveyusa-kabc-scng-26606	SurveyUSA/KABC/SCNG	2016-10-28	2016-10-31		Likely Voters	747	3.6	IVR/Online	Nonpartisan	None
Donald Trump (R)	Trump	35.0	surveyusa-kabc-scng-26606	SurveyUSA/KABC/SCNG	2016-10-28	2016-10-31		Likely Voters	747	3.6	IVR/Online	Nonpartisan	None
Gary Johnson (L)	Other	4.0	surveyusa-kabc-scng-26606	SurveyUSA/KABC/SCNG	2016-10-28	2016-10-31		Likely Voters	747	3.6	IVR/Online	Nonpartisan	None
Jill Stein	Other	1.0	surveyusa-kabc-scng-26606	SurveyUSA/KABC/SCNG	2016-10-28	2016-10-31		Likely Voters	747	3.6	IVR/Online	Nonpartisan	None
Undecided	Undecided	4.0	surveyusa-kabc-scng-26606	SurveyUSA/KABC/SCNG	2016-10-28	2016-10-31		Likely Voters	747	3.6	IVR/Online	Nonpartisan	None
Clinton/Kaine (D)	Clinton	53.0	field-uc-berkeley-yougov-26655	Field/UC Berkeley/YouGov	2016-10-25	2016-10-31		Likely Voters	1498		Internet	Nonpartisan	None
Trump/Pence (R)	Trump	33.0	field-uc-berkeley-yougov-26655	Field/UC Berkeley/YouGov	2016-10-25	2016-10-31		Likely Voters	1498		Internet	Nonpartisan	None
Johnson/Weld (L)	Other	4.0	field-uc-berkeley-yougov-26655	Field/UC Berkeley/YouGov	2016-10-25	2016-10-31		Likely Voters	1498		Internet	Nonpartisan	None
Stein/Baraka (G)	Other	3.0	field-uc-berkeley-yougov-26655	Field/UC Berkeley/YouGov	2016-10-25	2016-10-31		Likely Voters	1498		Internet	Nonpartisan	None
Undecided	Undecided	7.0	field-uc-berkeley-yougov-26655	Field/UC Berkeley/YouGov	2016-10-25	2016-10-31		Likely Voters	1498		Internet	Nonpartisan	None
Clinton	Clinton	55.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2505		Internet	Nonpartisan	None
Trump	Trump	30.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2505		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2505		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2505		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2505		Internet	Nonpartisan	None
Clinton	Clinton	55.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	2264		Internet	Nonpartisan	None
Trump	Trump	30.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	2264		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	2264		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	2264		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	2264		Internet	Nonpartisan	None
Democrats Hillary Clinton and Tim Kaine	Clinton	54.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	Thinking about the presidential election, if the election for president were held today and the candidates were -- Democrats Hillary Clinton and Tim Kaine, Republicans Donald Trump and Mike Pence, Green Party candidates Jill Stein and Ajamu Baraka, Libertarian Party candidates Gary Johnson and Bill Weld, and Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
Republicans Donald Trump and Mike Pence	Trump	30.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	Thinking about the presidential election, if the election for president were held today and the candidates were -- Democrats Hillary Clinton and Tim Kaine, Republicans Donald Trump and Mike Pence, Green Party candidates Jill Stein and Ajamu Baraka, Libertarian Party candidates Gary Johnson and Bill Weld, and Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
Green Party candidates Jill Stein and Ajamu Baraka	Other	3.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	Thinking about the presidential election, if the election for president were held today and the candidates were -- Democrats Hillary Clinton and Tim Kaine, Republicans Donald Trump and Mike Pence, Green Party candidates Jill Stein and Ajamu Baraka, Libertarian Party candidates Gary Johnson and Bill Weld, and Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
Libertarian Party candidates Gary Johnson and Bill Weld	Other	4.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	Thinking about the presidential election, if the election for president were held today and the candidates were -- Democrats Hillary Clinton and Tim Kaine, Republicans Donald Trump and Mike Pence, Green Party candidates Jill Stein and Ajamu Baraka, Libertarian Party candidates Gary Johnson and Bill Weld, and Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks	Other	0.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	Thinking about the presidential election, if the election for president were held today and the candidates were -- Democrats Hillary Clinton and Tim Kaine, Republicans Donald Trump and Mike Pence, Green Party candidates Jill Stein and Ajamu Baraka, Libertarian Party candidates Gary Johnson and Bill Weld, and Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
(Other)	Other	1.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	Thinking about the presidential election, if the election for president were held today and the candidates were -- Democrats Hillary Clinton and Tim Kaine, Republicans Donald Trump and Mike Pence, Green Party candidates Jill Stein and Ajamu Baraka, Libertarian Party candidates Gary Johnson and Bill Weld, and Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
(Undecided)	Undecided	4.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	Thinking about the presidential election, if the election for president were held today and the candidates were -- Democrats Hillary Clinton and Tim Kaine, Republicans Donald Trump and Mike Pence, Green Party candidates Jill Stein and Ajamu Baraka, Libertarian Party candidates Gary Johnson and Bill Weld, and Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
(Refused)	Undecided	2.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	Thinking about the presidential election, if the election for president were held today and the candidates were -- Democrats Hillary Clinton and Tim Kaine, Republicans Donald Trump and Mike Pence, Green Party candidates Jill Stein and Ajamu Baraka, Libertarian Party candidates Gary Johnson and Bill Weld, and Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
(Will not vote)	Undecided	1.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	Thinking about the presidential election, if the election for president were held today and the candidates were -- Democrats Hillary Clinton and Tim Kaine, Republicans Donald Trump and Mike Pence, Green Party candidates Jill Stein and Ajamu Baraka, Libertarian Party candidates Gary Johnson and Bill Weld, and Peace and Freedom Party candidates Gloria Estela la Riva and Dennis Banks, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
Democrats Hillary Clinton and Tim Kaine	Clinton	58.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	And if the election for President were held today and you had to choose between Democrats Hillary Clinton and Tim Kaine, and Republicans Donald Trump and Mike Pence, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
Republicans Donald Trump and Mike Pence	Trump	33.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	And if the election for President were held today and you had to choose between Democrats Hillary Clinton and Tim Kaine, and Republicans Donald Trump and Mike Pence, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
(Other)	Other	4.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	And if the election for President were held today and you had to choose between Democrats Hillary Clinton and Tim Kaine, and Republicans Donald Trump and Mike Pence, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
(Undecided)	Undecided	1.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	And if the election for President were held today and you had to choose between Democrats Hillary Clinton and Tim Kaine, and Republicans Donald Trump and Mike Pence, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
(Refused)	Undecided	2.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	And if the election for President were held today and you had to choose between Democrats Hillary Clinton and Tim Kaine, and Republicans Donald Trump and Mike Pence, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
(Will not vote)	Undecided	3.0	usc-la-times-26726	USC/LA Times	2016-10-22	2016-10-30	And if the election for President were held today and you had to choose between Democrats Hillary Clinton and Tim Kaine, and Republicans Donald Trump and Mike Pence, for whom would you vote?	Likely Voters	1365	2.4	Live Phone	Nonpartisan	None
Clinton	Clinton	58.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	481		Internet	Nonpartisan	None
Trump	Trump	38.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	481		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	481		Internet	Nonpartisan	None
Clinton	Clinton	54.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2431		Internet	Nonpartisan	None
Trump	Trump	31.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2431		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2431		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2431		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2431		Internet	Nonpartisan	None
Clinton	Clinton	65.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	1779		Internet	Nonpartisan	None
Trump	Trump	26.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	1779		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	1779		Internet	Nonpartisan	None
Clinton	Clinton	54.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2358		Internet	Nonpartisan	None
Trump	Trump	31.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2358		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2358		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2358		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2358		Internet	Nonpartisan	None
Clinton	Clinton	54.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1923		Internet	Nonpartisan	None
Trump	Trump	31.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1923		Internet	Nonpartisan	None
Johnson	Other	8.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1923		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1923		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1923		Internet	Nonpartisan	None
Clinton	Clinton	53.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1492		Internet	Nonpartisan	None
Trump	Trump	31.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1492		Internet	Nonpartisan	None
Johnson	Other	8.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1492		Internet	Nonpartisan	None
Jill Stein	Other	5.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1492		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1492		Internet	Nonpartisan	None
Clinton	Clinton	58.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	507		Internet	Nonpartisan	None
Trump	Trump	38.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	507		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	507		Internet	Nonpartisan	None
Democratic ticket of Clinton and Kaine	Clinton	54.0	ppic-26498	PPIC	2016-10-14	2016-10-23		Likely Voters	1012		Live Phone	Nonpartisan	None
Republican ticket of Trump and Pence	Trump	28.0	ppic-26498	PPIC	2016-10-14	2016-10-23		Likely Voters	1012		Live Phone	Nonpartisan	None
Libertarian ticket of Johnson and Weld	Other	5.0	ppic-26498	PPIC	2016-10-14	2016-10-23		Likely Voters	1012		Live Phone	Nonpartisan	None
Green party ticket of Stein and Baraka	Other	5.0	ppic-26498	PPIC	2016-10-14	2016-10-23		Likely Voters	1012		Live Phone	Nonpartisan	None
Someone Else (vol.)	Other	2.0	ppic-26498	PPIC	2016-10-14	2016-10-23		Likely Voters	1012		Live Phone	Nonpartisan	None
Would not vote for president (vol)	Undecided	1.0	ppic-26498	PPIC	2016-10-14	2016-10-23		Likely Voters	1012		Live Phone	Nonpartisan	None
Don't Know (vol)	Undecided	4.0	ppic-26498	PPIC	2016-10-14	2016-10-23		Likely Voters	1012		Live Phone	Nonpartisan	None
Clinton	Clinton	64.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	1013		Internet	Nonpartisan	None
Trump	Trump	26.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	1013		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	1013		Internet	Nonpartisan	None
Clinton	Clinton	58.0	upi-cvoter-26292	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	483		Internet	Nonpartisan	None
Trump	Trump	37.0	upi-cvoter-26292	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	483		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26292	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	483		Internet	Nonpartisan	None
Hillary Clinton (D)	Clinton	56.0	surveyusa-kabc-scng-26224	SurveyUSA/KABC/SCNG	2016-10-13	2016-10-15		Likely Voters	725	3.7	IVR/Online	Nonpartisan	None
Donald Trump (R)	Trump	30.0	surveyusa-kabc-scng-26224	SurveyUSA/KABC/SCNG	2016-10-13	2016-10-15		Likely Voters	725	3.7	IVR/Online	Nonpartisan	None
Gary Johnson (L)	Other	4.0	surveyusa-kabc-scng-26224	SurveyUSA/KABC/SCNG	2016-10-13	2016-10-15		Likely Voters	725	3.7	IVR/Online	Nonpartisan	None
Jill Stein	Other	2.0	surveyusa-kabc-scng-26224	SurveyUSA/KABC/SCNG	2016-10-13	2016-10-15		Likely Voters	725	3.7	IVR/Online	Nonpartisan	None
Undecided	Undecided	7.0	surveyusa-kabc-scng-26224	SurveyUSA/KABC/SCNG	2016-10-13	2016-10-15		Likely Voters	725	3.7	IVR/Online	Nonpartisan	None
Hillary Clinton, Democratic party	Clinton	61.0	sacramento-state-26535	Sacramento State	2016-10-07	2016-10-13	If the presidential election were tomorrow, for whom would you vote?	Likely Voters	622	7.0	Internet	Nonpartisan	None
Donald Trump, Republican party	Trump	25.0	sacramento-state-26535	Sacramento State	2016-10-07	2016-10-13	If the presidential election were tomorrow, for whom would you vote?	Likely Voters	622	7.0	Internet	Nonpartisan	None
Gary Johnson, Libertarian party	Other	4.0	sacramento-state-26535	Sacramento State	2016-10-07	2016-10-13	If the presidential election were tomorrow, for whom would you vote?	Likely Voters	622	7.0	Internet	Nonpartisan	None
Jill Stein, Green party	Other	3.0	sacramento-state-26535	Sacramento State	2016-10-07	2016-10-13	If the presidential election were tomorrow, for whom would you vote?	Likely Voters	622	7.0	Internet	Nonpartisan	None
Other/Undecided/Don’t Know	Undecided	8.0	sacramento-state-26535	Sacramento State	2016-10-07	2016-10-13	If the presidential election were tomorrow, for whom would you vote?	Likely Voters	622	7.0	Internet	Nonpartisan	None
Clinton	Clinton	66.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1196		Internet	Nonpartisan	None
Trump	Trump	22.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1196		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1196		Internet	Nonpartisan	None
Clinton	Clinton	58.0	upi-cvoter-26026	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	474		Internet	Nonpartisan	None
Trump	Trump	37.0	upi-cvoter-26026	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	474		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26026	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	474		Internet	Nonpartisan	None
Clinton	Clinton	61.0	ipsos-reuters-26100	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	1885		Internet	Nonpartisan	None
Trump	Trump	28.0	ipsos-reuters-26100	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	1885		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26100	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	1885		Internet	Nonpartisan	None
Clinton	Clinton	57.0	upi-cvoter-25902	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	992		Internet	Nonpartisan	None
Trump	Trump	39.0	upi-cvoter-25902	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	992		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25902	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	992		Internet	Nonpartisan	None
Clinton	Clinton	64.0	ipsos-reuters-25853	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	1610		Internet	Nonpartisan	None
Trump	Trump	24.0	ipsos-reuters-25853	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	1610		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-25853	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	1610		Internet	Nonpartisan	None
Hillary Clinton (D)	Clinton	59.0	surveyusa-kabc-scng-25809	SurveyUSA/KABC/SCNG	2016-09-27	2016-09-28		Likely Voters	732	3.6	IVR/Online	Nonpartisan	None
Donald Trump (R)	Trump	33.0	surveyusa-kabc-scng-25809	SurveyUSA/KABC/SCNG	2016-09-27	2016-09-28		Likely Voters	732	3.6	IVR/Online	Nonpartisan	None
Gary Johnson (L)	Other	3.0	surveyusa-kabc-scng-25809	SurveyUSA/KABC/SCNG	2016-09-27	2016-09-28		Likely Voters	732	3.6	IVR/Online	Nonpartisan	None
Jill Stein	Other	2.0	surveyusa-kabc-scng-25809	SurveyUSA/KABC/SCNG	2016-09-27	2016-09-28		Likely Voters	732	3.6	IVR/Online	Nonpartisan	None
Undecided	Undecided	3.0	surveyusa-kabc-scng-25809	SurveyUSA/KABC/SCNG	2016-09-27	2016-09-28		Likely Voters	732	3.6	IVR/Online	Nonpartisan	None
Clinton	Clinton	57.0	upi-cvoter-25731	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	951		Internet	Nonpartisan	None
Trump	Trump	38.0	upi-cvoter-25731	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	951		Internet	Nonpartisan	None
