response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Trump	Trump	52.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	393		Internet	Nonpartisan	None
Johnson	Other	15.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	393		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	393		Internet	Nonpartisan	None
Clinton	Clinton	29.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	345		Internet	Nonpartisan	None
Trump	Trump	53.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	345		Internet	Nonpartisan	None
Johnson	Other	14.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	345		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	345		Internet	Nonpartisan	None
Clinton	Clinton	27.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	281		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	281		Internet	Nonpartisan	None
Johnson	Other	18.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	281		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	281		Internet	Nonpartisan	None
Clinton	Clinton	27.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	298		Internet	Nonpartisan	None
Trump	Trump	53.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	298		Internet	Nonpartisan	None
Johnson	Other	16.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	298		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	298		Internet	Nonpartisan	None
Clinton	Clinton	29.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	266		Internet	Nonpartisan	None
Trump	Trump	55.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	266		Internet	Nonpartisan	None
Johnson	Other	12.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	266		Internet	Nonpartisan	None
No answer	Undecided	5.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	266		Internet	Nonpartisan	None
Clinton	Clinton	40.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	311		Internet	Nonpartisan	None
Trump	Trump	56.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	311		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	311		Internet	Nonpartisan	None
Clinton	Clinton	30.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	382		Internet	Nonpartisan	None
Trump	Trump	53.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	382		Internet	Nonpartisan	None
Johnson	Other	11.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	382		Internet	Nonpartisan	None
No answer	Undecided	6.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	382		Internet	Nonpartisan	None
Clinton	Clinton	32.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	418		Internet	Nonpartisan	None
Trump	Trump	53.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	418		Internet	Nonpartisan	None
Johnson	Other	11.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	418		Internet	Nonpartisan	None
No answer	Undecided	5.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	418		Internet	Nonpartisan	None
Clinton	Clinton	32.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	377		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	377		Internet	Nonpartisan	None
Johnson	Other	11.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	377		Internet	Nonpartisan	None
No answer	Undecided	5.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	377		Internet	Nonpartisan	None
Clinton	Clinton	30.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	331		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	331		Internet	Nonpartisan	None
Johnson	Other	13.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	331		Internet	Nonpartisan	None
No answer	Undecided	5.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	331		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	312		Internet	Nonpartisan	None
Trump	Trump	55.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	312		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	312		Internet	Nonpartisan	None
Donald Trump, the Republican Party candidate	Trump	44.0	mason-dixon-26434	Mason-Dixon	2016-10-18	2016-10-20		Likely Voters	400	5.0	Live Phone	Nonpartisan	None
Hillary Clinton, the Democratic Party candidate	Clinton	37.0	mason-dixon-26434	Mason-Dixon	2016-10-18	2016-10-20		Likely Voters	400	5.0	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian Party candidate	Other	7.0	mason-dixon-26434	Mason-Dixon	2016-10-18	2016-10-20		Likely Voters	400	5.0	Live Phone	Nonpartisan	None
Not Voting	Undecided	3.0	mason-dixon-26434	Mason-Dixon	2016-10-18	2016-10-20		Likely Voters	400	5.0	Live Phone	Nonpartisan	None
Undecided	Undecided	9.0	mason-dixon-26434	Mason-Dixon	2016-10-18	2016-10-20		Likely Voters	400	5.0	Live Phone	Nonpartisan	None
Trump	Trump	54.0	upi-cvoter-26329	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	311		Internet	Nonpartisan	None
Clinton	Clinton	42.0	upi-cvoter-26329	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	311		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26329	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	311		Internet	Nonpartisan	None
Trump	Trump	54.0	upi-cvoter-26067	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	317		Internet	Nonpartisan	None
Clinton	Clinton	42.0	upi-cvoter-26067	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	317		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26067	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	317		Internet	Nonpartisan	None
Trump	Trump	56.0	upi-cvoter-25938	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	463		Internet	Nonpartisan	None
Clinton	Clinton	40.0	upi-cvoter-25938	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	463		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25938	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	463		Internet	Nonpartisan	None
Trump	Trump	55.0	upi-cvoter-25773	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	459		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-25773	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	459		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25773	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	459		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	51.0	washpost-surveymonkey-25390	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	809		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	37.0	washpost-surveymonkey-25390	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	809		Internet	Nonpartisan	None
No Answer	Undecided	11.0	washpost-surveymonkey-25390	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	809		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	43.0	washpost-surveymonkey-25390	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	809		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	29.0	washpost-surveymonkey-25390	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	809		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	19.0	washpost-surveymonkey-25390	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	809		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	3.0	washpost-surveymonkey-25390	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	809		Internet	Nonpartisan	None
No answer	Undecided	5.0	washpost-surveymonkey-25390	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	809		Internet	Nonpartisan	None
