response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Other	Other	6.0	upi-cvoter-26339	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	311		Internet	Nonpartisan	None
Trump	Trump	63.0	upi-cvoter-26044	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	309		Internet	Nonpartisan	None
Clinton	Clinton	30.0	upi-cvoter-26044	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	309		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26044	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	309		Internet	Nonpartisan	None
Trump	Trump	65.0	upi-cvoter-25947	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	462		Internet	Nonpartisan	None
Clinton	Clinton	29.0	upi-cvoter-25947	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	462		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25947	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	462		Internet	Nonpartisan	None
Trump	Trump	65.0	upi-cvoter-25781	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	461		Internet	Nonpartisan	None
Clinton	Clinton	29.0	upi-cvoter-25781	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	461		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-25781	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	461		Internet	Nonpartisan	None
Hillary Clinton	Clinton	19.0	dfm-research-d-greene-25602	DFM Research (D-Greene)	2016-09-06	2016-09-11	Now let’s look ahead to the November election. If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, or Jill Stein with the Green Party?	Likely Voters	402	4.9	Live Phone	Sponsor	Dem
Donald Trump	Trump	54.0	dfm-research-d-greene-25602	DFM Research (D-Greene)	2016-09-06	2016-09-11	Now let’s look ahead to the November election. If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, or Jill Stein with the Green Party?	Likely Voters	402	4.9	Live Phone	Sponsor	Dem
Gary Johnson	Other	10.0	dfm-research-d-greene-25602	DFM Research (D-Greene)	2016-09-06	2016-09-11	Now let’s look ahead to the November election. If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, or Jill Stein with the Green Party?	Likely Voters	402	4.9	Live Phone	Sponsor	Dem
Jill Stein	Other	2.0	dfm-research-d-greene-25602	DFM Research (D-Greene)	2016-09-06	2016-09-11	Now let’s look ahead to the November election. If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, or Jill Stein with the Green Party?	Likely Voters	402	4.9	Live Phone	Sponsor	Dem
(VOL) Unsure	Undecided	15.0	dfm-research-d-greene-25602	DFM Research (D-Greene)	2016-09-06	2016-09-11	Now let’s look ahead to the November election. If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, or Jill Stein with the Green Party?	Likely Voters	402	4.9	Live Phone	Sponsor	Dem
Donald Trump, the Republican	Trump	65.0	washpost-surveymonkey-25396	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	727		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	27.0	washpost-surveymonkey-25396	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	727		Internet	Nonpartisan	None
No Answer	Undecided	8.0	washpost-surveymonkey-25396	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	727		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	57.0	washpost-surveymonkey-25396	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	727		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	21.0	washpost-surveymonkey-25396	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	727		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	15.0	washpost-surveymonkey-25396	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	727		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	3.0	washpost-surveymonkey-25396	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	727		Internet	Nonpartisan	None
No answer	Undecided	4.0	washpost-surveymonkey-25396	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	727		Internet	Nonpartisan	None
