response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Clinton	Clinton	45.0	surveymonkey-26769	SurveyMonkey	2016-10-30	2016-11-06		Likely Voters	2348		Internet	Nonpartisan	None
Trump	Trump	45.0	surveymonkey-26769	SurveyMonkey	2016-10-30	2016-11-06		Likely Voters	2348		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26769	SurveyMonkey	2016-10-30	2016-11-06		Likely Voters	2348		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26769	SurveyMonkey	2016-10-30	2016-11-06		Likely Voters	2348		Internet	Nonpartisan	None
Clinton	Clinton	42.0	ipsos-reuters-26806	Ipsos/Reuters	2016-10-17	2016-11-06		Likely Voters	691		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-26806	Ipsos/Reuters	2016-10-17	2016-11-06		Likely Voters	691		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26806	Ipsos/Reuters	2016-10-17	2016-11-06		Likely Voters	691		Internet	Nonpartisan	None
Donald Trump	Trump	49.0	cbs-yougov-26801	CBS/YouGov	2016-11-03	2016-11-05		Likely Voters	995	4.6	Internet	Nonpartisan	None
Hillary Clinton	Clinton	43.0	cbs-yougov-26801	CBS/YouGov	2016-11-03	2016-11-05		Likely Voters	995	4.6	Internet	Nonpartisan	None
Gary Johnson	Johnson	4.0	cbs-yougov-26801	CBS/YouGov	2016-11-03	2016-11-05		Likely Voters	995	4.6	Internet	Nonpartisan	None
Other	Other	1.0	cbs-yougov-26801	CBS/YouGov	2016-11-03	2016-11-05		Likely Voters	995	4.6	Internet	Nonpartisan	None
Not sure	Undecided	3.0	cbs-yougov-26801	CBS/YouGov	2016-11-03	2016-11-05		Likely Voters	995	4.6	Internet	Nonpartisan	None
Clinton	Clinton	45.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2568		Internet	Nonpartisan	None
Trump	Trump	45.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2568		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2568		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2568		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	48.0	landmark-r-rosetta-stone-wsb-tv-26739	Landmark (R)/Rosetta Stone/WSB-TV	2016-11-02	2016-11-03	If the election for President of the United States were held today and the candidates were Donald Trump, the Republican, Hillary Clinton, the Democrat, and Gary Johnson, the Libertarian, for whom would you vote?	Likely Voters	1000	3.1	IVR/Online	Pollster	Rep
Hillary Clinton, the Democrat	Clinton	46.0	landmark-r-rosetta-stone-wsb-tv-26739	Landmark (R)/Rosetta Stone/WSB-TV	2016-11-02	2016-11-03	If the election for President of the United States were held today and the candidates were Donald Trump, the Republican, Hillary Clinton, the Democrat, and Gary Johnson, the Libertarian, for whom would you vote?	Likely Voters	1000	3.1	IVR/Online	Pollster	Rep
Gary Johnson, the Libertarian	Johnson	4.0	landmark-r-rosetta-stone-wsb-tv-26739	Landmark (R)/Rosetta Stone/WSB-TV	2016-11-02	2016-11-03	If the election for President of the United States were held today and the candidates were Donald Trump, the Republican, Hillary Clinton, the Democrat, and Gary Johnson, the Libertarian, for whom would you vote?	Likely Voters	1000	3.1	IVR/Online	Pollster	Rep
Undecided or no opinion	Undecided	2.0	landmark-r-rosetta-stone-wsb-tv-26739	Landmark (R)/Rosetta Stone/WSB-TV	2016-11-02	2016-11-03	If the election for President of the United States were held today and the candidates were Donald Trump, the Republican, Hillary Clinton, the Democrat, and Gary Johnson, the Libertarian, for whom would you vote?	Likely Voters	1000	3.1	IVR/Online	Pollster	Rep
Donald Trump	Trump	49.0	opinion-savvy-fox-5-atlanta-26710	Opinion Savvy/Fox 5 Atlanta	2016-11-02	2016-11-03	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; and Libertarian nominee Gary Johnson, for whom would you vote?	Likely Voters	538	4.2	IVR/Online	Nonpartisan	None
Hillary Clinton	Clinton	45.0	opinion-savvy-fox-5-atlanta-26710	Opinion Savvy/Fox 5 Atlanta	2016-11-02	2016-11-03	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; and Libertarian nominee Gary Johnson, for whom would you vote?	Likely Voters	538	4.2	IVR/Online	Nonpartisan	None
Gary Johnson	Johnson	6.0	opinion-savvy-fox-5-atlanta-26710	Opinion Savvy/Fox 5 Atlanta	2016-11-02	2016-11-03	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; and Libertarian nominee Gary Johnson, for whom would you vote?	Likely Voters	538	4.2	IVR/Online	Nonpartisan	None
Undecided	Undecided	1.0	opinion-savvy-fox-5-atlanta-26710	Opinion Savvy/Fox 5 Atlanta	2016-11-02	2016-11-03	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; and Libertarian nominee Gary Johnson, for whom would you vote?	Likely Voters	538	4.2	IVR/Online	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2872		Internet	Nonpartisan	None
Trump	Trump	46.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2872		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2872		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2872		Internet	Nonpartisan	None
Clinton	Clinton	42.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	706		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	706		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	706		Internet	Nonpartisan	None
Clinton	Clinton	45.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2722		Internet	Nonpartisan	None
Trump	Trump	45.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2722		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2722		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2722		Internet	Nonpartisan	None
Donald Trump and Mike Pence, the Republicans	Trump	47.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Hillary Clinton and Tim Kaine, the Democrats	Clinton	46.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Neither 	Other	3.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Other	Other	3.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Undecided	Undecided	1.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	45.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	44.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	8.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Other	Other	2.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Undecided	Undecided	1.0	nbc-wsj-marist-26683	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2678		Internet	Nonpartisan	None
Trump	Trump	45.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2678		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2678		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2678		Internet	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2665		Internet	Nonpartisan	None
Trump	Trump	46.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2665		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2665		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2665		Internet	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	2517		Internet	Nonpartisan	None
Trump	Trump	46.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	2517		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	2517		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	2517		Internet	Nonpartisan	None
Clinton	Clinton	45.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	365		Internet	Nonpartisan	None
Trump	Trump	50.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	365		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	365		Internet	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2433		Internet	Nonpartisan	None
Trump	Trump	45.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2433		Internet	Nonpartisan	None
Johnson	Johnson	8.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2433		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2433		Internet	Nonpartisan	None
Donald Trump (R)	Trump	49.0	surveyusa-11alive-26573	SurveyUSA/11Alive	2016-10-25	2016-10-27		Likely Voters	594	4.1	IVR/Online	Nonpartisan	None
Hillary Clinton (D)	Clinton	42.0	surveyusa-11alive-26573	SurveyUSA/11Alive	2016-10-25	2016-10-27		Likely Voters	594	4.1	IVR/Online	Nonpartisan	None
Gary Johnson (L)	Johnson	3.0	surveyusa-11alive-26573	SurveyUSA/11Alive	2016-10-25	2016-10-27		Likely Voters	594	4.1	IVR/Online	Nonpartisan	None
Undecided	Undecided	6.0	surveyusa-11alive-26573	SurveyUSA/11Alive	2016-10-25	2016-10-27		Likely Voters	594	4.1	IVR/Online	Nonpartisan	None
Clinton	Clinton	43.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	861		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	861		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	861		Internet	Nonpartisan	None
Trump and Pence	Trump	44.0	quinnipiac-26509	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, and Gary Johnson and Bill Weld the Libertarians, for whom would you vote?	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Clinton and Kaine	Clinton	43.0	quinnipiac-26509	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, and Gary Johnson and Bill Weld the Libertarians, for whom would you vote?	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Johnson and Weld	Johnson	8.0	quinnipiac-26509	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, and Gary Johnson and Bill Weld the Libertarians, for whom would you vote?	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Someone Else (vol.)	Other	0.0	quinnipiac-26509	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, and Gary Johnson and Bill Weld the Libertarians, for whom would you vote?	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
DK/NA	Undecided	5.0	quinnipiac-26509	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, and Gary Johnson and Bill Weld the Libertarians, for whom would you vote?	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Trump and Pence	Trump	46.0	quinnipiac-26509	Quinnipiac	2016-10-20	2016-10-26	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Clinton and Kaine	Clinton	46.0	quinnipiac-26509	Quinnipiac	2016-10-20	2016-10-26	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Someone else (vol.)	Other	1.0	quinnipiac-26509	Quinnipiac	2016-10-20	2016-10-26	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
DK/NA	Undecided	7.0	quinnipiac-26509	Quinnipiac	2016-10-20	2016-10-26	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	707	3.7	Live Phone	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2567		Internet	Nonpartisan	None
Trump	Trump	46.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2567		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2567		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2567		Internet	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	2235		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	2235		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	2235		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	2235		Internet	Nonpartisan	None
Clinton	Clinton	44.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1906		Internet	Nonpartisan	None
Trump	Trump	46.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1906		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1906		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1906		Internet	Nonpartisan	None
Clinton	Clinton	46.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	367		Internet	Nonpartisan	None
Trump	Trump	48.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	367		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	367		Internet	Nonpartisan	None
Donald Trump	Trump	50.0	opinion-savvy-fox-5-atlanta-26362	Opinion Savvy/Fox 5 Atlanta	2016-10-20	2016-10-20	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; and Libertarian nominee Gary Johnson, for whom would you vote?	Likely Voters	570	4.1	IVR/Online	Nonpartisan	None
Hillary Clinton	Clinton	46.0	opinion-savvy-fox-5-atlanta-26362	Opinion Savvy/Fox 5 Atlanta	2016-10-20	2016-10-20	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; and Libertarian nominee Gary Johnson, for whom would you vote?	Likely Voters	570	4.1	IVR/Online	Nonpartisan	None
Gary Johnson	Johnson	3.0	opinion-savvy-fox-5-atlanta-26362	Opinion Savvy/Fox 5 Atlanta	2016-10-20	2016-10-20	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; and Libertarian nominee Gary Johnson, for whom would you vote?	Likely Voters	570	4.1	IVR/Online	Nonpartisan	None
Undecided	Undecided	1.0	opinion-savvy-fox-5-atlanta-26362	Opinion Savvy/Fox 5 Atlanta	2016-10-20	2016-10-20	If the election to determine the next President of the United States were held today and your choices were: Democratic nominee Hillary Clinton; Republican nominee Donald Trump; and Libertarian nominee Gary Johnson, for whom would you vote?	Likely Voters	570	4.1	IVR/Online	Nonpartisan	None
Donald Trump, the Republican	Trump	47.0	landmark-r-26356	Landmark (R)	2016-10-20	2016-10-20	If the election for President of the United States were held today and the candidates were Donald Trump, the Republican, and Hillary Clinton, the Democrat, and Gary Johnson, the Libertarian, for whom would you vote?	Likely Voters	600	4.0	IVR/Live Phone	Pollster	Rep
Hillary Clinton, the Democrat	Clinton	43.0	landmark-r-26356	Landmark (R)	2016-10-20	2016-10-20	If the election for President of the United States were held today and the candidates were Donald Trump, the Republican, and Hillary Clinton, the Democrat, and Gary Johnson, the Libertarian, for whom would you vote?	Likely Voters	600	4.0	IVR/Live Phone	Pollster	Rep
Gary Johnson, the Libertarian	Johnson	5.0	landmark-r-26356	Landmark (R)	2016-10-20	2016-10-20	If the election for President of the United States were held today and the candidates were Donald Trump, the Republican, and Hillary Clinton, the Democrat, and Gary Johnson, the Libertarian, for whom would you vote?	Likely Voters	600	4.0	IVR/Live Phone	Pollster	Rep
Undecided or no opinion	Undecided	5.0	landmark-r-26356	Landmark (R)	2016-10-20	2016-10-20	If the election for President of the United States were held today and the candidates were Donald Trump, the Republican, and Hillary Clinton, the Democrat, and Gary Johnson, the Libertarian, for whom would you vote?	Likely Voters	600	4.0	IVR/Live Phone	Pollster	Rep
Clinton and Kaine	Clinton	42.0	abt-srbi-inc-atlanta-journal-constitution-26347	Abt SRBI Inc/Atlanta Journal-Constitution	2016-10-17	2016-10-20		Likely Voters	839	4.26	Live Phone	Nonpartisan	None
Trump and Pence	Trump	44.0	abt-srbi-inc-atlanta-journal-constitution-26347	Abt SRBI Inc/Atlanta Journal-Constitution	2016-10-17	2016-10-20		Likely Voters	839	4.26	Live Phone	Nonpartisan	None
Johnson and Weld	Johnson	9.0	abt-srbi-inc-atlanta-journal-constitution-26347	Abt SRBI Inc/Atlanta Journal-Constitution	2016-10-17	2016-10-20		Likely Voters	839	4.26	Live Phone	Nonpartisan	None
Other candidate	Other	1.0	abt-srbi-inc-atlanta-journal-constitution-26347	Abt SRBI Inc/Atlanta Journal-Constitution	2016-10-17	2016-10-20		Likely Voters	839	4.26	Live Phone	Nonpartisan	None
Neither	Other	1.0	abt-srbi-inc-atlanta-journal-constitution-26347	Abt SRBI Inc/Atlanta Journal-Constitution	2016-10-17	2016-10-20		Likely Voters	839	4.26	Live Phone	Nonpartisan	None
Don't Know/No opinion/No Answer/Refused	Undecided	4.0	abt-srbi-inc-atlanta-journal-constitution-26347	Abt SRBI Inc/Atlanta Journal-Constitution	2016-10-17	2016-10-20		Likely Voters	839	4.26	Live Phone	Nonpartisan	None
Clinton	Clinton	41.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	826		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	826		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	826		Internet	Nonpartisan	None
Hillary Clinton	Clinton	44.0	lucid-the-times-picayune-26404	Lucid/The Times-Picayune	2016-10-17	2016-10-18		Likely Voters	807		Internet	Nonpartisan	None
Donald Trump	Trump	40.0	lucid-the-times-picayune-26404	Lucid/The Times-Picayune	2016-10-17	2016-10-18		Likely Voters	807		Internet	Nonpartisan	None
Gary Johnson	Johnson	8.0	lucid-the-times-picayune-26404	Lucid/The Times-Picayune	2016-10-17	2016-10-18		Likely Voters	807		Internet	Nonpartisan	None
Jill Stein	Other	1.0	lucid-the-times-picayune-26404	Lucid/The Times-Picayune	2016-10-17	2016-10-18		Likely Voters	807		Internet	Nonpartisan	None
Undecided	Undecided	8.0	lucid-the-times-picayune-26404	Lucid/The Times-Picayune	2016-10-17	2016-10-18		Likely Voters	807		Internet	Nonpartisan	None
Trump	Trump	49.0	upi-cvoter-26297	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	351		Internet	Nonpartisan	None
Clinton	Clinton	45.0	upi-cvoter-26297	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	351		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26297	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	351		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	48.0	washpost-surveymonkey-26242	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	886		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	45.0	washpost-surveymonkey-26242	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	886		Internet	Nonpartisan	None
No opinion	Undecided	7.0	washpost-surveymonkey-26242	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	886		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	45.0	washpost-surveymonkey-26242	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	886		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	41.0	washpost-surveymonkey-26242	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	886		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	9.0	washpost-surveymonkey-26242	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	886		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	2.0	washpost-surveymonkey-26242	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	886		Internet	Nonpartisan	None
No opinion	Undecided	3.0	washpost-surveymonkey-26242	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	886		Internet	Nonpartisan	None
Clinton	Clinton	42.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1020		Internet	Nonpartisan	None
Trump	Trump	50.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1020		Internet	Nonpartisan	None
Don't Know/Other	Undecided	8.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1020		Internet	Nonpartisan	None
