response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Johnson	Johnson	9.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	1253		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	1253		Internet	Nonpartisan	None
Clinton	Clinton	35.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	923		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	923		Internet	Nonpartisan	None
Johnson	Johnson	9.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	923		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	923		Internet	Nonpartisan	None
Clinton	Clinton	38.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	531		Internet	Nonpartisan	None
Trump	Trump	53.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	531		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	531		Internet	Nonpartisan	None
Clinton	Clinton	36.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	790		Internet	Nonpartisan	None
Trump	Trump	51.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	790		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	790		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	790		Internet	Nonpartisan	None
Donald Trump	Trump	49.0	gravis-marketing-26719	Gravis Marketing	2016-10-30	2016-11-01		Registered Voters	399	4.9	Internet	Nonpartisan	None
Hillary Clinton	Clinton	39.0	gravis-marketing-26719	Gravis Marketing	2016-10-30	2016-11-01		Registered Voters	399	4.9	Internet	Nonpartisan	None
Gary Johnson	Johnson	5.0	gravis-marketing-26719	Gravis Marketing	2016-10-30	2016-11-01		Registered Voters	399	4.9	Internet	Nonpartisan	None
Uncertain	Undecided	9.0	gravis-marketing-26719	Gravis Marketing	2016-10-30	2016-11-01		Registered Voters	399	4.9	Internet	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	638		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	638		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	638		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	638		Internet	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	674		Internet	Nonpartisan	None
Trump	Trump	51.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	674		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	674		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	674		Internet	Nonpartisan	None
Donald Trump	Trump	50.0	monmouth-university-26574	Monmouth University	2016-10-27	2016-10-30	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	39.0	monmouth-university-26574	Monmouth University	2016-10-27	2016-10-30	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	4.0	monmouth-university-26574	Monmouth University	2016-10-27	2016-10-30	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Other candidate (vol)	Other	2.0	monmouth-university-26574	Monmouth University	2016-10-27	2016-10-30	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Undecided (vol)	Undecided	5.0	monmouth-university-26574	Monmouth University	2016-10-27	2016-10-30	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	592		Internet	Nonpartisan	None
Trump	Trump	49.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	592		Internet	Nonpartisan	None
Johnson	Johnson	11.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	592		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	592		Internet	Nonpartisan	None
Clinton	Clinton	42.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	332		Internet	Nonpartisan	None
Trump	Trump	54.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	332		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	332		Internet	Nonpartisan	None
Clinton	Clinton	36.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	740		Internet	Nonpartisan	None
Trump	Trump	50.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	740		Internet	Nonpartisan	None
Johnson	Johnson	12.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	740		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	740		Internet	Nonpartisan	None
Clinton	Clinton	39.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	555		Internet	Nonpartisan	None
Trump	Trump	54.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	555		Internet	Nonpartisan	None
Don't Know/Other	Undecided	7.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	555		Internet	Nonpartisan	None
Clinton	Clinton	35.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	784		Internet	Nonpartisan	None
Trump	Trump	50.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	784		Internet	Nonpartisan	None
Johnson	Johnson	12.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	784		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	784		Internet	Nonpartisan	None
Trump	Trump	49.0	gravis-marketing-26433	Gravis Marketing	2016-10-22	2016-10-24	If you had to vote today in a matchup between Donald Trump, Gary Johnson, and Hillary Clinton, who would you vote for?	Registered Voters	596	2.3	Internet	Nonpartisan	None
Clinton	Clinton	38.0	gravis-marketing-26433	Gravis Marketing	2016-10-22	2016-10-24	If you had to vote today in a matchup between Donald Trump, Gary Johnson, and Hillary Clinton, who would you vote for?	Registered Voters	596	2.3	Internet	Nonpartisan	None
Johnson	Johnson	5.0	gravis-marketing-26433	Gravis Marketing	2016-10-22	2016-10-24	If you had to vote today in a matchup between Donald Trump, Gary Johnson, and Hillary Clinton, who would you vote for?	Registered Voters	596	2.3	Internet	Nonpartisan	None
Uncertain	Undecided	8.0	gravis-marketing-26433	Gravis Marketing	2016-10-22	2016-10-24	If you had to vote today in a matchup between Donald Trump, Gary Johnson, and Hillary Clinton, who would you vote for?	Registered Voters	596	2.3	Internet	Nonpartisan	None
Clinton	Clinton	35.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	688		Internet	Nonpartisan	None
Trump	Trump	48.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	688		Internet	Nonpartisan	None
Johnson	Johnson	13.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	688		Internet	Nonpartisan	None
Stein	Other	1.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	688		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	688		Internet	Nonpartisan	None
Clinton	Clinton	35.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	584		Internet	Nonpartisan	None
Trump	Trump	48.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	584		Internet	Nonpartisan	None
Johnson	Johnson	13.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	584		Internet	Nonpartisan	None
Stein	Other	1.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	584		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	584		Internet	Nonpartisan	None
Clinton	Clinton	43.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	340		Internet	Nonpartisan	None
Trump	Trump	53.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	340		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	340		Internet	Nonpartisan	None
Clinton	Clinton	38.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	666		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	666		Internet	Nonpartisan	None
Don't Know/Other	Undecided	13.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	666		Internet	Nonpartisan	None
Trump	Trump	43.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
Clinton	Clinton	37.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
Johnson	Johnson	9.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
Other (vol)	Other	1.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
None/Would not vote (vol)	Undecided	2.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
Don't Know (vol)	Undecided	7.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
Refused	Undecided	2.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
Trump	Trump	47.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
Clinton	Clinton	41.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
Other 	Other	1.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
None	Undecided	5.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
DK/Refused	Undecided	6.0	wish-tv-ball-state-26363	WISH-TV/Ball State 	2016-10-10	2016-10-16		Likely Voters	544	4.8	Live Phone	Nonpartisan	None
Trump	Trump	53.0	upi-cvoter-26301	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	330		Internet	Nonpartisan	None
Clinton	Clinton	43.0	upi-cvoter-26301	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	330		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26301	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	330		Internet	Nonpartisan	None
Donald Trump	Trump	45.0	monmouth-university-26175	Monmouth University	2016-10-11	2016-10-13	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	41.0	monmouth-university-26175	Monmouth University	2016-10-11	2016-10-13	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	9.0	monmouth-university-26175	Monmouth University	2016-10-11	2016-10-13	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Other candidate (vol)	Other	1.0	monmouth-university-26175	Monmouth University	2016-10-11	2016-10-13	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Undecided (vol)	Undecided	5.0	monmouth-university-26175	Monmouth University	2016-10-11	2016-10-13	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	402	4.9	Live Phone	Nonpartisan	None
Clinton	Clinton	38.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	822		Internet	Nonpartisan	None
Trump	Trump	47.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	822		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	822		Internet	Nonpartisan	None
Donald Trump	Trump	43.0	lucid-the-times-picayune-26225	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1123		Internet	Nonpartisan	None
Hillary Clinton	Clinton	37.0	lucid-the-times-picayune-26225	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1123		Internet	Nonpartisan	None
Gary Johnson	Johnson	10.0	lucid-the-times-picayune-26225	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1123		Internet	Nonpartisan	None
Jill Stein	Other	3.0	lucid-the-times-picayune-26225	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1123		Internet	Nonpartisan	None
Undecided	Undecided	7.0	lucid-the-times-picayune-26225	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	1123		Internet	Nonpartisan	None
Trump	Trump	52.0	upi-cvoter-26035	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	329		Internet	Nonpartisan	None
Clinton	Clinton	43.0	upi-cvoter-26035	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	329		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26035	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	329		Internet	Nonpartisan	None
Trump	Trump	50.0	ipsos-reuters-26107	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	844		Internet	Nonpartisan	None
Clinton	Clinton	37.0	ipsos-reuters-26107	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	844		Internet	Nonpartisan	None
Don't Know/Other	Undecided	13.0	ipsos-reuters-26107	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	844		Internet	Nonpartisan	None
Trump	Trump	55.0	upi-cvoter-25911	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	533		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-25911	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	533		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25911	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	533		Internet	Nonpartisan	None
Trump	Trump	53.0	ipsos-reuters-25860	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	688		Internet	Nonpartisan	None
Clinton	Clinton	36.0	ipsos-reuters-25860	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	688		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-25860	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	688		Internet	Nonpartisan	None
Trump	Trump	54.0	upi-cvoter-25741	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	532		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-25741	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	532		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25741	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	532		Internet	Nonpartisan	None
Trump	Trump	54.0	ipsos-reuters-25692	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	674		Internet	Nonpartisan	None
Clinton	Clinton	35.0	ipsos-reuters-25692	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	674		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-25692	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	674		Internet	Nonpartisan	None
Trump	Trump	53.0	ipsos-reuters-25547	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	709		Internet	Nonpartisan	None
Clinton	Clinton	33.0	ipsos-reuters-25547	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	709		Internet	Nonpartisan	None
Don't Know/Other	Undecided	14.0	ipsos-reuters-25547	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	709		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	52.0	washpost-surveymonkey-25365	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2294		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	37.0	washpost-surveymonkey-25365	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2294		Internet	Nonpartisan	None
No Answer	Undecided	11.0	washpost-surveymonkey-25365	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2294		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	46.0	washpost-surveymonkey-25365	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2294		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	30.0	washpost-surveymonkey-25365	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2294		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	13.0	washpost-surveymonkey-25365	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2294		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	5.0	washpost-surveymonkey-25365	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2294		Internet	Nonpartisan	None
No answer	Undecided	6.0	washpost-surveymonkey-25365	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2294		Internet	Nonpartisan	None
Donald Trump	Trump	47.0	monmouth-university-25197	Monmouth University	2016-08-13	2016-08-16	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	36.0	monmouth-university-25197	Monmouth University	2016-08-13	2016-08-16	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	10.0	monmouth-university-25197	Monmouth University	2016-08-13	2016-08-16	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
Other candidate (vol)	Other	1.0	monmouth-university-25197	Monmouth University	2016-08-13	2016-08-16	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
Undecided (vol)	Undecided	5.0	monmouth-university-25197	Monmouth University	2016-08-13	2016-08-16	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
Clinton	Clinton	41.0	nbc-wsj-marist-24413	NBC/WSJ/Marist	2016-04-26	2016-04-28		Registered Voters	2149	2.1	Live Phone	Nonpartisan	None
Trump	Trump	48.0	nbc-wsj-marist-24413	NBC/WSJ/Marist	2016-04-26	2016-04-28		Registered Voters	2149	2.1	Live Phone	Nonpartisan	None
Undecided	Undecided	11.0	nbc-wsj-marist-24413	NBC/WSJ/Marist	2016-04-26	2016-04-28		Registered Voters	2149	2.1	Live Phone	Nonpartisan	None
Clinton	Clinton	39.0	pos-r-hpi-wthr-24601	POS (R)/HPI/WTHR	2016-04-18	2016-04-21		Likely Voters	500	4.0	Live Phone	Pollster	Rep
Trump	Trump	47.0	pos-r-hpi-wthr-24601	POS (R)/HPI/WTHR	2016-04-18	2016-04-21		Likely Voters	500	4.0	Live Phone	Pollster	Rep
Undecided / Refused	Undecided	14.0	pos-r-hpi-wthr-24601	POS (R)/HPI/WTHR	2016-04-18	2016-04-21		Likely Voters	500	4.0	Live Phone	Pollster	Rep
