response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
None/Other/Don't know	Undecided	9.0	university-of-delaware-psrai-25891	University of Delaware/PSRAI	2016-09-16	2016-09-28	If the presidential election were being held today and the candidates were Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian, and Jill Stein of the Green Party, who would you vote for?	Likely Voters	762	4.1	Live Phone	Nonpartisan	None
Clinton	Clinton	54.0	upi-cvoter-25734	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	479		Internet	Nonpartisan	None
Trump	Trump	42.0	upi-cvoter-25734	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	479		Internet	Nonpartisan	None
Other	Other	3.0	upi-cvoter-25734	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	479		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	50.0	washpost-surveymonkey-25361	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	637		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	36.0	washpost-surveymonkey-25361	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	637		Internet	Nonpartisan	None
No Answer	Undecided	14.0	washpost-surveymonkey-25361	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	637		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	43.0	washpost-surveymonkey-25361	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	637		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	33.0	washpost-surveymonkey-25361	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	637		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	12.0	washpost-surveymonkey-25361	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	637		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	4.0	washpost-surveymonkey-25361	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	637		Internet	Nonpartisan	None
No answer	Undecided	8.0	washpost-surveymonkey-25361	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	637		Internet	Nonpartisan	None
Clinton	Clinton	42.0	fairleigh-dickinson-delaware-news-journal-24987	Fairleigh Dickinson/Delaware News Journal	2016-07-20	2016-07-24	If the election for president was held today, which of the following would you vote for?	Registered Voters	715	4.1	Live Phone	Nonpartisan	None
Trump	Trump	32.0	fairleigh-dickinson-delaware-news-journal-24987	Fairleigh Dickinson/Delaware News Journal	2016-07-20	2016-07-24	If the election for president was held today, which of the following would you vote for?	Registered Voters	715	4.1	Live Phone	Nonpartisan	None
Johnson	Other	9.0	fairleigh-dickinson-delaware-news-journal-24987	Fairleigh Dickinson/Delaware News Journal	2016-07-20	2016-07-24	If the election for president was held today, which of the following would you vote for?	Registered Voters	715	4.1	Live Phone	Nonpartisan	None
Other (vol)	Other	5.0	fairleigh-dickinson-delaware-news-journal-24987	Fairleigh Dickinson/Delaware News Journal	2016-07-20	2016-07-24	If the election for president was held today, which of the following would you vote for?	Registered Voters	715	4.1	Live Phone	Nonpartisan	None
Don't Know (vol)	Undecided	8.0	fairleigh-dickinson-delaware-news-journal-24987	Fairleigh Dickinson/Delaware News Journal	2016-07-20	2016-07-24	If the election for president was held today, which of the following would you vote for?	Registered Voters	715	4.1	Live Phone	Nonpartisan	None
Refused (vol)	Undecided	4.0	fairleigh-dickinson-delaware-news-journal-24987	Fairleigh Dickinson/Delaware News Journal	2016-07-20	2016-07-24	If the election for president was held today, which of the following would you vote for?	Registered Voters	715	4.1	Live Phone	Nonpartisan	None
