response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Don't Know/Other	Undecided	12.0	ipsos-reuters-26806	Ipsos/Reuters	2016-10-17	2016-11-06		Likely Voters	595		Internet	Nonpartisan	None
Donald Trump	Trump	46.0	des-moines-register-mediacom-selzer-26746	Des Moines Register/Mediacom/Selzer	2016-11-01	2016-11-04		Likely Voters	800	3.5	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	39.0	des-moines-register-mediacom-selzer-26746	Des Moines Register/Mediacom/Selzer	2016-11-01	2016-11-04		Likely Voters	800	3.5	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	6.0	des-moines-register-mediacom-selzer-26746	Des Moines Register/Mediacom/Selzer	2016-11-01	2016-11-04		Likely Voters	800	3.5	Live Phone	Nonpartisan	None
Jill Stein	Other	1.0	des-moines-register-mediacom-selzer-26746	Des Moines Register/Mediacom/Selzer	2016-11-01	2016-11-04		Likely Voters	800	3.5	Live Phone	Nonpartisan	None
Other/would not vote (vol.)	Other	2.0	des-moines-register-mediacom-selzer-26746	Des Moines Register/Mediacom/Selzer	2016-11-01	2016-11-04		Likely Voters	800	3.5	Live Phone	Nonpartisan	None
Not sure/Don't remember 	Undecided	1.0	des-moines-register-mediacom-selzer-26746	Des Moines Register/Mediacom/Selzer	2016-11-01	2016-11-04		Likely Voters	800	3.5	Live Phone	Nonpartisan	None
Don't want to tell	Undecided	5.0	des-moines-register-mediacom-selzer-26746	Des Moines Register/Mediacom/Selzer	2016-11-01	2016-11-04		Likely Voters	800	3.5	Live Phone	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	1604		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	1604		Internet	Nonpartisan	None
Johnson	Johnson	9.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	1604		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	1604		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	1604		Internet	Nonpartisan	None
Clinton	Clinton	44.0	loras-college-26735	Loras College	2016-11-01	2016-11-03	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, Gary Johnson for the Libertarians and Jill Stein for the Green Party, for whom would you vote?	Likely Voters	500	4.4	Live Phone	Nonpartisan	None
Trump	Trump	43.0	loras-college-26735	Loras College	2016-11-01	2016-11-03	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, Gary Johnson for the Libertarians and Jill Stein for the Green Party, for whom would you vote?	Likely Voters	500	4.4	Live Phone	Nonpartisan	None
Johnson	Johnson	3.0	loras-college-26735	Loras College	2016-11-01	2016-11-03	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, Gary Johnson for the Libertarians and Jill Stein for the Green Party, for whom would you vote?	Likely Voters	500	4.4	Live Phone	Nonpartisan	None
Stein	Other	3.0	loras-college-26735	Loras College	2016-11-01	2016-11-03	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, Gary Johnson for the Libertarians and Jill Stein for the Green Party, for whom would you vote?	Likely Voters	500	4.4	Live Phone	Nonpartisan	None
Unsure	Undecided	7.0	loras-college-26735	Loras College	2016-11-01	2016-11-03	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, Gary Johnson for the Libertarians and Jill Stein for the Green Party, for whom would you vote?	Likely Voters	500	4.4	Live Phone	Nonpartisan	None
Refused	Undecided	0.0	loras-college-26735	Loras College	2016-11-01	2016-11-03	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, Gary Johnson for the Libertarians and Jill Stein for the Green Party, for whom would you vote?	Likely Voters	500	4.4	Live Phone	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	1469		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	1469		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	1469		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	1469		Internet	Nonpartisan	None
No answer	Other	4.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	1469		Internet	Nonpartisan	None
Clinton	Clinton	45.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	571		Internet	Nonpartisan	None
Trump	Trump	44.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	571		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	571		Internet	Nonpartisan	None
Republican Donald Trump	Trump	44.0	raba-research-simpson-26692	RABA Research/Simpson	2016-11-01	2016-11-02	If the election for President were held today among these four candidates, for whom would you vote?	Likely Voters	1076	3.0	IVR/Online	Nonpartisan	None
Democrat Hillary Clinton	Clinton	41.0	raba-research-simpson-26692	RABA Research/Simpson	2016-11-01	2016-11-02	If the election for President were held today among these four candidates, for whom would you vote?	Likely Voters	1076	3.0	IVR/Online	Nonpartisan	None
Libertarian Gary Johnson	Johnson	5.0	raba-research-simpson-26692	RABA Research/Simpson	2016-11-01	2016-11-02	If the election for President were held today among these four candidates, for whom would you vote?	Likely Voters	1076	3.0	IVR/Online	Nonpartisan	None
Green Party candidate Jill Stein 	Other	2.0	raba-research-simpson-26692	RABA Research/Simpson	2016-11-01	2016-11-02	If the election for President were held today among these four candidates, for whom would you vote?	Likely Voters	1076	3.0	IVR/Online	Nonpartisan	None
Independence Party candidate Evan McMullin 	Other	2.0	raba-research-simpson-26692	RABA Research/Simpson	2016-11-01	2016-11-02	If the election for President were held today among these four candidates, for whom would you vote?	Likely Voters	1076	3.0	IVR/Online	Nonpartisan	None
Not sure	Undecided	6.0	raba-research-simpson-26692	RABA Research/Simpson	2016-11-01	2016-11-02	If the election for President were held today among these four candidates, for whom would you vote?	Likely Voters	1076	3.0	IVR/Online	Nonpartisan	None
Republican Donald Trump	Trump	46.0	raba-research-simpson-26692	RABA Research/Simpson	2016-11-01	2016-11-02	If the election were held today between only these two candidates, for whom would you vote?	Likely Voters	1076	3.0	IVR/Online	Nonpartisan	None
Democrat Hillary Clinton	Clinton	44.0	raba-research-simpson-26692	RABA Research/Simpson	2016-11-01	2016-11-02	If the election were held today between only these two candidates, for whom would you vote?	Likely Voters	1076	3.0	IVR/Online	Nonpartisan	None
Not sure	Undecided	10.0	raba-research-simpson-26692	RABA Research/Simpson	2016-11-01	2016-11-02	If the election were held today between only these two candidates, for whom would you vote?	Likely Voters	1076	3.0	IVR/Online	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	1226		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	1226		Internet	Nonpartisan	None
Johnson	Johnson	9.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	1226		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	1226		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	1226		Internet	Nonpartisan	None
Clinton	Clinton	39.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	867		Internet	Nonpartisan	None
Trump	Trump	45.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	867		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	867		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	867		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	867		Internet	Nonpartisan	None
Clinton	Clinton	40.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	984		Internet	Nonpartisan	None
Trump	Trump	45.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	984		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	984		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	984		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	984		Internet	Nonpartisan	None
Clinton	Clinton	40.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	905		Internet	Nonpartisan	None
Trump	Trump	44.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	905		Internet	Nonpartisan	None
Johnson	Johnson	10.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	905		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	905		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	905		Internet	Nonpartisan	None
Clinton	Clinton	48.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	329		Internet	Nonpartisan	None
Trump	Trump	48.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	329		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	329		Internet	Nonpartisan	None
Clinton	Clinton	41.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1177		Internet	Nonpartisan	None
Trump	Trump	44.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1177		Internet	Nonpartisan	None
Johnson	Johnson	9.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1177		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1177		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1177		Internet	Nonpartisan	None
Clinton	Clinton	44.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	547		Internet	Nonpartisan	None
Trump	Trump	42.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	547		Internet	Nonpartisan	None
Don't Know/Other	Undecided	14.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	547		Internet	Nonpartisan	None
Clinton and Kaine	Clinton	44.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
Trump and Pence	Trump	44.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
Johnson and Weld	Johnson	4.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
Stein and Baraka	Other	1.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
Someone Else (vol.)	Other	1.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
DK/NA	Undecided	6.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
Trump and Pence	Trump	47.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
Clinton and Kaine	Clinton	46.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
Someone else (vol.)	Other	1.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
DK/NA	Undecided	6.0	quinnipiac-26511	Quinnipiac	2016-10-20	2016-10-26	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	791	3.5	Live Phone	Nonpartisan	None
Clinton	Clinton	41.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1337		Internet	Nonpartisan	None
Trump	Trump	44.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1337		Internet	Nonpartisan	None
Johnson	Johnson	9.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1337		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1337		Internet	Nonpartisan	None
No answer	Other	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1337		Internet	Nonpartisan	None
Clinton	Clinton	40.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1229		Internet	Nonpartisan	None
Trump	Trump	44.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1229		Internet	Nonpartisan	None
Johnson	Johnson	9.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1229		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1229		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1229		Internet	Nonpartisan	None
Clinton	Clinton	40.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1038		Internet	Nonpartisan	None
Trump	Trump	45.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1038		Internet	Nonpartisan	None
Johnson	Johnson	8.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1038		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1038		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1038		Internet	Nonpartisan	None
Clinton	Clinton	49.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	329		Internet	Nonpartisan	None
Trump	Trump	48.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	329		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	329		Internet	Nonpartisan	None
Clinton	Clinton	46.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	537		Internet	Nonpartisan	None
Trump	Trump	43.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	537		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	537		Internet	Nonpartisan	None
Clinton	Clinton	49.0	upi-cvoter-26302	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	328		Internet	Nonpartisan	None
Trump	Trump	48.0	upi-cvoter-26302	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	328		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26302	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	328		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	49.0	washpost-surveymonkey-26243	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1135		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	44.0	washpost-surveymonkey-26243	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1135		Internet	Nonpartisan	None
No opinion	Undecided	7.0	washpost-surveymonkey-26243	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1135		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	45.0	washpost-surveymonkey-26243	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1135		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	40.0	washpost-surveymonkey-26243	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1135		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	10.0	washpost-surveymonkey-26243	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1135		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	2.0	washpost-surveymonkey-26243	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1135		Internet	Nonpartisan	None
No opinion	Undecided	4.0	washpost-surveymonkey-26243	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1135		Internet	Nonpartisan	None
Clinton	Clinton	45.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	549		Internet	Nonpartisan	None
Trump	Trump	44.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	549		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	549		Internet	Nonpartisan	None
Clinton	Clinton	41.0	lucid-the-times-picayune-26377	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	917		Internet	Nonpartisan	None
Trump	Trump	37.0	lucid-the-times-picayune-26377	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	917		Internet	Nonpartisan	None
Johnson	Johnson	10.0	lucid-the-times-picayune-26377	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	917		Internet	Nonpartisan	None
Stein	Other	2.0	lucid-the-times-picayune-26377	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	917		Internet	Nonpartisan	None
Undecided	Undecided	9.0	lucid-the-times-picayune-26377	Lucid/The Times-Picayune	2016-10-07	2016-10-10		Likely Voters	917		Internet	Nonpartisan	None
Clinton	Clinton	49.0	upi-cvoter-26036	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	322		Internet	Nonpartisan	None
Trump	Trump	47.0	upi-cvoter-26036	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	322		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26036	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	322		Internet	Nonpartisan	None
Donald Trump	Trump	43.0	des-moines-register-mediacom-selzer-26007	Des Moines Register/Mediacom/Selzer	2016-10-03	2016-10-06		Likely Voters	642	3.9	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	39.0	des-moines-register-mediacom-selzer-26007	Des Moines Register/Mediacom/Selzer	2016-10-03	2016-10-06		Likely Voters	642	3.9	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	6.0	des-moines-register-mediacom-selzer-26007	Des Moines Register/Mediacom/Selzer	2016-10-03	2016-10-06		Likely Voters	642	3.9	Live Phone	Nonpartisan	None
Jill Stein	Other	2.0	des-moines-register-mediacom-selzer-26007	Des Moines Register/Mediacom/Selzer	2016-10-03	2016-10-06		Likely Voters	642	3.9	Live Phone	Nonpartisan	None
Other/would not vote (vol.)	Other	2.0	des-moines-register-mediacom-selzer-26007	Des Moines Register/Mediacom/Selzer	2016-10-03	2016-10-06		Likely Voters	642	3.9	Live Phone	Nonpartisan	None
Not sure/Don't remember 	Undecided	5.0	des-moines-register-mediacom-selzer-26007	Des Moines Register/Mediacom/Selzer	2016-10-03	2016-10-06		Likely Voters	642	3.9	Live Phone	Nonpartisan	None
Don't want to tell	Undecided	2.0	des-moines-register-mediacom-selzer-26007	Des Moines Register/Mediacom/Selzer	2016-10-03	2016-10-06		Likely Voters	642	3.9	Live Phone	Nonpartisan	None
Trump	Trump	46.0	ipsos-reuters-26108	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	528		Internet	Nonpartisan	None
Clinton	Clinton	44.0	ipsos-reuters-26108	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	528		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26108	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	528		Internet	Nonpartisan	None
Trump	Trump	49.0	upi-cvoter-25912	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	491		Internet	Nonpartisan	None
Clinton	Clinton	48.0	upi-cvoter-25912	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	491		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25912	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	491		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-25861	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	501		Internet	Nonpartisan	None
Clinton	Clinton	42.0	ipsos-reuters-25861	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	501		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-25861	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	501		Internet	Nonpartisan	None
Trump	Trump	49.0	upi-cvoter-25742	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	481		Internet	Nonpartisan	None
Clinton	Clinton	47.0	upi-cvoter-25742	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	481		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25742	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	481		Internet	Nonpartisan	None
Clinton	Clinton	42.0	loras-college-25661	Loras College	2016-09-20	2016-09-22	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?	Likely Voters	491	4.4	Live Phone	Nonpartisan	None
Trump	Trump	42.0	loras-college-25661	Loras College	2016-09-20	2016-09-22	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?	Likely Voters	491	4.4	Live Phone	Nonpartisan	None
Someone else	Other	6.0	loras-college-25661	Loras College	2016-09-20	2016-09-22	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?	Likely Voters	491	4.4	Live Phone	Nonpartisan	None
Unsure	Undecided	8.0	loras-college-25661	Loras College	2016-09-20	2016-09-22	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?	Likely Voters	491	4.4	Live Phone	Nonpartisan	None
Refused	Undecided	2.0	loras-college-25661	Loras College	2016-09-20	2016-09-22	If the Presidential election were held today, and the candidates were Hillary Clinton for the Democrats and Donald Trump for the Republicans, for whom would you vote?	Likely Voters	491	4.4	Live Phone	Nonpartisan	None
