response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Trump	Trump	53.0	ipsos-reuters-26806	Ipsos/Reuters	2016-10-17	2016-11-06		Likely Voters	350		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-26806	Ipsos/Reuters	2016-10-17	2016-11-06		Likely Voters	350		Internet	Nonpartisan	None
Clinton	Clinton	34.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	840		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	840		Internet	Nonpartisan	None
Johnson	Other	8.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	840		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	840		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	840		Internet	Nonpartisan	None
Clinton	Clinton	35.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	707		Internet	Nonpartisan	None
Trump	Trump	51.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	707		Internet	Nonpartisan	None
Johnson	Other	8.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	707		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	707		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	707		Internet	Nonpartisan	None
Clinton	Clinton	31.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	338		Internet	Nonpartisan	None
Trump	Trump	53.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	338		Internet	Nonpartisan	None
Don't Know/Other	Undecided	16.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	338		Internet	Nonpartisan	None
Clinton	Clinton	34.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	599		Internet	Nonpartisan	None
Trump	Trump	50.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	599		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	599		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	599		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	599		Internet	Nonpartisan	None
Clinton	Clinton	33.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	440		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	440		Internet	Nonpartisan	None
Johnson	Other	10.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	440		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	440		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	440		Internet	Nonpartisan	None
Clinton	Clinton	32.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	412		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	412		Internet	Nonpartisan	None
Johnson	Other	10.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	412		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	412		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	412		Internet	Nonpartisan	None
Clinton	Clinton	33.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	328		Internet	Nonpartisan	None
Trump	Trump	51.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	328		Internet	Nonpartisan	None
Johnson	Other	10.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	328		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	328		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	328		Internet	Nonpartisan	None
Clinton	Clinton	38.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	334		Internet	Nonpartisan	None
Trump	Trump	58.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	334		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	334		Internet	Nonpartisan	None
Clinton	Clinton	32.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	440		Internet	Nonpartisan	None
Trump	Trump	53.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	440		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	440		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	440		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	440		Internet	Nonpartisan	None
Clinton	Clinton	35.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	332		Internet	Nonpartisan	None
Trump	Trump	50.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	332		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	332		Internet	Nonpartisan	None
Clinton	Clinton	32.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	513		Internet	Nonpartisan	None
Trump	Trump	51.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	513		Internet	Nonpartisan	None
Johnson	Other	11.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	513		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	513		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	513		Internet	Nonpartisan	None
Clinton	Clinton	33.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	461		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	461		Internet	Nonpartisan	None
Johnson	Other	10.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	461		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	461		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	461		Internet	Nonpartisan	None
Clinton	Clinton	33.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	394		Internet	Nonpartisan	None
Trump	Trump	51.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	394		Internet	Nonpartisan	None
Johnson	Other	10.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	394		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	394		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	394		Internet	Nonpartisan	None
Clinton	Clinton	38.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	337		Internet	Nonpartisan	None
Trump	Trump	58.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	337		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	337		Internet	Nonpartisan	None
Clinton	Clinton	35.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	326		Internet	Nonpartisan	None
Trump	Trump	47.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	326		Internet	Nonpartisan	None
Don't Know/Other	Undecided	18.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	326		Internet	Nonpartisan	None
Trump	Trump	57.0	upi-cvoter-26314	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	333		Internet	Nonpartisan	None
Clinton	Clinton	39.0	upi-cvoter-26314	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	333		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26314	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	333		Internet	Nonpartisan	None
Clinton	Clinton	33.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	386		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	386		Internet	Nonpartisan	None
Don't Know/Other	Undecided	18.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	386		Internet	Nonpartisan	None
Trump	Trump	57.0	upi-cvoter-26052	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	351		Internet	Nonpartisan	None
Clinton	Clinton	39.0	upi-cvoter-26052	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	351		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26052	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	351		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-26119	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	356		Internet	Nonpartisan	None
Clinton	Clinton	32.0	ipsos-reuters-26119	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	356		Internet	Nonpartisan	None
Don't Know/Other	Undecided	20.0	ipsos-reuters-26119	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	356		Internet	Nonpartisan	None
Trump	Trump	59.0	upi-cvoter-25924	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	541		Internet	Nonpartisan	None
Clinton	Clinton	37.0	upi-cvoter-25924	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	541		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25924	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	541		Internet	Nonpartisan	None
Trump	Trump	51.0	ipsos-reuters-25872	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	324		Internet	Nonpartisan	None
Clinton	Clinton	33.0	ipsos-reuters-25872	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	324		Internet	Nonpartisan	None
Don't Know/Other	Undecided	16.0	ipsos-reuters-25872	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	324		Internet	Nonpartisan	None
Trump	Trump	59.0	upi-cvoter-25757	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	529		Internet	Nonpartisan	None
Clinton	Clinton	37.0	upi-cvoter-25757	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	529		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25757	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	529		Internet	Nonpartisan	None
Trump	Trump	54.0	ipsos-reuters-25716	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	277		Internet	Nonpartisan	None
Clinton	Clinton	31.0	ipsos-reuters-25716	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	277		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-25716	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	277		Internet	Nonpartisan	None
Trump	Trump	51.0	ipsos-reuters-25559	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	267		Internet	Nonpartisan	None
Clinton	Clinton	32.0	ipsos-reuters-25559	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	267		Internet	Nonpartisan	None
Don't Know/Other	Undecided	17.0	ipsos-reuters-25559	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	267		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	49.0	washpost-surveymonkey-25377	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	983		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	38.0	washpost-surveymonkey-25377	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	983		Internet	Nonpartisan	None
No Answer	Undecided	13.0	washpost-surveymonkey-25377	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	983		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	42.0	washpost-surveymonkey-25377	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	983		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	32.0	washpost-surveymonkey-25377	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	983		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	15.0	washpost-surveymonkey-25377	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	983		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	5.0	washpost-surveymonkey-25377	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	983		Internet	Nonpartisan	None
No answer	Undecided	6.0	washpost-surveymonkey-25377	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	983		Internet	Nonpartisan	None
