response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Trump	Trump	38.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	639		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	639		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	639		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	639		Internet	Nonpartisan	None
Clinton	Clinton	50.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	316		Internet	Nonpartisan	None
Trump	Trump	47.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	316		Internet	Nonpartisan	None
Other	Other	3.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	316		Internet	Nonpartisan	None
Clinton	Clinton	47.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	694		Internet	Nonpartisan	None
Trump	Trump	37.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	694		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	694		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	694		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	694		Internet	Nonpartisan	None
Clinton	Clinton	41.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	881		Internet	Nonpartisan	None
Trump	Trump	37.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	881		Internet	Nonpartisan	None
Don't Know/Other	Undecided	22.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	881		Internet	Nonpartisan	None
Clinton	Clinton	47.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	671		Internet	Nonpartisan	None
Trump	Trump	37.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	671		Internet	Nonpartisan	None
Johnson	Other	8.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	671		Internet	Nonpartisan	None
Stein	Other	5.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	671		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	671		Internet	Nonpartisan	None
Hillary Clinton (D)	Clinton	49.0	surveyusa-kstp-tv-26558	SurveyUSA/KSTP-TV	2016-10-22	2016-10-25		Likely Voters	656	3.9	IVR/Online	Nonpartisan	None
Donald Trump (R)	Trump	39.0	surveyusa-kstp-tv-26558	SurveyUSA/KSTP-TV	2016-10-22	2016-10-25		Likely Voters	656	3.9	IVR/Online	Nonpartisan	None
Gary Johnson (L)	Other	5.0	surveyusa-kstp-tv-26558	SurveyUSA/KSTP-TV	2016-10-22	2016-10-25		Likely Voters	656	3.9	IVR/Online	Nonpartisan	None
Jill Stein (G)	Other	2.0	surveyusa-kstp-tv-26558	SurveyUSA/KSTP-TV	2016-10-22	2016-10-25		Likely Voters	656	3.9	IVR/Online	Nonpartisan	None
Other	Other	3.0	surveyusa-kstp-tv-26558	SurveyUSA/KSTP-TV	2016-10-22	2016-10-25		Likely Voters	656	3.9	IVR/Online	Nonpartisan	None
Undecided	Undecided	3.0	surveyusa-kstp-tv-26558	SurveyUSA/KSTP-TV	2016-10-22	2016-10-25		Likely Voters	656	3.9	IVR/Online	Nonpartisan	None
Hillary Clinton (D)	Clinton	53.0	surveyusa-kstp-tv-26558	SurveyUSA/KSTP-TV	2016-10-22	2016-10-25		Likely Voters	656	3.9	IVR/Online	Nonpartisan	None
Donald Trump (R)	Trump	42.0	surveyusa-kstp-tv-26558	SurveyUSA/KSTP-TV	2016-10-22	2016-10-25		Likely Voters	656	3.9	IVR/Online	Nonpartisan	None
Undecided	Undecided	6.0	surveyusa-kstp-tv-26558	SurveyUSA/KSTP-TV	2016-10-22	2016-10-25		Likely Voters	656	3.9	IVR/Online	Nonpartisan	None
Clinton	Clinton	47.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	566		Internet	Nonpartisan	None
Trump	Trump	36.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	566		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	566		Internet	Nonpartisan	None
Stein	Other	5.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	566		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	566		Internet	Nonpartisan	None
Clinton	Clinton	48.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	452		Internet	Nonpartisan	None
Trump	Trump	34.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	452		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	452		Internet	Nonpartisan	None
Stein	Other	5.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	452		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	452		Internet	Nonpartisan	None
Clinton	Clinton	50.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	321		Internet	Nonpartisan	None
Trump	Trump	47.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	321		Internet	Nonpartisan	None
Other	Other	3.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	321		Internet	Nonpartisan	None
Clinton/Kaine	Clinton	47.0	mason-dixon-star-tribune-26415	Mason-Dixon/Star Tribune	2016-10-20	2016-10-22	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Trump/Pence	Trump	39.0	mason-dixon-star-tribune-26415	Mason-Dixon/Star Tribune	2016-10-20	2016-10-22	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Johnson/Weld	Other	6.0	mason-dixon-star-tribune-26415	Mason-Dixon/Star Tribune	2016-10-20	2016-10-22	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Stein/Baraka	Other	1.0	mason-dixon-star-tribune-26415	Mason-Dixon/Star Tribune	2016-10-20	2016-10-22	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
McMullin/Finn	Other	1.0	mason-dixon-star-tribune-26415	Mason-Dixon/Star Tribune	2016-10-20	2016-10-22	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Not sure	Undecided	6.0	mason-dixon-star-tribune-26415	Mason-Dixon/Star Tribune	2016-10-20	2016-10-22	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Clinton	Clinton	44.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	553		Internet	Nonpartisan	None
Trump	Trump	32.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	553		Internet	Nonpartisan	None
Don't Know/Other	Undecided	24.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	553		Internet	Nonpartisan	None
Clinton	Clinton	51.0	upi-cvoter-26310	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	329		Internet	Nonpartisan	None
Trump	Trump	46.0	upi-cvoter-26310	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	329		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26310	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	329		Internet	Nonpartisan	None
Clinton	Clinton	43.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	689		Internet	Nonpartisan	None
Trump	Trump	36.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	689		Internet	Nonpartisan	None
Don't Know/Other	Undecided	21.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	689		Internet	Nonpartisan	None
Clinton	Clinton	51.0	upi-cvoter-26047	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	322		Internet	Nonpartisan	None
Trump	Trump	45.0	upi-cvoter-26047	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	322		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26047	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	322		Internet	Nonpartisan	None
Clinton	Clinton	42.0	ipsos-reuters-26116	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	720		Internet	Nonpartisan	None
Trump	Trump	38.0	ipsos-reuters-26116	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	720		Internet	Nonpartisan	None
Don't Know/Other	Undecided	20.0	ipsos-reuters-26116	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	720		Internet	Nonpartisan	None
Clinton	Clinton	50.0	upi-cvoter-25920	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	497		Internet	Nonpartisan	None
Trump	Trump	47.0	upi-cvoter-25920	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	497		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25920	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	497		Internet	Nonpartisan	None
Clinton	Clinton	43.0	ipsos-reuters-25869	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	615		Internet	Nonpartisan	None
Trump	Trump	35.0	ipsos-reuters-25869	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	615		Internet	Nonpartisan	None
Don't Know/Other	Undecided	22.0	ipsos-reuters-25869	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	615		Internet	Nonpartisan	None
Clinton	Clinton	50.0	upi-cvoter-25751	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	488		Internet	Nonpartisan	None
Trump	Trump	46.0	upi-cvoter-25751	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	488		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25751	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	488		Internet	Nonpartisan	None
Clinton	Clinton	43.0	ipsos-reuters-25710	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	578		Internet	Nonpartisan	None
Trump	Trump	36.0	ipsos-reuters-25710	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	578		Internet	Nonpartisan	None
Don't Know/Other	Undecided	21.0	ipsos-reuters-25710	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	578		Internet	Nonpartisan	None
Hillary Clinton (D)	Clinton	46.0	surveyusa-kstp-tv-25658	SurveyUSA/KSTP-TV	2016-09-16	2016-09-20		Likely Voters	625	4.0	IVR/Online	Nonpartisan	None
Donald Trump (R)	Trump	39.0	surveyusa-kstp-tv-25658	SurveyUSA/KSTP-TV	2016-09-16	2016-09-20		Likely Voters	625	4.0	IVR/Online	Nonpartisan	None
Gary Johnson (L)	Other	6.0	surveyusa-kstp-tv-25658	SurveyUSA/KSTP-TV	2016-09-16	2016-09-20		Likely Voters	625	4.0	IVR/Online	Nonpartisan	None
Jill Stein (G)	Other	2.0	surveyusa-kstp-tv-25658	SurveyUSA/KSTP-TV	2016-09-16	2016-09-20		Likely Voters	625	4.0	IVR/Online	Nonpartisan	None
Other	Other	1.0	surveyusa-kstp-tv-25658	SurveyUSA/KSTP-TV	2016-09-16	2016-09-20		Likely Voters	625	4.0	IVR/Online	Nonpartisan	None
Undecided	Undecided	6.0	surveyusa-kstp-tv-25658	SurveyUSA/KSTP-TV	2016-09-16	2016-09-20		Likely Voters	625	4.0	IVR/Online	Nonpartisan	None
Hillary Clinton (D)	Clinton	49.0	surveyusa-kstp-tv-25658	SurveyUSA/KSTP-TV	2016-09-16	2016-09-20		Likely Voters	625	4.0	IVR/Online	Nonpartisan	None
Donald Trump (R)	Trump	43.0	surveyusa-kstp-tv-25658	SurveyUSA/KSTP-TV	2016-09-16	2016-09-20		Likely Voters	625	4.0	IVR/Online	Nonpartisan	None
Undecided	Undecided	7.0	surveyusa-kstp-tv-25658	SurveyUSA/KSTP-TV	2016-09-16	2016-09-20		Likely Voters	625	4.0	IVR/Online	Nonpartisan	None
Clinton	Clinton	44.0	ipsos-reuters-25556	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	641		Internet	Nonpartisan	None
Trump	Trump	34.0	ipsos-reuters-25556	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	641		Internet	Nonpartisan	None
Don't Know/Other	Undecided	22.0	ipsos-reuters-25556	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	641		Internet	Nonpartisan	None
Clinton/Kaine	Clinton	44.0	mason-dixon-star-tribune-25521	Mason-Dixon/Star Tribune	2016-09-12	2016-09-14	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Registered Voters	625	4.0	Live Phone	Nonpartisan	None
Trump/Pence	Trump	38.0	mason-dixon-star-tribune-25521	Mason-Dixon/Star Tribune	2016-09-12	2016-09-14	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Registered Voters	625	4.0	Live Phone	Nonpartisan	None
Johnson/Weld	Other	6.0	mason-dixon-star-tribune-25521	Mason-Dixon/Star Tribune	2016-09-12	2016-09-14	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Registered Voters	625	4.0	Live Phone	Nonpartisan	None
Stein/Baraka	Other	2.0	mason-dixon-star-tribune-25521	Mason-Dixon/Star Tribune	2016-09-12	2016-09-14	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Registered Voters	625	4.0	Live Phone	Nonpartisan	None
Not sure	Undecided	10.0	mason-dixon-star-tribune-25521	Mason-Dixon/Star Tribune	2016-09-12	2016-09-14	If the 2016 general election for president and vice president were held today, which one of the following tickets would get your vote?	Registered Voters	625	4.0	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	49.0	washpost-surveymonkey-25373	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2054		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	40.0	washpost-surveymonkey-25373	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2054		Internet	Nonpartisan	None
No Answer	Undecided	10.0	washpost-surveymonkey-25373	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2054		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	41.0	washpost-surveymonkey-25373	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2054		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	34.0	washpost-surveymonkey-25373	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2054		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	15.0	washpost-surveymonkey-25373	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2054		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	5.0	washpost-surveymonkey-25373	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2054		Internet	Nonpartisan	None
No answer	Undecided	6.0	washpost-surveymonkey-25373	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	2054		Internet	Nonpartisan	None
Clinton	Clinton	43.0	mason-dixon-star-tribune-23574	Mason-Dixon/Star Tribune	2016-01-18	2016-01-20		Registered Voters	800	3.5	Live Phone	Nonpartisan	None
Trump	Trump	38.0	mason-dixon-star-tribune-23574	Mason-Dixon/Star Tribune	2016-01-18	2016-01-20		Registered Voters	800	3.5	Live Phone	Nonpartisan	None
Undecided	Undecided	19.0	mason-dixon-star-tribune-23574	Mason-Dixon/Star Tribune	2016-01-18	2016-01-20		Registered Voters	800	3.5	Live Phone	Nonpartisan	None
Clinton	Clinton	42.0	surveyusa-kstp-tv-23089	SurveyUSA/KSTP-TV	2015-10-29	2015-11-02		Registered Voters	516	4.4	IVR/Online	Nonpartisan	None
Trump	Trump	45.0	surveyusa-kstp-tv-23089	SurveyUSA/KSTP-TV	2015-10-29	2015-11-02		Registered Voters	516	4.4	IVR/Online	Nonpartisan	None
Undecided	Undecided	13.0	surveyusa-kstp-tv-23089	SurveyUSA/KSTP-TV	2015-10-29	2015-11-02		Registered Voters	516	4.4	IVR/Online	Nonpartisan	None
Clinton	Clinton	44.0	ppp-d-22481	PPP (D)	2015-07-30	2015-08-02		Likely Voters	1015	3.1	IVR/Online	Pollster	Dem
Trump	Trump	39.0	ppp-d-22481	PPP (D)	2015-07-30	2015-08-02		Likely Voters	1015	3.1	IVR/Online	Pollster	Dem
Undecided	Undecided	17.0	ppp-d-22481	PPP (D)	2015-07-30	2015-08-02		Likely Voters	1015	3.1	IVR/Online	Pollster	Dem
