response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Clinton	Clinton	34.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	781		Internet	Nonpartisan	None
Trump	Trump	55.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	781		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	781		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	781		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	781		Internet	Nonpartisan	None
Clinton	Clinton	34.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	696		Internet	Nonpartisan	None
Trump	Trump	55.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	696		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	696		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	696		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	696		Internet	Nonpartisan	None
Clinton	Clinton	39.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	493		Internet	Nonpartisan	None
Trump	Trump	50.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	493		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	493		Internet	Nonpartisan	None
Clinton	Clinton	36.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	593		Internet	Nonpartisan	None
Trump	Trump	53.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	593		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	593		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	593		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	593		Internet	Nonpartisan	None
Clinton	Clinton	38.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	475		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	475		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	475		Internet	Nonpartisan	None
Stein	Other	1.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	475		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	475		Internet	Nonpartisan	None
Clinton	Clinton	39.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	484		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	484		Internet	Nonpartisan	None
Johnson	Other	5.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	484		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	484		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	484		Internet	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	446		Internet	Nonpartisan	None
Trump	Trump	53.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	446		Internet	Nonpartisan	None
Johnson	Other	5.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	446		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	446		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	446		Internet	Nonpartisan	None
Clinton	Clinton	37.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	324		Internet	Nonpartisan	None
Trump	Trump	58.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	324		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	324		Internet	Nonpartisan	None
Clinton	Clinton	36.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	524		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	524		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	524		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	524		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	524		Internet	Nonpartisan	None
Clinton	Clinton	34.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	681		Internet	Nonpartisan	None
Trump	Trump	53.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	681		Internet	Nonpartisan	None
Don't Know/Other	Undecided	13.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	681		Internet	Nonpartisan	None
Clinton	Clinton	34.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	570		Internet	Nonpartisan	None
Trump	Trump	53.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	570		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	570		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	570		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	570		Internet	Nonpartisan	None
Trump	Trump	51.0	u-of-arkansas-26670	U of Arkansas	2016-10-18	2016-10-25		Likely Voters	585	4.1	Live Phone	Nonpartisan	None
Clinton	Clinton	31.0	u-of-arkansas-26670	U of Arkansas	2016-10-18	2016-10-25		Likely Voters	585	4.1	Live Phone	Nonpartisan	None
Other/DK/Refused	Undecided	18.0	u-of-arkansas-26670	U of Arkansas	2016-10-18	2016-10-25		Likely Voters	585	4.1	Live Phone	Nonpartisan	None
Clinton	Clinton	33.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	498		Internet	Nonpartisan	None
Trump	Trump	54.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	498		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	498		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	498		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	498		Internet	Nonpartisan	None
Clinton	Clinton	32.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
Trump	Trump	54.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
Johnson	Other	8.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
Clinton	Clinton	37.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	314		Internet	Nonpartisan	None
Trump	Trump	58.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	314		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	314		Internet	Nonpartisan	None
Clinton	Clinton	34.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	464		Internet	Nonpartisan	None
Trump	Trump	53.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	464		Internet	Nonpartisan	None
Don't Know/Other	Undecided	13.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	464		Internet	Nonpartisan	None
Trump	Trump	58.0	upi-cvoter-26291	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	323		Internet	Nonpartisan	None
Clinton	Clinton	37.0	upi-cvoter-26291	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	323		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26291	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	323		Internet	Nonpartisan	None
Clinton	Clinton	36.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	495		Internet	Nonpartisan	None
Trump	Trump	52.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	495		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	495		Internet	Nonpartisan	None
Trump	Trump	56.0	upi-cvoter-26025	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	319		Internet	Nonpartisan	None
Clinton	Clinton	37.0	upi-cvoter-26025	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	319		Internet	Nonpartisan	None
Other	Other	7.0	upi-cvoter-26025	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	319		Internet	Nonpartisan	None
Trump	Trump	53.0	ipsos-reuters-26099	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	475		Internet	Nonpartisan	None
Clinton	Clinton	38.0	ipsos-reuters-26099	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	475		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-26099	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	475		Internet	Nonpartisan	None
Trump	Trump	59.0	upi-cvoter-25901	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	483		Internet	Nonpartisan	None
Clinton	Clinton	36.0	upi-cvoter-25901	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	483		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-25901	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	483		Internet	Nonpartisan	None
Trump	Trump	50.0	ipsos-reuters-25852	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	462		Internet	Nonpartisan	None
Clinton	Clinton	41.0	ipsos-reuters-25852	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	462		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-25852	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	462		Internet	Nonpartisan	None
Trump	Trump	58.0	upi-cvoter-25730	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	483		Internet	Nonpartisan	None
Clinton	Clinton	36.0	upi-cvoter-25730	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	483		Internet	Nonpartisan	None
Other	Other	7.0	upi-cvoter-25730	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	483		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-25680	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	433		Internet	Nonpartisan	None
Clinton	Clinton	41.0	ipsos-reuters-25680	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	433		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-25680	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	433		Internet	Nonpartisan	None
Trump	Trump	51.0	ipsos-reuters-25539	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	437		Internet	Nonpartisan	None
Clinton	Clinton	41.0	ipsos-reuters-25539	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	437		Internet	Nonpartisan	None
Don't Know/Other	Undecided	8.0	ipsos-reuters-25539	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	437		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	54.0	washpost-surveymonkey-25358	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	765		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	41.0	washpost-surveymonkey-25358	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	765		Internet	Nonpartisan	None
No Answer	Undecided	5.0	washpost-surveymonkey-25358	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	765		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	46.0	washpost-surveymonkey-25358	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	765		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	37.0	washpost-surveymonkey-25358	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	765		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	11.0	washpost-surveymonkey-25358	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	765		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	3.0	washpost-surveymonkey-25358	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	765		Internet	Nonpartisan	None
No answer	Undecided	4.0	washpost-surveymonkey-25358	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	765		Internet	Nonpartisan	None
Trump	Trump	47.0	hendrix-college-talk-business-24779	Hendrix College/Talk Business	2016-06-21	2016-06-21		Registered Voters	751	3.6	Automated Phone	Nonpartisan	None
Clinton	Clinton	36.0	hendrix-college-talk-business-24779	Hendrix College/Talk Business	2016-06-21	2016-06-21		Registered Voters	751	3.6	Automated Phone	Nonpartisan	None
Johnson	Other	8.0	hendrix-college-talk-business-24779	Hendrix College/Talk Business	2016-06-21	2016-06-21		Registered Voters	751	3.6	Automated Phone	Nonpartisan	None
Don't Know	Undecided	9.0	hendrix-college-talk-business-24779	Hendrix College/Talk Business	2016-06-21	2016-06-21		Registered Voters	751	3.6	Automated Phone	Nonpartisan	None
