response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
No answer	Undecided	2.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	879		Internet	Nonpartisan	None
Clinton	Clinton	40.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	855		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	855		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	855		Internet	Nonpartisan	None
Clinton	Clinton	39.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	774		Internet	Nonpartisan	None
Trump	Trump	48.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	774		Internet	Nonpartisan	None
Johnson	Other	8.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	774		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	774		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	774		Internet	Nonpartisan	None
Donald Trump	Trump	52.0	ppp-d-center-for-american-progress-action-fund-26724	PPP (D-Center for American Progress Action Fund)	2016-10-31	2016-11-01	The candidates for President this fall are Democrat Hillary Clinton, and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	1083	3.0	IVR/Online	Sponsor	Dem
Hillary Clinton	Clinton	41.0	ppp-d-center-for-american-progress-action-fund-26724	PPP (D-Center for American Progress Action Fund)	2016-10-31	2016-11-01	The candidates for President this fall are Democrat Hillary Clinton, and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	1083	3.0	IVR/Online	Sponsor	Dem
Not sure	Undecided	7.0	ppp-d-center-for-american-progress-action-fund-26724	PPP (D-Center for American Progress Action Fund)	2016-10-31	2016-11-01	The candidates for President this fall are Democrat Hillary Clinton, and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	1083	3.0	IVR/Online	Sponsor	Dem
Donald Trump	Trump	47.0	dfm-research-d-smart-26637	DFM Research (D-SMART)	2016-10-27	2016-11-01	If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian or Jill Stein of the Green Party?	Likely Voters	508	4.4	Live Phone	Sponsor	Dem
Hillary Clinton	Clinton	38.0	dfm-research-d-smart-26637	DFM Research (D-SMART)	2016-10-27	2016-11-01	If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian or Jill Stein of the Green Party?	Likely Voters	508	4.4	Live Phone	Sponsor	Dem
Gary Johnson	Other	3.0	dfm-research-d-smart-26637	DFM Research (D-SMART)	2016-10-27	2016-11-01	If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian or Jill Stein of the Green Party?	Likely Voters	508	4.4	Live Phone	Sponsor	Dem
Jill Stein	Other	1.0	dfm-research-d-smart-26637	DFM Research (D-SMART)	2016-10-27	2016-11-01	If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian or Jill Stein of the Green Party?	Likely Voters	508	4.4	Live Phone	Sponsor	Dem
(VOL) Unsure	Undecided	11.0	dfm-research-d-smart-26637	DFM Research (D-SMART)	2016-10-27	2016-11-01	If the election was held today for President of the United States, would you vote for Hillary Clinton the Democrat, Donald Trump the Republican, Gary Johnson the Libertarian or Jill Stein of the Green Party?	Likely Voters	508	4.4	Live Phone	Sponsor	Dem
Clinton	Clinton	39.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	649		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	649		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	649		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	649		Internet	Nonpartisan	None
No answer	Undecided	1.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	649		Internet	Nonpartisan	None
Donald Trump	Trump	52.0	monmouth-university-26600	Monmouth University	2016-10-28	2016-10-31	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	38.0	monmouth-university-26600	Monmouth University	2016-10-28	2016-10-31	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
Gary Johnson	Other	4.0	monmouth-university-26600	Monmouth University	2016-10-28	2016-10-31	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
Jill Stein	Other	2.0	monmouth-university-26600	Monmouth University	2016-10-28	2016-10-31	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
(VOL) Other candidate	Other	1.0	monmouth-university-26600	Monmouth University	2016-10-28	2016-10-31	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
(VOL) Undecided	Undecided	4.0	monmouth-university-26600	Monmouth University	2016-10-28	2016-10-31	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	405	4.9	Live Phone	Nonpartisan	None
Clinton	Clinton	39.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	671		Internet	Nonpartisan	None
Trump	Trump	46.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	671		Internet	Nonpartisan	None
Johnson	Other	10.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	671		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	671		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	671		Internet	Nonpartisan	None
Clinton	Clinton	39.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	568		Internet	Nonpartisan	None
Trump	Trump	46.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	568		Internet	Nonpartisan	None
Johnson	Other	10.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	568		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	568		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	568		Internet	Nonpartisan	None
Clinton	Clinton	44.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	374		Internet	Nonpartisan	None
Trump	Trump	53.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	374		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	374		Internet	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	721		Internet	Nonpartisan	None
Trump	Trump	48.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	721		Internet	Nonpartisan	None
Johnson	Other	10.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	721		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	721		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	721		Internet	Nonpartisan	None
Clinton	Clinton	42.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	593		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	593		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	593		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	47.0	mason-dixon-post-dispatch-26518	Mason-Dixon/Post-Dispatch	2016-10-24	2016-10-26	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	42.0	mason-dixon-post-dispatch-26518	Mason-Dixon/Post-Dispatch	2016-10-24	2016-10-26	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Other	3.0	mason-dixon-post-dispatch-26518	Mason-Dixon/Post-Dispatch	2016-10-24	2016-10-26	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Jill Stein, of the Green Party	Other	1.0	mason-dixon-post-dispatch-26518	Mason-Dixon/Post-Dispatch	2016-10-24	2016-10-26	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Undecided	Undecided	7.0	mason-dixon-post-dispatch-26518	Mason-Dixon/Post-Dispatch	2016-10-24	2016-10-26	If the 2016 general election for president were held today, which one of the following candidates would get your vote: - Hillary Clinton, the Democrat - Donald Trump, the Republican - Gary Johnson, the Libertarian - Jill Stein, the Green party candidate	Likely Voters	625	4.0	Live Phone	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	797		Internet	Nonpartisan	None
Trump	Trump	49.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	797		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	797		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	797		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	797		Internet	Nonpartisan	None
Clinton	Clinton	36.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	716		Internet	Nonpartisan	None
Trump	Trump	50.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	716		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	716		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	716		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	716		Internet	Nonpartisan	None
Clinton	Clinton	36.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	589		Internet	Nonpartisan	None
Trump	Trump	50.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	589		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	589		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	589		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	589		Internet	Nonpartisan	None
Clinton	Clinton	44.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	377		Internet	Nonpartisan	None
Trump	Trump	52.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	377		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	377		Internet	Nonpartisan	None
Clinton	Clinton	37.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	611		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	611		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	611		Internet	Nonpartisan	None
Trump	Trump	51.0	upi-cvoter-26312	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	359		Internet	Nonpartisan	None
Clinton	Clinton	45.0	upi-cvoter-26312	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	359		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26312	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	359		Internet	Nonpartisan	None
Clinton	Clinton	36.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	812		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	812		Internet	Nonpartisan	None
Don't Know/Other	Undecided	16.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	812		Internet	Nonpartisan	None
Donald Trump	Trump	46.0	monmouth-university-26146	Monmouth University	2016-10-09	2016-10-11	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	406	4.9	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	41.0	monmouth-university-26146	Monmouth University	2016-10-09	2016-10-11	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	406	4.9	Live Phone	Nonpartisan	None
Gary Johnson	Other	5.0	monmouth-university-26146	Monmouth University	2016-10-09	2016-10-11	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	406	4.9	Live Phone	Nonpartisan	None
Jill Stein	Other	2.0	monmouth-university-26146	Monmouth University	2016-10-09	2016-10-11	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	406	4.9	Live Phone	Nonpartisan	None
(VOL) Other candidate	Other	1.0	monmouth-university-26146	Monmouth University	2016-10-09	2016-10-11	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	406	4.9	Live Phone	Nonpartisan	None
(VOL) Undecided	Undecided	5.0	monmouth-university-26146	Monmouth University	2016-10-09	2016-10-11	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	406	4.9	Live Phone	Nonpartisan	None
Trump	Trump	51.0	upi-cvoter-26049	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	378		Internet	Nonpartisan	None
Clinton	Clinton	45.0	upi-cvoter-26049	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	378		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26049	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	378		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-26118	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	871		Internet	Nonpartisan	None
Clinton	Clinton	37.0	ipsos-reuters-26118	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	871		Internet	Nonpartisan	None
Don't Know/Other	Undecided	14.0	ipsos-reuters-26118	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	871		Internet	Nonpartisan	None
Trump	Trump	53.0	upi-cvoter-25922	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	570		Internet	Nonpartisan	None
Clinton	Clinton	44.0	upi-cvoter-25922	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	570		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25922	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	570		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-25871	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	708		Internet	Nonpartisan	None
Clinton	Clinton	36.0	ipsos-reuters-25871	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	708		Internet	Nonpartisan	None
Don't Know/Other	Undecided	16.0	ipsos-reuters-25871	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	708		Internet	Nonpartisan	None
Trump	Trump	52.0	upi-cvoter-25754	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	571		Internet	Nonpartisan	None
Clinton	Clinton	44.0	upi-cvoter-25754	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	571		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25754	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	571		Internet	Nonpartisan	None
Trump	Trump	46.0	cbs-yougov-25646	CBS/YouGov	2016-09-21	2016-09-23		Likely Voters	1087	3.9	Internet	Nonpartisan	None
Clinton	Clinton	37.0	cbs-yougov-25646	CBS/YouGov	2016-09-21	2016-09-23		Likely Voters	1087	3.9	Internet	Nonpartisan	None
Someone else	Other	9.0	cbs-yougov-25646	CBS/YouGov	2016-09-21	2016-09-23		Likely Voters	1087	3.9	Internet	Nonpartisan	None
Not Sure	Undecided	7.0	cbs-yougov-25646	CBS/YouGov	2016-09-21	2016-09-23		Likely Voters	1087	3.9	Internet	Nonpartisan	None
Probably won’t vote	Undecided	0.0	cbs-yougov-25646	CBS/YouGov	2016-09-21	2016-09-23		Likely Voters	1087	3.9	Internet	Nonpartisan	None
Trump	Trump	51.0	ipsos-reuters-25714	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	660		Internet	Nonpartisan	None
Clinton	Clinton	35.0	ipsos-reuters-25714	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	660		Internet	Nonpartisan	None
Don't Know/Other	Undecided	14.0	ipsos-reuters-25714	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	660		Internet	Nonpartisan	None
Trump	Trump	53.0	ipsos-reuters-25558	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	693		Internet	Nonpartisan	None
Clinton	Clinton	36.0	ipsos-reuters-25558	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	693		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-25558	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	693		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	51.0	washpost-surveymonkey-25375	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1801		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	41.0	washpost-surveymonkey-25375	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1801		Internet	Nonpartisan	None
No Answer	Undecided	9.0	washpost-surveymonkey-25375	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1801		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	43.0	washpost-surveymonkey-25375	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1801		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	34.0	washpost-surveymonkey-25375	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1801		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	14.0	washpost-surveymonkey-25375	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1801		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	5.0	washpost-surveymonkey-25375	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1801		Internet	Nonpartisan	None
No answer	Undecided	4.0	washpost-surveymonkey-25375	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1801		Internet	Nonpartisan	None
Donald Trump	Trump	47.0	ppp-d-nelp-25316	PPP (D-NELP) 	2016-08-26	2016-08-27	The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	1055	3.0	IVR/Online	Sponsor	Dem
Hillary Clinton	Clinton	41.0	ppp-d-nelp-25316	PPP (D-NELP) 	2016-08-26	2016-08-27	The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	1055	3.0	IVR/Online	Sponsor	Dem
Not sure	Undecided	11.0	ppp-d-nelp-25316	PPP (D-NELP) 	2016-08-26	2016-08-27	The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election were today, who would you vote for?	Likely Voters	1055	3.0	IVR/Online	Sponsor	Dem
Donald Trump	Trump	44.0	monmouth-university-25240	Monmouth University	2016-08-19	2016-08-22	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	401	4.9	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	43.0	monmouth-university-25240	Monmouth University	2016-08-19	2016-08-22	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	401	4.9	Live Phone	Nonpartisan	None
Gary Johnson	Other	8.0	monmouth-university-25240	Monmouth University	2016-08-19	2016-08-22	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	401	4.9	Live Phone	Nonpartisan	None
(VOL) Other candidate	Other	1.0	monmouth-university-25240	Monmouth University	2016-08-19	2016-08-22	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	401	4.9	Live Phone	Nonpartisan	None
(VOL) Undecided	Undecided	5.0	monmouth-university-25240	Monmouth University	2016-08-19	2016-08-22	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, or Gary Johnson the Libertarian?	Likely Voters	401	4.9	Live Phone	Nonpartisan	None
Donald Trump	Trump	45.0	ppp-d-protect-missouri-families-25196	PPP (D-Protect Missouri Families)	2016-08-08	2016-08-09	The candidates for President are Democrat Hillary Clinton and Republican Donald Trump. If the election was today, who would you vote for?	Likely Voters	947		IVR/Online	Sponsor	Dem
