response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Johnson	Other	3.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	943		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	943		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	943		Internet	Nonpartisan	None
Clinton	Clinton	50.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	662		Internet	Nonpartisan	None
Trump	Trump	36.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	662		Internet	Nonpartisan	None
Don't Know/Other	Undecided	14.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	662		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	51.0	stockton-26727	Stockton	2016-10-27	2016-11-02	If the election for president were held today, would you vote for:	Likely Voters	678	3.75	Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	40.0	stockton-26727	Stockton	2016-10-27	2016-11-02	If the election for president were held today, would you vote for:	Likely Voters	678	3.75	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Other	3.0	stockton-26727	Stockton	2016-10-27	2016-11-02	If the election for president were held today, would you vote for:	Likely Voters	678	3.75	Live Phone	Nonpartisan	None
Jill Stein, Green party	Other	1.0	stockton-26727	Stockton	2016-10-27	2016-11-02	If the election for president were held today, would you vote for:	Likely Voters	678	3.75	Live Phone	Nonpartisan	None
Different candidate	Other	1.0	stockton-26727	Stockton	2016-10-27	2016-11-02	If the election for president were held today, would you vote for:	Likely Voters	678	3.75	Live Phone	Nonpartisan	None
Nobody	Undecided	1.0	stockton-26727	Stockton	2016-10-27	2016-11-02	If the election for president were held today, would you vote for:	Likely Voters	678	3.75	Live Phone	Nonpartisan	None
Not sure/Don't know	Undecided	3.0	stockton-26727	Stockton	2016-10-27	2016-11-02	If the election for president were held today, would you vote for:	Likely Voters	678	3.75	Live Phone	Nonpartisan	None
Refuse	Undecided	2.0	stockton-26727	Stockton	2016-10-27	2016-11-02	If the election for president were held today, would you vote for:	Likely Voters	678	3.75	Live Phone	Nonpartisan	None
Clinton	Clinton	54.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	823		Internet	Nonpartisan	None
Trump	Trump	38.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	823		Internet	Nonpartisan	None
Johnson	Other	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	823		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	823		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	823		Internet	Nonpartisan	None
Clinton	Clinton	55.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	719		Internet	Nonpartisan	None
Trump	Trump	36.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	719		Internet	Nonpartisan	None
Johnson	Other	4.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	719		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	719		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	719		Internet	Nonpartisan	None
Clinton	Clinton	55.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	724		Internet	Nonpartisan	None
Trump	Trump	35.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	724		Internet	Nonpartisan	None
Johnson	Other	4.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	724		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	724		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	724		Internet	Nonpartisan	None
Clinton	Clinton	55.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	674		Internet	Nonpartisan	None
Trump	Trump	34.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	674		Internet	Nonpartisan	None
Johnson	Other	4.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	674		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	674		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	674		Internet	Nonpartisan	None
Clinton	Clinton	57.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	353		Internet	Nonpartisan	None
Trump	Trump	40.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	353		Internet	Nonpartisan	None
Other	Other	3.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	353		Internet	Nonpartisan	None
Clinton	Clinton	54.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	734		Internet	Nonpartisan	None
Trump	Trump	34.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	734		Internet	Nonpartisan	None
Johnson	Other	4.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	734		Internet	Nonpartisan	None
Stein	Other	5.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	734		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	734		Internet	Nonpartisan	None
Clinton	Clinton	51.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	774		Internet	Nonpartisan	None
Trump	Trump	34.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	774		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	774		Internet	Nonpartisan	None
Clinton	Clinton	53.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	703		Internet	Nonpartisan	None
Trump	Trump	35.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	703		Internet	Nonpartisan	None
Johnson	Other	4.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	703		Internet	Nonpartisan	None
Stein	Other	5.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	703		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	703		Internet	Nonpartisan	None
Clinton	Clinton	52.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	590		Internet	Nonpartisan	None
Trump	Trump	36.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	590		Internet	Nonpartisan	None
Johnson	Other	4.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	590		Internet	Nonpartisan	None
Stein	Other	5.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	590		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	590		Internet	Nonpartisan	None
Clinton	Clinton	52.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	470		Internet	Nonpartisan	None
Trump	Trump	36.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	470		Internet	Nonpartisan	None
Johnson	Other	4.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	470		Internet	Nonpartisan	None
Stein	Other	5.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	470		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	470		Internet	Nonpartisan	None
Clinton	Clinton	57.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	355		Internet	Nonpartisan	None
Trump	Trump	40.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	355		Internet	Nonpartisan	None
Other	Other	3.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	355		Internet	Nonpartisan	None
Clinton	Clinton	53.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	906		Internet	Nonpartisan	None
Trump	Trump	32.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	906		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	906		Internet	Nonpartisan	None
Clinton	Clinton	51.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	If the election for president was held today, and the choices were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	579	4.3	Live Phone	Nonpartisan	None
Trump	Trump	40.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	If the election for president was held today, and the choices were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	579	4.3	Live Phone	Nonpartisan	None
Other (vol)	Other	4.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	If the election for president was held today, and the choices were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	579	4.3	Live Phone	Nonpartisan	None
DK/Both (vol)	Undecided	4.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	If the election for president was held today, and the choices were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	579	4.3	Live Phone	Nonpartisan	None
Refused (vol)	Undecided	1.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	If the election for president was held today, and the choices were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	579	4.3	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	49.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	Now let me ask you that question in a slightly different way. If the election for president was held today, and the choices were Democrat Hillary Clinton, Republican Donald Trump, and Gary Johnson or Jill Stein, the third party candidates, for whom would you vote?	Likely Voters	293	5.7	Live Phone	Nonpartisan	None
Donald Trump	Trump	35.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	Now let me ask you that question in a slightly different way. If the election for president was held today, and the choices were Democrat Hillary Clinton, Republican Donald Trump, and Gary Johnson or Jill Stein, the third party candidates, for whom would you vote?	Likely Voters	293	5.7	Live Phone	Nonpartisan	None
Gary Johnson	Other	6.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	Now let me ask you that question in a slightly different way. If the election for president was held today, and the choices were Democrat Hillary Clinton, Republican Donald Trump, and Gary Johnson or Jill Stein, the third party candidates, for whom would you vote?	Likely Voters	293	5.7	Live Phone	Nonpartisan	None
Jill Stein	Other	4.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	Now let me ask you that question in a slightly different way. If the election for president was held today, and the choices were Democrat Hillary Clinton, Republican Donald Trump, and Gary Johnson or Jill Stein, the third party candidates, for whom would you vote?	Likely Voters	293	5.7	Live Phone	Nonpartisan	None
Other (vol)	Other	2.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	Now let me ask you that question in a slightly different way. If the election for president was held today, and the choices were Democrat Hillary Clinton, Republican Donald Trump, and Gary Johnson or Jill Stein, the third party candidates, for whom would you vote?	Likely Voters	293	5.7	Live Phone	Nonpartisan	None
DK (vol)	Undecided	4.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	Now let me ask you that question in a slightly different way. If the election for president was held today, and the choices were Democrat Hillary Clinton, Republican Donald Trump, and Gary Johnson or Jill Stein, the third party candidates, for whom would you vote?	Likely Voters	293	5.7	Live Phone	Nonpartisan	None
Refused (vol)	Undecided	1.0	fairleigh-dickinson-26230	Fairleigh Dickinson	2016-10-12	2016-10-16	Now let me ask you that question in a slightly different way. If the election for president was held today, and the choices were Democrat Hillary Clinton, Republican Donald Trump, and Gary Johnson or Jill Stein, the third party candidates, for whom would you vote?	Likely Voters	293	5.7	Live Phone	Nonpartisan	None
Clinton	Clinton	57.0	upi-cvoter-26317	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	338		Internet	Nonpartisan	None
Trump	Trump	39.0	upi-cvoter-26317	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	338		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26317	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	338		Internet	Nonpartisan	None
Clinton	Clinton	50.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1084		Internet	Nonpartisan	None
Trump	Trump	32.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1084		Internet	Nonpartisan	None
Don't Know/Other	Undecided	18.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	1084		Internet	Nonpartisan	None
Clinton	Clinton	57.0	upi-cvoter-26055	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	339		Internet	Nonpartisan	None
Trump	Trump	39.0	upi-cvoter-26055	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	339		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26055	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	339		Internet	Nonpartisan	None
Clinton	Clinton	49.0	ipsos-reuters-26122	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	595		Internet	Nonpartisan	None
Trump	Trump	34.0	ipsos-reuters-26122	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	595		Internet	Nonpartisan	None
Don't Know/Other	Undecided	17.0	ipsos-reuters-26122	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	595		Internet	Nonpartisan	None
Clinton	Clinton	55.0	upi-cvoter-25927	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	568		Internet	Nonpartisan	None
Trump	Trump	41.0	upi-cvoter-25927	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	568		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25927	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	568		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	46.0	stockton-25823	Stockton	2016-09-22	2016-09-29		Likely Voters	638	3.9	Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	40.0	stockton-25823	Stockton	2016-09-22	2016-09-29		Likely Voters	638	3.9	Live Phone	Nonpartisan	None
Or a different candidate?	Other	9.0	stockton-25823	Stockton	2016-09-22	2016-09-29		Likely Voters	638	3.9	Live Phone	Nonpartisan	None
Nobody	Undecided	1.0	stockton-25823	Stockton	2016-09-22	2016-09-29		Likely Voters	638	3.9	Live Phone	Nonpartisan	None
Not sure/Don't know	Undecided	3.0	stockton-25823	Stockton	2016-09-22	2016-09-29		Likely Voters	638	3.9	Live Phone	Nonpartisan	None
Refuse	Undecided	1.0	stockton-25823	Stockton	2016-09-22	2016-09-29		Likely Voters	638	3.9	Live Phone	Nonpartisan	None
Clinton	Clinton	47.0	ipsos-reuters-25875	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	606		Internet	Nonpartisan	None
Trump	Trump	34.0	ipsos-reuters-25875	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	606		Internet	Nonpartisan	None
Don't Know/Other	Undecided	19.0	ipsos-reuters-25875	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	606		Internet	Nonpartisan	None
Clinton	Clinton	56.0	upi-cvoter-25761	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	560		Internet	Nonpartisan	None
Trump	Trump	40.0	upi-cvoter-25761	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	560		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25761	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	560		Internet	Nonpartisan	None
Clinton	Clinton	50.0	ipsos-reuters-25715	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	953		Internet	Nonpartisan	None
Trump	Trump	32.0	ipsos-reuters-25715	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	953		Internet	Nonpartisan	None
Don't Know/Other	Undecided	18.0	ipsos-reuters-25715	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	953		Internet	Nonpartisan	None
Clinton	Clinton	49.0	ipsos-reuters-25561	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	982		Internet	Nonpartisan	None
Trump	Trump	33.0	ipsos-reuters-25561	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	982		Internet	Nonpartisan	None
Don't Know/Other	Undecided	18.0	ipsos-reuters-25561	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	982		Internet	Nonpartisan	None
Hillary Clinton	Clinton	50.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	726		Live Phone	Nonpartisan	None
Donald Trump	Trump	29.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	726		Live Phone	Nonpartisan	None
Gary Johnson	Other	6.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	726		Live Phone	Nonpartisan	None
Jill Stein	Other	4.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	726		Live Phone	Nonpartisan	None
None of these (vol)	Other	4.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	726		Live Phone	Nonpartisan	None
Someone Else (vol)	Other	1.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	726		Live Phone	Nonpartisan	None
Wouldn't vote (vol)	Undecided	2.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	726		Live Phone	Nonpartisan	None
Don't Know	Undecided	5.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	726		Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	59.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	718		Live Phone	Nonpartisan	None
Donald Trump	Trump	35.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	718		Live Phone	Nonpartisan	None
Neither (vol)	Other	5.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	718		Live Phone	Nonpartisan	None
Someone else (vol)	Other	1.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	718		Live Phone	Nonpartisan	None
Wouldn't vote (vol)	Undecided	1.0	rutgers-eagleton-26163	Rutgers-Eagleton	2016-09-06	2016-09-10		Registered Voters	718		Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	53.0	washpost-surveymonkey-25380	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	912		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	38.0	washpost-surveymonkey-25380	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	912		Internet	Nonpartisan	None
No Answer	Undecided	9.0	washpost-surveymonkey-25380	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	912		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	49.0	washpost-surveymonkey-25380	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	912		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	34.0	washpost-surveymonkey-25380	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	912		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	8.0	washpost-surveymonkey-25380	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	912		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	3.0	washpost-surveymonkey-25380	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	912		Internet	Nonpartisan	None
No answer	Undecided	5.0	washpost-surveymonkey-25380	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	912		Internet	Nonpartisan	None
Clinton	Clinton	44.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	349		Live Phone	Nonpartisan	None
Trump	Trump	32.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	349		Live Phone	Nonpartisan	None
Johnson	Other	9.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	349		Live Phone	Nonpartisan	None
Other (vol)	Other	6.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	349		Live Phone	Nonpartisan	None
Don't Know (vol)	Undecided	7.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	349		Live Phone	Nonpartisan	None
Refused (vol)	Undecided	2.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	349		Live Phone	Nonpartisan	None
Clinton	Clinton	52.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	363		Live Phone	Nonpartisan	None
Trump	Trump	31.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	363		Live Phone	Nonpartisan	None
Other (vol)	Other	5.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	363		Live Phone	Nonpartisan	None
Don't Know (vol)	Undecided	8.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	363		Live Phone	Nonpartisan	None
Refused (vol)	Undecided	3.0	fairleigh-dickinson-24942	Fairleigh Dickinson	2016-06-22	2016-06-26	If the election for president was held today, which of the following would you vote for?	Registered Voters	363		Live Phone	Nonpartisan	None
Clinton	Clinton	49.0	cbs-yougov-24613	CBS/YouGov	2016-05-31	2016-06-03		Likely Voters	1194	3.8	Internet	Nonpartisan	None
Other	Other	8.0	cbs-yougov-24613	CBS/YouGov	2016-05-31	2016-06-03		Likely Voters	1194	3.8	Internet	Nonpartisan	None
Trump	Trump	34.0	cbs-yougov-24613	CBS/YouGov	2016-05-31	2016-06-03		Likely Voters	1194	3.8	Internet	Nonpartisan	None
Undecided	Undecided	7.0	cbs-yougov-24613	CBS/YouGov	2016-05-31	2016-06-03		Likely Voters	1194	3.8	Internet	Nonpartisan	None
Wouldn't Vote	Undecided	1.0	cbs-yougov-24613	CBS/YouGov	2016-05-31	2016-06-03		Likely Voters	1194	3.8	Internet	Nonpartisan	None
