response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Johnson	Johnson	6.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2322		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2322		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2322		Internet	Nonpartisan	None
Clinton	Clinton	40.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	1297		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	1297		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	1297		Internet	Nonpartisan	None
Clinton	Clinton	42.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2048		Internet	Nonpartisan	None
Trump	Trump	46.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2048		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2048		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2048		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2048		Internet	Nonpartisan	None
Donald Trump and Mike Pence, the Republicans	Trump	49.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Hillary Clinton and Tim Kaine, the Democrats	Clinton	41.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Neither	Other	4.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Other	Other	4.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Undecided	Undecided	2.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Donald Trump, the Republican	Trump	49.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	40.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	6.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Jill Stein, the Green Party	Other	2.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Other	Other	2.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Undecided	Undecided	1.0	nbc-wsj-marist-26684	NBC/WSJ/Marist	2016-10-30	2016-11-01	If November's presidential election were held today, whom would you support if the candidates are:	Likely Voters	679	3.8	Live Phone	Nonpartisan	None
Clinton	Clinton	41.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	1969		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	1969		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	1969		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	1969		Internet	Nonpartisan	None
No answer	Other	2.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	1969		Internet	Nonpartisan	None
Clinton	Clinton	41.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2051		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2051		Internet	Nonpartisan	None
Johnson	Johnson	8.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2051		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2051		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2051		Internet	Nonpartisan	None
Clinton	Clinton	42.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	1940		Internet	Nonpartisan	None
Trump	Trump	46.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	1940		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	1940		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	1940		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	1940		Internet	Nonpartisan	None
Donald Trump (Republican)	Trump	52.0	dixie-strategies-r-ktvt-cbs-11-26652	Dixie Strategies (R)/KTVT-CBS 11	2016-10-27	2016-10-29	If the Presidential election were held today, for whom would you vote?	Likely Voters	980	3.13	IVR/Live Phone	Pollster	Rep
Hillary Clinton (Democrat)	Clinton	39.0	dixie-strategies-r-ktvt-cbs-11-26652	Dixie Strategies (R)/KTVT-CBS 11	2016-10-27	2016-10-29	If the Presidential election were held today, for whom would you vote?	Likely Voters	980	3.13	IVR/Live Phone	Pollster	Rep
Gary Johnson (Libertarian)	Johnson	3.0	dixie-strategies-r-ktvt-cbs-11-26652	Dixie Strategies (R)/KTVT-CBS 11	2016-10-27	2016-10-29	If the Presidential election were held today, for whom would you vote?	Likely Voters	980	3.13	IVR/Live Phone	Pollster	Rep
Jill Stein (Green Party)	Other	0.0	dixie-strategies-r-ktvt-cbs-11-26652	Dixie Strategies (R)/KTVT-CBS 11	2016-10-27	2016-10-29	If the Presidential election were held today, for whom would you vote?	Likely Voters	980	3.13	IVR/Live Phone	Pollster	Rep
Another candidate	Other	2.0	dixie-strategies-r-ktvt-cbs-11-26652	Dixie Strategies (R)/KTVT-CBS 11	2016-10-27	2016-10-29	If the Presidential election were held today, for whom would you vote?	Likely Voters	980	3.13	IVR/Live Phone	Pollster	Rep
Undecided	Undecided	4.0	dixie-strategies-r-ktvt-cbs-11-26652	Dixie Strategies (R)/KTVT-CBS 11	2016-10-27	2016-10-29	If the Presidential election were held today, for whom would you vote?	Likely Voters	980	3.13	IVR/Live Phone	Pollster	Rep
Clinton	Clinton	41.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	429		Internet	Nonpartisan	None
Trump	Trump	55.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	429		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	429		Internet	Nonpartisan	None
Clinton	Clinton	40.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2377		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2377		Internet	Nonpartisan	None
Johnson	Johnson	8.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2377		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2377		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	2377		Internet	Nonpartisan	None
Clinton	Clinton	34.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	1251		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	1251		Internet	Nonpartisan	None
Don't Know/Other	Undecided	18.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	1251		Internet	Nonpartisan	None
Clinton	Clinton	40.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2441		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2441		Internet	Nonpartisan	None
Johnson	Johnson	8.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2441		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2441		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	2441		Internet	Nonpartisan	None
Trump	Trump	45.0	pulse-crosswind-26524	Pulse/Crosswind	2016-10-22	2016-10-24		Likely Voters	800	3.5	IVR/Online	Nonpartisan	None
Clinton	Clinton	38.0	pulse-crosswind-26524	Pulse/Crosswind	2016-10-22	2016-10-24		Likely Voters	800	3.5	IVR/Online	Nonpartisan	None
Johnson	Johnson	7.0	pulse-crosswind-26524	Pulse/Crosswind	2016-10-22	2016-10-24		Likely Voters	800	3.5	IVR/Online	Nonpartisan	None
Not sure	Undecided	10.0	pulse-crosswind-26524	Pulse/Crosswind	2016-10-22	2016-10-24		Likely Voters	800	3.5	IVR/Online	Nonpartisan	None
Clinton	Clinton	40.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	2148		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	2148		Internet	Nonpartisan	None
Johnson	Johnson	8.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	2148		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	2148		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	2148		Internet	Nonpartisan	None
Clinton	Clinton	39.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1764		Internet	Nonpartisan	None
Trump	Trump	47.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1764		Internet	Nonpartisan	None
Johnson	Johnson	8.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1764		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1764		Internet	Nonpartisan	None
No answer	Other	3.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1764		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	445		Internet	Nonpartisan	None
Trump	Trump	54.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	445		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	445		Internet	Nonpartisan	None
Donald Trump and Mike Pence	Trump	45.0	yougov-university-of-texas-texas-tribune-26496	YouGov/University of Texas/Texas Tribune	2016-10-14	2016-10-23	If the 2016 general election for U.S. president were held today, would you vote for the Republican ticket of Donald Trump and Mike Pence, the Democratic ticket of Hillary Clinton and Tim Kaine, the Libertarian ticket of Gary Johnson and William Weld, the Green Party ticket of Jill Stein and Ajamu Baraka, someone else, or haven’t you thought enough about it to have an opinion?	Likely Voters	959	3.16	Internet	Nonpartisan	None
Hillary Clinton and Tim Kaine	Clinton	42.0	yougov-university-of-texas-texas-tribune-26496	YouGov/University of Texas/Texas Tribune	2016-10-14	2016-10-23	If the 2016 general election for U.S. president were held today, would you vote for the Republican ticket of Donald Trump and Mike Pence, the Democratic ticket of Hillary Clinton and Tim Kaine, the Libertarian ticket of Gary Johnson and William Weld, the Green Party ticket of Jill Stein and Ajamu Baraka, someone else, or haven’t you thought enough about it to have an opinion?	Likely Voters	959	3.16	Internet	Nonpartisan	None
Gary Johnson and Bill Weld	Johnson	7.0	yougov-university-of-texas-texas-tribune-26496	YouGov/University of Texas/Texas Tribune	2016-10-14	2016-10-23	If the 2016 general election for U.S. president were held today, would you vote for the Republican ticket of Donald Trump and Mike Pence, the Democratic ticket of Hillary Clinton and Tim Kaine, the Libertarian ticket of Gary Johnson and William Weld, the Green Party ticket of Jill Stein and Ajamu Baraka, someone else, or haven’t you thought enough about it to have an opinion?	Likely Voters	959	3.16	Internet	Nonpartisan	None
Jill Stein and Ajamu Baraka	Other	2.0	yougov-university-of-texas-texas-tribune-26496	YouGov/University of Texas/Texas Tribune	2016-10-14	2016-10-23	If the 2016 general election for U.S. president were held today, would you vote for the Republican ticket of Donald Trump and Mike Pence, the Democratic ticket of Hillary Clinton and Tim Kaine, the Libertarian ticket of Gary Johnson and William Weld, the Green Party ticket of Jill Stein and Ajamu Baraka, someone else, or haven’t you thought enough about it to have an opinion?	Likely Voters	959	3.16	Internet	Nonpartisan	None
Someone else	Other	5.0	yougov-university-of-texas-texas-tribune-26496	YouGov/University of Texas/Texas Tribune	2016-10-14	2016-10-23	If the 2016 general election for U.S. president were held today, would you vote for the Republican ticket of Donald Trump and Mike Pence, the Democratic ticket of Hillary Clinton and Tim Kaine, the Libertarian ticket of Gary Johnson and William Weld, the Green Party ticket of Jill Stein and Ajamu Baraka, someone else, or haven’t you thought enough about it to have an opinion?	Likely Voters	959	3.16	Internet	Nonpartisan	None
Donald Trump	Trump	46.0	cbs-yougov-26381	CBS/YouGov	2016-10-20	2016-10-21		Likely Voters	1031	4.4	Internet	Nonpartisan	None
Hillary Clinton	Clinton	43.0	cbs-yougov-26381	CBS/YouGov	2016-10-20	2016-10-21		Likely Voters	1031	4.4	Internet	Nonpartisan	None
Gary Johnson	Johnson	5.0	cbs-yougov-26381	CBS/YouGov	2016-10-20	2016-10-21		Likely Voters	1031	4.4	Internet	Nonpartisan	None
Jill Stein	Other	1.0	cbs-yougov-26381	CBS/YouGov	2016-10-20	2016-10-21		Likely Voters	1031	4.4	Internet	Nonpartisan	None
Someone else	Other	2.0	cbs-yougov-26381	CBS/YouGov	2016-10-20	2016-10-21		Likely Voters	1031	4.4	Internet	Nonpartisan	None
Not sure	Undecided	3.0	cbs-yougov-26381	CBS/YouGov	2016-10-20	2016-10-21		Likely Voters	1031	4.4	Internet	Nonpartisan	None
Probably won’t vote	Undecided	0.0	cbs-yougov-26381	CBS/YouGov	2016-10-20	2016-10-21		Likely Voters	1031	4.4	Internet	Nonpartisan	None
Clinton	Clinton	39.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	758		Internet	Nonpartisan	None
Trump	Trump	52.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	758		Internet	Nonpartisan	None
Don't Know/Other	Undecided	9.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	758		Internet	Nonpartisan	None
Trump	Trump	53.0	upi-cvoter-26331	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	460		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-26331	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	460		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26331	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	460		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	48.0	washpost-surveymonkey-26250	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1332		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	46.0	washpost-surveymonkey-26250	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1332		Internet	Nonpartisan	None
No Answer	Undecided	5.0	washpost-surveymonkey-26250	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1332		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	44.0	washpost-surveymonkey-26250	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1332		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	42.0	washpost-surveymonkey-26250	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1332		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Johnson	8.0	washpost-surveymonkey-26250	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1332		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	2.0	washpost-surveymonkey-26250	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1332		Internet	Nonpartisan	None
No answer	Undecided	3.0	washpost-surveymonkey-26250	WashPost/SurveyMonkey	2016-10-08	2016-10-16		Likely Voters	1332		Internet	Nonpartisan	None
Trump	Trump	41.0	university-of-houston-26255	University of Houston	2016-10-07	2016-10-15		Likely Voters	1000	3.0	Live Phone	Nonpartisan	None
Clinton	Clinton	38.0	university-of-houston-26255	University of Houston	2016-10-07	2016-10-15		Likely Voters	1000	3.0	Live Phone	Nonpartisan	None
Johnson	Johnson	4.0	university-of-houston-26255	University of Houston	2016-10-07	2016-10-15		Likely Voters	1000	3.0	Live Phone	Nonpartisan	None
Stein	Other	1.0	university-of-houston-26255	University of Houston	2016-10-07	2016-10-15		Likely Voters	1000	3.0	Live Phone	Nonpartisan	None
None	Other	3.0	university-of-houston-26255	University of Houston	2016-10-07	2016-10-15		Likely Voters	1000	3.0	Live Phone	Nonpartisan	None
Don't Know	Undecided	11.0	university-of-houston-26255	University of Houston	2016-10-07	2016-10-15		Likely Voters	1000	3.0	Live Phone	Nonpartisan	None
Refused	Undecided	2.0	university-of-houston-26255	University of Houston	2016-10-07	2016-10-15		Likely Voters	1000	3.0	Live Phone	Nonpartisan	None
Clinton	Clinton	32.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	831		Internet	Nonpartisan	None
Trump	Trump	57.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	831		Internet	Nonpartisan	None
Don't Know/Other	Undecided	11.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	831		Internet	Nonpartisan	None
Donald Trump (R)	Trump	47.0	surveyusa-tegna-26172	SurveyUSA/TEGNA	2016-10-10	2016-10-12		Likely Voters	638	4.0	IVR/Online	Sponsor	Other
Hillary Clinton (D)	Clinton	43.0	surveyusa-tegna-26172	SurveyUSA/TEGNA	2016-10-10	2016-10-12		Likely Voters	638	4.0	IVR/Online	Sponsor	Other
Gary Johnson (L)	Johnson	3.0	surveyusa-tegna-26172	SurveyUSA/TEGNA	2016-10-10	2016-10-12		Likely Voters	638	4.0	IVR/Online	Sponsor	Other
Jill Stein (G)	Other	1.0	surveyusa-tegna-26172	SurveyUSA/TEGNA	2016-10-10	2016-10-12		Likely Voters	638	4.0	IVR/Online	Sponsor	Other
Undecided	Undecided	5.0	surveyusa-tegna-26172	SurveyUSA/TEGNA	2016-10-10	2016-10-12		Likely Voters	638	4.0	IVR/Online	Sponsor	Other
Trump	Trump	53.0	upi-cvoter-26069	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	425		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-26069	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	425		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26069	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	425		Internet	Nonpartisan	None
Trump	Trump	50.0	ipsos-reuters-26132	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	1111		Internet	Nonpartisan	None
Clinton	Clinton	34.0	ipsos-reuters-26132	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	1111		Internet	Nonpartisan	None
Don't Know/Other	Undecided	16.0	ipsos-reuters-26132	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	1111		Internet	Nonpartisan	None
Trump	Trump	56.0	upi-cvoter-25940	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	817		Internet	Nonpartisan	None
Clinton	Clinton	39.0	upi-cvoter-25940	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	817		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25940	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	817		Internet	Nonpartisan	None
Donald Trump (Republican)	Trump	45.0	dixie-strategies-r-ktvt-cbs-11-26653	Dixie Strategies (R)/KTVT-CBS 11	2016-09-29	2016-10-01	If the Presidential election were held today, for whom would you vote?	Likely Voters	780	3.51	IVR/Live Phone	Pollster	Rep
Hillary Clinton (Democrat)	Clinton	38.0	dixie-strategies-r-ktvt-cbs-11-26653	Dixie Strategies (R)/KTVT-CBS 11	2016-09-29	2016-10-01	If the Presidential election were held today, for whom would you vote?	Likely Voters	780	3.51	IVR/Live Phone	Pollster	Rep
Gary Johnson (Libertarian)	Johnson	4.0	dixie-strategies-r-ktvt-cbs-11-26653	Dixie Strategies (R)/KTVT-CBS 11	2016-09-29	2016-10-01	If the Presidential election were held today, for whom would you vote?	Likely Voters	780	3.51	IVR/Live Phone	Pollster	Rep
Jill Stein (Green Party)	Other	1.0	dixie-strategies-r-ktvt-cbs-11-26653	Dixie Strategies (R)/KTVT-CBS 11	2016-09-29	2016-10-01	If the Presidential election were held today, for whom would you vote?	Likely Voters	780	3.51	IVR/Live Phone	Pollster	Rep
Another candidate	Other	2.0	dixie-strategies-r-ktvt-cbs-11-26653	Dixie Strategies (R)/KTVT-CBS 11	2016-09-29	2016-10-01	If the Presidential election were held today, for whom would you vote?	Likely Voters	780	3.51	IVR/Live Phone	Pollster	Rep
Undecided	Undecided	10.0	dixie-strategies-r-ktvt-cbs-11-26653	Dixie Strategies (R)/KTVT-CBS 11	2016-09-29	2016-10-01	If the Presidential election were held today, for whom would you vote?	Likely Voters	780	3.51	IVR/Live Phone	Pollster	Rep
Trump	Trump	48.0	ipsos-reuters-25885	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	916		Internet	Nonpartisan	None
Clinton	Clinton	33.0	ipsos-reuters-25885	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	916		Internet	Nonpartisan	None
Don't Know/Other	Undecided	19.0	ipsos-reuters-25885	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	916		Internet	Nonpartisan	None
Trump	Trump	56.0	upi-cvoter-25775	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	798		Internet	Nonpartisan	None
Clinton	Clinton	39.0	upi-cvoter-25775	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	798		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25775	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	798		Internet	Nonpartisan	None
Trump	Trump	48.0	ipsos-reuters-25695	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	875		Internet	Nonpartisan	None
