response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Stein	Other	1.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	405		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	405		Internet	Nonpartisan	None
Clinton	Clinton	38.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	382		Internet	Nonpartisan	None
Trump	Trump	48.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	382		Internet	Nonpartisan	None
Johnson	Other	11.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	382		Internet	Nonpartisan	None
Stein	Other	1.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	382		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	382		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	340		Internet	Nonpartisan	None
Trump	Trump	55.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	340		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	340		Internet	Nonpartisan	None
Clinton	Clinton	35.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	490		Internet	Nonpartisan	None
Trump	Trump	51.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	490		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	490		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	490		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	490		Internet	Nonpartisan	None
Clinton	Clinton	35.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	549		Internet	Nonpartisan	None
Trump	Trump	51.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	549		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	549		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	549		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	549		Internet	Nonpartisan	None
Clinton	Clinton	35.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	475		Internet	Nonpartisan	None
Trump	Trump	52.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	475		Internet	Nonpartisan	None
Johnson	Other	8.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	475		Internet	Nonpartisan	None
Stein	Other	1.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	475		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	475		Internet	Nonpartisan	None
Clinton	Clinton	35.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
Trump	Trump	51.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
Johnson	Other	9.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	410		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	339		Internet	Nonpartisan	None
Trump	Trump	55.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	339		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	339		Internet	Nonpartisan	None
Trump	Trump	55.0	upi-cvoter-26313	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	329		Internet	Nonpartisan	None
Clinton	Clinton	41.0	upi-cvoter-26313	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	329		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26313	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	329		Internet	Nonpartisan	None
Donald Trump	Trump	43.0	msu-billings-26444	MSU-Billings	2016-10-03	2016-10-10	If you had to choose today, which of the following candidates would you support for President of the United States?	Adults	590	4.0	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	27.0	msu-billings-26444	MSU-Billings	2016-10-03	2016-10-10	If you had to choose today, which of the following candidates would you support for President of the United States?	Adults	590	4.0	Live Phone	Nonpartisan	None
Gary Johnson	Other	7.0	msu-billings-26444	MSU-Billings	2016-10-03	2016-10-10	If you had to choose today, which of the following candidates would you support for President of the United States?	Adults	590	4.0	Live Phone	Nonpartisan	None
Jill Stein	Other	2.0	msu-billings-26444	MSU-Billings	2016-10-03	2016-10-10	If you had to choose today, which of the following candidates would you support for President of the United States?	Adults	590	4.0	Live Phone	Nonpartisan	None
DK/NA	Undecided	20.0	msu-billings-26444	MSU-Billings	2016-10-03	2016-10-10	If you had to choose today, which of the following candidates would you support for President of the United States?	Adults	590	4.0	Live Phone	Nonpartisan	None
Trump	Trump	54.0	upi-cvoter-26051	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	496		Internet	Nonpartisan	None
Clinton	Clinton	40.0	upi-cvoter-26051	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	496		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26051	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	496		Internet	Nonpartisan	None
Trump	Trump	57.0	upi-cvoter-25923	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	647		Internet	Nonpartisan	None
Clinton	Clinton	39.0	upi-cvoter-25923	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	647		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25923	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	647		Internet	Nonpartisan	None
Trump	Trump	58.0	upi-cvoter-25756	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	493		Internet	Nonpartisan	None
Clinton	Clinton	38.0	upi-cvoter-25756	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	493		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25756	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	493		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	51.0	washpost-surveymonkey-25376	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	999		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	38.0	washpost-surveymonkey-25376	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	999		Internet	Nonpartisan	None
No Answer	Undecided	12.0	washpost-surveymonkey-25376	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	999		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	44.0	washpost-surveymonkey-25376	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	999		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	31.0	washpost-surveymonkey-25376	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	999		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	14.0	washpost-surveymonkey-25376	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	999		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	5.0	washpost-surveymonkey-25376	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	999		Internet	Nonpartisan	None
No answer	Undecided	7.0	washpost-surveymonkey-25376	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	999		Internet	Nonpartisan	None
