response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Johnson	Other	6.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	851		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	851		Internet	Nonpartisan	None
No answer	Undecided	1.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	851		Internet	Nonpartisan	None
Clinton	Clinton	53.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	711		Internet	Nonpartisan	None
Trump	Trump	35.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	711		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	711		Internet	Nonpartisan	None
Clinton	Clinton	63.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	772		Internet	Nonpartisan	None
Trump	Trump	26.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	772		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	772		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	772		Internet	Nonpartisan	None
No answer	Undecided	1.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	772		Internet	Nonpartisan	None
Clinton	Clinton	63.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	695		Internet	Nonpartisan	None
Trump	Trump	27.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	695		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	695		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	695		Internet	Nonpartisan	None
No answer	Undecided	1.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	695		Internet	Nonpartisan	None
Clinton	Clinton	63.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	740		Internet	Nonpartisan	None
Trump	Trump	27.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	740		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	740		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	740		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	740		Internet	Nonpartisan	None
Clinton	Clinton	63.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	696		Internet	Nonpartisan	None
Trump	Trump	27.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	696		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	696		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	696		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	696		Internet	Nonpartisan	None
Clinton	Clinton	58.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	330		Internet	Nonpartisan	None
Trump	Trump	38.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	330		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	330		Internet	Nonpartisan	None
Clinton	Clinton	62.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	923		Internet	Nonpartisan	None
Trump	Trump	27.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	923		Internet	Nonpartisan	None
Johnson	Other	7.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	923		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	923		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	923		Internet	Nonpartisan	None
Clinton	Clinton	54.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	728		Internet	Nonpartisan	None
Trump	Trump	34.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	728		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	728		Internet	Nonpartisan	None
Clinton	Clinton	62.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1046		Internet	Nonpartisan	None
Trump	Trump	27.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1046		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1046		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1046		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1046		Internet	Nonpartisan	None
Clinton	Clinton	61.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	915		Internet	Nonpartisan	None
Trump	Trump	27.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	915		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	915		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	915		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	915		Internet	Nonpartisan	None
Clinton	Clinton	61.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	783		Internet	Nonpartisan	None
Trump	Trump	27.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	783		Internet	Nonpartisan	None
Johnson	Other	6.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	783		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	783		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	783		Internet	Nonpartisan	None
Clinton	Clinton	58.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	332		Internet	Nonpartisan	None
Trump	Trump	38.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	332		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	332		Internet	Nonpartisan	None
Clinton	Clinton	53.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	533		Internet	Nonpartisan	None
Trump	Trump	29.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	533		Internet	Nonpartisan	None
Don't Know/Other	Undecided	18.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	533		Internet	Nonpartisan	None
Clinton	Clinton	59.0	upi-cvoter-26307	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	325		Internet	Nonpartisan	None
Trump	Trump	37.0	upi-cvoter-26307	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	325		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26307	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	325		Internet	Nonpartisan	None
Clinton	Clinton	54.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	686		Internet	Nonpartisan	None
Trump	Trump	32.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	686		Internet	Nonpartisan	None
Don't Know/Other	Undecided	14.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	686		Internet	Nonpartisan	None
Clinton	Clinton	58.0	upi-cvoter-26041	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	331		Internet	Nonpartisan	None
Trump	Trump	37.0	upi-cvoter-26041	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	331		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26041	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	331		Internet	Nonpartisan	None
Clinton	Clinton	53.0	ipsos-reuters-26113	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	705		Internet	Nonpartisan	None
Trump	Trump	32.0	ipsos-reuters-26113	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	705		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-26113	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	705		Internet	Nonpartisan	None
Clinton	Clinton	58.0	upi-cvoter-25917	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	527		Internet	Nonpartisan	None
Trump	Trump	39.0	upi-cvoter-25917	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	527		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25917	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	527		Internet	Nonpartisan	None
Hillary Clinton	Clinton	63.0	washington-post-university-of-maryland-25976	Washington Post/University of Maryland	2016-09-27	2016-09-30		Likely Voters	706	4.0	Live Phone	Nonpartisan	None
Donald Trump	Trump	27.0	washington-post-university-of-maryland-25976	Washington Post/University of Maryland	2016-09-27	2016-09-30		Likely Voters	706	4.0	Live Phone	Nonpartisan	None
Gary Johnson	Other	4.0	washington-post-university-of-maryland-25976	Washington Post/University of Maryland	2016-09-27	2016-09-30		Likely Voters	706	4.0	Live Phone	Nonpartisan	None
Jill Stein	Other	2.0	washington-post-university-of-maryland-25976	Washington Post/University of Maryland	2016-09-27	2016-09-30		Likely Voters	706	4.0	Live Phone	Nonpartisan	None
No opinion	Undecided	2.0	washington-post-university-of-maryland-25976	Washington Post/University of Maryland	2016-09-27	2016-09-30		Likely Voters	706	4.0	Live Phone	Nonpartisan	None
Clinton	Clinton	52.0	ipsos-reuters-25866	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	669		Internet	Nonpartisan	None
Trump	Trump	33.0	ipsos-reuters-25866	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	669		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-25866	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	669		Internet	Nonpartisan	None
Clinton	Clinton	58.0	upi-cvoter-25748	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	531		Internet	Nonpartisan	None
Trump	Trump	38.0	upi-cvoter-25748	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	531		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25748	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	531		Internet	Nonpartisan	None
Clinton	Clinton	50.0	ipsos-reuters-25705	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	628		Internet	Nonpartisan	None
Trump	Trump	34.0	ipsos-reuters-25705	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	628		Internet	Nonpartisan	None
Don't Know/Other	Undecided	16.0	ipsos-reuters-25705	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	628		Internet	Nonpartisan	None
Hillary Clinton	Clinton	58.0	goucher-college-sarah-t-hughes-field-politics-center-25625	Goucher College/Sarah T. Hughes Field Politics Center	2016-09-17	2016-09-20	Next, if the election for President of the United States was held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson, or Jill Stein of the Green Party?	Likely Voters	514	4.3	Live Phone	Nonpartisan	None
Donald Trump	Trump	25.0	goucher-college-sarah-t-hughes-field-politics-center-25625	Goucher College/Sarah T. Hughes Field Politics Center	2016-09-17	2016-09-20	Next, if the election for President of the United States was held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson, or Jill Stein of the Green Party?	Likely Voters	514	4.3	Live Phone	Nonpartisan	None
Gary Johnson	Other	6.0	goucher-college-sarah-t-hughes-field-politics-center-25625	Goucher College/Sarah T. Hughes Field Politics Center	2016-09-17	2016-09-20	Next, if the election for President of the United States was held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson, or Jill Stein of the Green Party?	Likely Voters	514	4.3	Live Phone	Nonpartisan	None
Jill Stein	Other	2.0	goucher-college-sarah-t-hughes-field-politics-center-25625	Goucher College/Sarah T. Hughes Field Politics Center	2016-09-17	2016-09-20	Next, if the election for President of the United States was held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson, or Jill Stein of the Green Party?	Likely Voters	514	4.3	Live Phone	Nonpartisan	None
Not sure/undecided (vol)	Undecided	8.0	goucher-college-sarah-t-hughes-field-politics-center-25625	Goucher College/Sarah T. Hughes Field Politics Center	2016-09-17	2016-09-20	Next, if the election for President of the United States was held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson, or Jill Stein of the Green Party?	Likely Voters	514	4.3	Live Phone	Nonpartisan	None
Refused (vol)	Undecided	1.0	goucher-college-sarah-t-hughes-field-politics-center-25625	Goucher College/Sarah T. Hughes Field Politics Center	2016-09-17	2016-09-20	Next, if the election for President of the United States was held today, would you vote for Republican Donald Trump, Democrat Hillary Clinton, Libertarian Gary Johnson, or Jill Stein of the Green Party?	Likely Voters	514	4.3	Live Phone	Nonpartisan	None
Clinton	Clinton	53.0	ipsos-reuters-25553	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	525		Internet	Nonpartisan	None
Trump	Trump	29.0	ipsos-reuters-25553	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	525		Internet	Nonpartisan	None
Don't Know/Other	Undecided	18.0	ipsos-reuters-25553	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	525		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	61.0	washpost-surveymonkey-25371	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1199		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	31.0	washpost-surveymonkey-25371	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1199		Internet	Nonpartisan	None
No Answer	Undecided	8.0	washpost-surveymonkey-25371	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1199		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	54.0	washpost-surveymonkey-25371	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1199		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	27.0	washpost-surveymonkey-25371	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1199		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	9.0	washpost-surveymonkey-25371	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1199		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	6.0	washpost-surveymonkey-25371	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1199		Internet	Nonpartisan	None
No answer	Undecided	5.0	washpost-surveymonkey-25371	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	1199		Internet	Nonpartisan	None
Hillary Clinton, the Democratic candidate	Clinton	54.0	baltimore-sun-university-of-baltimore-opinionworks-25400	Baltimore Sun/University of Baltimore/OpinionWorks	2016-08-18	2016-08-30		Likely Voters	756	3.5	Live Phone	Nonpartisan	None
Donald Trump, the Republican candidate	Trump	25.0	baltimore-sun-university-of-baltimore-opinionworks-25400	Baltimore Sun/University of Baltimore/OpinionWorks	2016-08-18	2016-08-30		Likely Voters	756	3.5	Live Phone	Nonpartisan	None
Gary Johnson, the Libertarian candidate	Other	6.0	baltimore-sun-university-of-baltimore-opinionworks-25400	Baltimore Sun/University of Baltimore/OpinionWorks	2016-08-18	2016-08-30		Likely Voters	756	3.5	Live Phone	Nonpartisan	None
Jill Stein, the Green Party candidate	Other	2.0	baltimore-sun-university-of-baltimore-opinionworks-25400	Baltimore Sun/University of Baltimore/OpinionWorks	2016-08-18	2016-08-30		Likely Voters	756	3.5	Live Phone	Nonpartisan	None
Someone else	Other	2.0	baltimore-sun-university-of-baltimore-opinionworks-25400	Baltimore Sun/University of Baltimore/OpinionWorks	2016-08-18	2016-08-30		Likely Voters	756	3.5	Live Phone	Nonpartisan	None
Undecided/Not sure	Undecided	12.0	baltimore-sun-university-of-baltimore-opinionworks-25400	Baltimore Sun/University of Baltimore/OpinionWorks	2016-08-18	2016-08-30		Likely Voters	756	3.5	Live Phone	Nonpartisan	None
Clinton	Clinton	61.0	ppp-d-24314	PPP (D)	2016-04-15	2016-04-17		Likely Voters	879	3.3	IVR/Online	Pollster	Dem
Trump	Trump	28.0	ppp-d-24314	PPP (D)	2016-04-15	2016-04-17		Likely Voters	879	3.3	IVR/Online	Pollster	Dem
Undecided	Undecided	11.0	ppp-d-24314	PPP (D)	2016-04-15	2016-04-17		Likely Voters	879	3.3	IVR/Online	Pollster	Dem
Clinton	Clinton	63.0	nbc4-marist-24262	NBC4/Marist	2016-04-05	2016-04-09		Registered Voters	2563	1.9	Live Phone	Nonpartisan	None
Trump	Trump	27.0	nbc4-marist-24262	NBC4/Marist	2016-04-05	2016-04-09		Registered Voters	2563	1.9	Live Phone	Nonpartisan	None
Undecided	Undecided	10.0	nbc4-marist-24262	NBC4/Marist	2016-04-05	2016-04-09		Registered Voters	2563	1.9	Live Phone	Nonpartisan	None
Clinton	Clinton	63.0	washington-post-university-of-maryland-24223	Washington Post/University of Maryland	2016-03-30	2016-04-03		Registered Voters			Live Phone	Nonpartisan	None
Neither	Other	4.0	washington-post-university-of-maryland-24223	Washington Post/University of Maryland	2016-03-30	2016-04-03		Registered Voters			Live Phone	Nonpartisan	None
No Opinion	Undecided	1.0	washington-post-university-of-maryland-24223	Washington Post/University of Maryland	2016-03-30	2016-04-03		Registered Voters			Live Phone	Nonpartisan	None
Other	Other	1.0	washington-post-university-of-maryland-24223	Washington Post/University of Maryland	2016-03-30	2016-04-03		Registered Voters			Live Phone	Nonpartisan	None
Trump	Trump	28.0	washington-post-university-of-maryland-24223	Washington Post/University of Maryland	2016-03-30	2016-04-03		Registered Voters			Live Phone	Nonpartisan	None
Wouldn't Vote	Undecided	3.0	washington-post-university-of-maryland-24223	Washington Post/University of Maryland	2016-03-30	2016-04-03		Registered Voters			Live Phone	Nonpartisan	None
