response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Hillary Clinton	Clinton	48.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton and Donald Trump, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Donald Trump	Trump	42.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton and Donald Trump, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Neither/Other (vol.)	Other	7.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton and Donald Trump, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Not sure (vol.)	Undecided	3.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton and Donald Trump, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	44.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton, Donald Trump, Gary Johnson, and Jill Stein, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Donald Trump	Trump	40.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton, Donald Trump, Gary Johnson, and Jill Stein, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	7.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton, Donald Trump, Gary Johnson, and Jill Stein, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Jill Stein	Other	2.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton, Donald Trump, Gary Johnson, and Jill Stein, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Neither/Other (vol.)	Other	3.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton, Donald Trump, Gary Johnson, and Jill Stein, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Not sure (vol.)	Undecided	5.0	muhlenberg-morning-call-26745	Muhlenberg/Morning Call	2016-10-30	2016-11-04	Now, if the 2016 Presidential Election was being held today and the race was between Hillary Clinton, Donald Trump, Gary Johnson, and Jill Stein, who would you vote for?	Likely Voters	405	5.5	Live Phone	Nonpartisan	None
Clinton	Clinton	46.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
Trump	Trump	43.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26731	SurveyMonkey	2016-10-29	2016-11-04		Likely Voters	2691		Internet	Nonpartisan	None
Clinton	Clinton	46.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2454		Internet	Nonpartisan	None
Trump	Trump	43.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2454		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2454		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2454		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26694	SurveyMonkey	2016-10-28	2016-11-03		Likely Voters	2454		Internet	Nonpartisan	None
Clinton	Clinton	48.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	984		Internet	Nonpartisan	None
Trump	Trump	44.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	984		Internet	Nonpartisan	None
Don't Know/Other	Undecided	8.0	ipsos-reuters-26743	Ipsos/Reuters	2016-10-14	2016-11-03		Likely Voters	984		Internet	Nonpartisan	None
Hillary Clinton	Clinton	46.0	remington-research-group-r-axiom-strategies-26764	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	2683	1.89	IVR/Live Phone	Sponsor	Rep
Donald Trump	Trump	45.0	remington-research-group-r-axiom-strategies-26764	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	2683	1.89	IVR/Live Phone	Sponsor	Rep
Gary Johnson	Johnson	4.0	remington-research-group-r-axiom-strategies-26764	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	2683	1.89	IVR/Live Phone	Sponsor	Rep
Someone else	Other	2.0	remington-research-group-r-axiom-strategies-26764	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	2683	1.89	IVR/Live Phone	Sponsor	Rep
Undecided	Undecided	3.0	remington-research-group-r-axiom-strategies-26764	Remington Research Group (R)/Axiom Strategies	2016-11-01	2016-11-02		Likely Voters	2683	1.89	IVR/Live Phone	Sponsor	Rep
Clinton	Clinton	47.0	gravis-marketing-breitbart-26736	Gravis Marketing/Breitbart	2016-11-01	2016-11-02	If the election was held today, who would be your choice for president?	Registered Voters	1016	3.1	IVR/Online	Nonpartisan	None
Trump	Trump	45.0	gravis-marketing-breitbart-26736	Gravis Marketing/Breitbart	2016-11-01	2016-11-02	If the election was held today, who would be your choice for president?	Registered Voters	1016	3.1	IVR/Online	Nonpartisan	None
Johnson	Johnson	2.0	gravis-marketing-breitbart-26736	Gravis Marketing/Breitbart	2016-11-01	2016-11-02	If the election was held today, who would be your choice for president?	Registered Voters	1016	3.1	IVR/Online	Nonpartisan	None
Stein	Other	2.0	gravis-marketing-breitbart-26736	Gravis Marketing/Breitbart	2016-11-01	2016-11-02	If the election was held today, who would be your choice for president?	Registered Voters	1016	3.1	IVR/Online	Nonpartisan	None
Someone else	Other	2.0	gravis-marketing-breitbart-26736	Gravis Marketing/Breitbart	2016-11-01	2016-11-02	If the election was held today, who would be your choice for president?	Registered Voters	1016	3.1	IVR/Online	Nonpartisan	None
Don't know/Unsure	Undecided	3.0	gravis-marketing-breitbart-26736	Gravis Marketing/Breitbart	2016-11-01	2016-11-02	If the election was held today, who would be your choice for president?	Registered Voters	1016	3.1	IVR/Online	Nonpartisan	None
Clinton	Clinton	47.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2177		Internet	Nonpartisan	None
Trump	Trump	42.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2177		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2177		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2177		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26660	SurveyMonkey	2016-10-27	2016-11-02		Likely Voters	2177		Internet	Nonpartisan	None
Hillary Clinton	Clinton	48.0	ppp-d-center-for-american-progress-action-fund-26701	PPP (D-Center for American Progress Action Fund)	2016-10-31	2016-11-01	The candidates for President this fall are Democrat Hillary Clinton, and Republican Donald Trump. If the election was today, who would you vote for?	Likely Voters	1050	3.0	IVR/Online	Sponsor	Dem
Donald Trump	Trump	44.0	ppp-d-center-for-american-progress-action-fund-26701	PPP (D-Center for American Progress Action Fund)	2016-10-31	2016-11-01	The candidates for President this fall are Democrat Hillary Clinton, and Republican Donald Trump. If the election was today, who would you vote for?	Likely Voters	1050	3.0	IVR/Online	Sponsor	Dem
Not sure	Undecided	8.0	ppp-d-center-for-american-progress-action-fund-26701	PPP (D-Center for American Progress Action Fund)	2016-10-31	2016-11-01	The candidates for President this fall are Democrat Hillary Clinton, and Republican Donald Trump. If the election was today, who would you vote for?	Likely Voters	1050	3.0	IVR/Online	Sponsor	Dem
Clinton/Democrat	Clinton	45.0	susquehanna-r-abc27-news-26623	Susquehanna (R)/ABC27 News	2016-10-31	2016-11-01	If the election for President were held today, would you vote for Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, Green Party candidate Jill Stein or Constitutional Party candidate Darrell Castle?	Likely Voters	681	3.76	IVR/Live Phone	Pollster	Rep
Trump/Republican	Trump	43.0	susquehanna-r-abc27-news-26623	Susquehanna (R)/ABC27 News	2016-10-31	2016-11-01	If the election for President were held today, would you vote for Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, Green Party candidate Jill Stein or Constitutional Party candidate Darrell Castle?	Likely Voters	681	3.76	IVR/Live Phone	Pollster	Rep
Johnson/Libertarian	Johnson	2.0	susquehanna-r-abc27-news-26623	Susquehanna (R)/ABC27 News	2016-10-31	2016-11-01	If the election for President were held today, would you vote for Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, Green Party candidate Jill Stein or Constitutional Party candidate Darrell Castle?	Likely Voters	681	3.76	IVR/Live Phone	Pollster	Rep
Stein/Green	Other	2.0	susquehanna-r-abc27-news-26623	Susquehanna (R)/ABC27 News	2016-10-31	2016-11-01	If the election for President were held today, would you vote for Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, Green Party candidate Jill Stein or Constitutional Party candidate Darrell Castle?	Likely Voters	681	3.76	IVR/Live Phone	Pollster	Rep
Castle/Constitutional	Other	0.0	susquehanna-r-abc27-news-26623	Susquehanna (R)/ABC27 News	2016-10-31	2016-11-01	If the election for President were held today, would you vote for Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, Green Party candidate Jill Stein or Constitutional Party candidate Darrell Castle?	Likely Voters	681	3.76	IVR/Live Phone	Pollster	Rep
Other	Other	1.0	susquehanna-r-abc27-news-26623	Susquehanna (R)/ABC27 News	2016-10-31	2016-11-01	If the election for President were held today, would you vote for Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, Green Party candidate Jill Stein or Constitutional Party candidate Darrell Castle?	Likely Voters	681	3.76	IVR/Live Phone	Pollster	Rep
Undecided	Undecided	5.0	susquehanna-r-abc27-news-26623	Susquehanna (R)/ABC27 News	2016-10-31	2016-11-01	If the election for President were held today, would you vote for Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, Green Party candidate Jill Stein or Constitutional Party candidate Darrell Castle?	Likely Voters	681	3.76	IVR/Live Phone	Pollster	Rep
Refuse	Undecided	1.0	susquehanna-r-abc27-news-26623	Susquehanna (R)/ABC27 News	2016-10-31	2016-11-01	If the election for President were held today, would you vote for Democrat Hillary Clinton, Republican Donald Trump, Libertarian Gary Johnson, Green Party candidate Jill Stein or Constitutional Party candidate Darrell Castle?	Likely Voters	681	3.76	IVR/Live Phone	Pollster	Rep
Hillary Clinton	Clinton	48.0	monmouth-university-26625	Monmouth University	2016-10-29	2016-11-01	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
Donald Trump	Trump	44.0	monmouth-university-26625	Monmouth University	2016-10-29	2016-11-01	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
Gary Johnson	Johnson	3.0	monmouth-university-26625	Monmouth University	2016-10-29	2016-11-01	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
Jill Stein	Other	1.0	monmouth-university-26625	Monmouth University	2016-10-29	2016-11-01	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
(VOL) Other candidate	Other	1.0	monmouth-university-26625	Monmouth University	2016-10-29	2016-11-01	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
(VOL) Undecided	Undecided	3.0	monmouth-university-26625	Monmouth University	2016-10-29	2016-11-01	If the election for President was today, would you vote for Donald Trump the Republican, Hillary Clinton the Democrat, Gary Johnson the Libertarian, or Jill Stein of the Green Party?	Likely Voters	403	4.9	Live Phone	Nonpartisan	None
Clinton and Kaine	Clinton	48.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Trump and Pence	Trump	43.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Johnson and Weld	Johnson	3.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Stein and Baraka	Other	3.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Someone else (Vol)	Other	0.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Don't know/No answer	Undecided	2.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the presidential election were being held today, and the candidates were Hillary Clinton and Tim Kaine the Democrats, Donald Trump and Mike Pence the Republicans, Gary Johnson and Bill Weld the Libertarians, and Jill Stein and Ajamu Baraka the Green party candidates, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Clinton and Kaine	Clinton	50.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Trump and Pence	Trump	44.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Someone Else (VOL)	Other	1.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Don't Know/No Answer	Undecided	4.0	quinnipiac-26630	Quinnipiac	2016-10-27	2016-11-01	If the only candidates were Hillary Clinton and Tim Kaine the Democrats and Donald Trump and Mike Pence the Republicans, for whom would you vote?	Likely Voters	612	4.0	Live Phone	Nonpartisan	None
Clinton/Kaine	Clinton	48.0	cnn-26624	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between  Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, Gary Johnson and Bill Weld as the Libertarian Party’s candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates.  Who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
Trump/Pence	Trump	44.0	cnn-26624	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between  Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, Gary Johnson and Bill Weld as the Libertarian Party’s candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates.  Who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
Johnson/Weld	Johnson	4.0	cnn-26624	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between  Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, Gary Johnson and Bill Weld as the Libertarian Party’s candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates.  Who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
Stein/Baraka	Other	2.0	cnn-26624	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between  Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, Gary Johnson and Bill Weld as the Libertarian Party’s candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates.  Who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
None (vol.)	Undecided	1.0	cnn-26624	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between  Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, Gary Johnson and Bill Weld as the Libertarian Party’s candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates.  Who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
Other (vol.)	Other	0.0	cnn-26624	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between  Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, Gary Johnson and Bill Weld as the Libertarian Party’s candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates.  Who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
No opinion	Undecided	0.0	cnn-26624	CNN	2016-10-27	2016-11-01	Suppose that the presidential election were being held today and you had to choose between  Hillary Clinton and Tim Kaine as the Democratic Party’s candidates, Donald Trump and Mike Pence as the Republican Party’s candidates, Gary Johnson and Bill Weld as the Libertarian Party’s candidates, and Jill Stein and Ajamu Baraka as the Green Party’s candidates.  Who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
Clinton 	Clinton	51.0	cnn-26624	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump and as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
Trump 	Trump	46.0	cnn-26624	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump and as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
Other (vol.)	Other	1.0	cnn-26624	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump and as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
Neither (vol.)	Other	2.0	cnn-26624	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump and as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
No opinion	Undecided	0.0	cnn-26624	CNN	2016-10-27	2016-11-01	Now suppose that the presidential candidates on the ballot in your state included only Hillary Clinton as the Democratic Party’s candidate and Donald Trump and as the Republican Party’s candidate, who would you be more likely to vote for?	Likely Voters	799	3.5	Live Phone	Nonpartisan	None
Clinton	Clinton	48.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2078		Internet	Nonpartisan	None
Trump	Trump	42.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2078		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2078		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2078		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26619	SurveyMonkey	2016-10-26	2016-11-01		Likely Voters	2078		Internet	Nonpartisan	None
Clinton	Clinton	49.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2255		Internet	Nonpartisan	None
Trump	Trump	41.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2255		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2255		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2255		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	2255		Internet	Nonpartisan	None
Hillary Clinton	Clinton	45.0	remington-research-group-r-axiom-strategies-26564	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	1249	2.77	IVR/Live Phone	Sponsor	Rep
Donald Trump	Trump	43.0	remington-research-group-r-axiom-strategies-26564	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	1249	2.77	IVR/Live Phone	Sponsor	Rep
Gary Johnson	Johnson	3.0	remington-research-group-r-axiom-strategies-26564	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	1249	2.77	IVR/Live Phone	Sponsor	Rep
Someone else	Other	1.0	remington-research-group-r-axiom-strategies-26564	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	1249	2.77	IVR/Live Phone	Sponsor	Rep
Undecided	Undecided	6.0	remington-research-group-r-axiom-strategies-26564	Remington Research Group (R)/Axiom Strategies	2016-10-30	2016-10-30		Likely Voters	1249	2.77	IVR/Live Phone	Sponsor	Rep
Hillary Clinton	Clinton	49.0	franklin-and-marshall-college-26588	Franklin and Marshall College	2016-10-26	2016-10-30		Likely Voters	652	5.1	Live Phone/Online	Nonpartisan	None
Donald Trump	Trump	38.0	franklin-and-marshall-college-26588	Franklin and Marshall College	2016-10-26	2016-10-30		Likely Voters	652	5.1	Live Phone/Online	Nonpartisan	None
Gary Johnson 	Johnson	4.0	franklin-and-marshall-college-26588	Franklin and Marshall College	2016-10-26	2016-10-30		Likely Voters	652	5.1	Live Phone/Online	Nonpartisan	None
Jill Stein	Other	2.0	franklin-and-marshall-college-26588	Franklin and Marshall College	2016-10-26	2016-10-30		Likely Voters	652	5.1	Live Phone/Online	Nonpartisan	None
Don't Know	Undecided	7.0	franklin-and-marshall-college-26588	Franklin and Marshall College	2016-10-26	2016-10-30		Likely Voters	652	5.1	Live Phone/Online	Nonpartisan	None
