response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Johnson	Other	12.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1619		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1619		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	1619		Internet	Nonpartisan	None
Clinton	Clinton	38.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	474		Internet	Nonpartisan	None
Trump	Trump	52.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	474		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	474		Internet	Nonpartisan	None
Clinton	Clinton	36.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1842		Internet	Nonpartisan	None
Trump	Trump	48.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1842		Internet	Nonpartisan	None
Johnson	Other	11.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1842		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1842		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	1842		Internet	Nonpartisan	None
Clinton	Clinton	36.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1688		Internet	Nonpartisan	None
Trump	Trump	48.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1688		Internet	Nonpartisan	None
Johnson	Other	11.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1688		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1688		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	1688		Internet	Nonpartisan	None
Clinton	Clinton	37.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1468		Internet	Nonpartisan	None
Trump	Trump	48.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1468		Internet	Nonpartisan	None
Johnson	Other	10.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1468		Internet	Nonpartisan	None
Stein	Other	2.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1468		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	1468		Internet	Nonpartisan	None
Clinton	Clinton	39.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	323		Internet	Nonpartisan	None
Trump	Trump	56.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	323		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	323		Internet	Nonpartisan	None
Clinton	Clinton	38.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	517		Internet	Nonpartisan	None
Trump	Trump	50.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	517		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-26407	Ipsos/Reuters	2016-09-30	2016-10-20		Likely Voters	517		Internet	Nonpartisan	None
Trump	Trump	56.0	upi-cvoter-26303	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	332		Internet	Nonpartisan	None
Clinton	Clinton	40.0	upi-cvoter-26303	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	332		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-26303	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	332		Internet	Nonpartisan	None
Donald Trump (R)	Trump	47.0	surveyusa-ksn-news-26275	SurveyUSA/KSN News	2016-10-11	2016-10-15	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Libertarian Gary Johnson? or Green Party candidate Jill Stein?	Likely Voters	581	4.1	IVR/Online	Nonpartisan	None
Hillary Clinton (D)	Clinton	36.0	surveyusa-ksn-news-26275	SurveyUSA/KSN News	2016-10-11	2016-10-15	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Libertarian Gary Johnson? or Green Party candidate Jill Stein?	Likely Voters	581	4.1	IVR/Online	Nonpartisan	None
Gary Johnson (L)	Other	7.0	surveyusa-ksn-news-26275	SurveyUSA/KSN News	2016-10-11	2016-10-15	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Libertarian Gary Johnson? or Green Party candidate Jill Stein?	Likely Voters	581	4.1	IVR/Online	Nonpartisan	None
Jill Stein (G)	Other	2.0	surveyusa-ksn-news-26275	SurveyUSA/KSN News	2016-10-11	2016-10-15	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Libertarian Gary Johnson? or Green Party candidate Jill Stein?	Likely Voters	581	4.1	IVR/Online	Nonpartisan	None
Undecided	Undecided	7.0	surveyusa-ksn-news-26275	SurveyUSA/KSN News	2016-10-11	2016-10-15	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Libertarian Gary Johnson? or Green Party candidate Jill Stein?	Likely Voters	581	4.1	IVR/Online	Nonpartisan	None
Clinton	Clinton	38.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	565		Internet	Nonpartisan	None
Trump	Trump	50.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	565		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	565		Internet	Nonpartisan	None
Donald Trump	Trump	47.0	fort-hays-state-university-26709	Fort Hays State University	2016-09-01	2016-10-13	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	892	3.2	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	39.0	fort-hays-state-university-26709	Fort Hays State University	2016-09-01	2016-10-13	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	892	3.2	Live Phone	Nonpartisan	None
Gary Johnson	Other	9.0	fort-hays-state-university-26709	Fort Hays State University	2016-09-01	2016-10-13	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	892	3.2	Live Phone	Nonpartisan	None
Jill Stein	Other	1.0	fort-hays-state-university-26709	Fort Hays State University	2016-09-01	2016-10-13	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	892	3.2	Live Phone	Nonpartisan	None
Some other candidate	Other	4.0	fort-hays-state-university-26709	Fort Hays State University	2016-09-01	2016-10-13	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	892	3.2	Live Phone	Nonpartisan	None
Trump	Trump	55.0	upi-cvoter-26037	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	332		Internet	Nonpartisan	None
Clinton	Clinton	40.0	upi-cvoter-26037	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	332		Internet	Nonpartisan	None
Other	Other	6.0	upi-cvoter-26037	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	332		Internet	Nonpartisan	None
Trump	Trump	55.0	ipsos-reuters-26109	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	556		Internet	Nonpartisan	None
Clinton	Clinton	35.0	ipsos-reuters-26109	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	556		Internet	Nonpartisan	None
Don't Know/Other	Undecided	10.0	ipsos-reuters-26109	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	556		Internet	Nonpartisan	None
Trump	Trump	58.0	upi-cvoter-25913	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	535		Internet	Nonpartisan	None
Clinton	Clinton	38.0	upi-cvoter-25913	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	535		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25913	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	535		Internet	Nonpartisan	None
Trump	Trump	54.0	ipsos-reuters-25862	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	498		Internet	Nonpartisan	None
Clinton	Clinton	34.0	ipsos-reuters-25862	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	498		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-25862	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	498		Internet	Nonpartisan	None
Trump	Trump	57.0	upi-cvoter-25743	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	518		Internet	Nonpartisan	None
Clinton	Clinton	38.0	upi-cvoter-25743	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	518		Internet	Nonpartisan	None
Other	Other	5.0	upi-cvoter-25743	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	518		Internet	Nonpartisan	None
Trump	Trump	51.0	ipsos-reuters-25697	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	472		Internet	Nonpartisan	None
Clinton	Clinton	36.0	ipsos-reuters-25697	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	472		Internet	Nonpartisan	None
Don't Know/Other	Undecided	13.0	ipsos-reuters-25697	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	472		Internet	Nonpartisan	None
Trump	Trump	49.0	ipsos-reuters-25549	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	459		Internet	Nonpartisan	None
Clinton	Clinton	39.0	ipsos-reuters-25549	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	459		Internet	Nonpartisan	None
Don't Know/Other	Undecided	12.0	ipsos-reuters-25549	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	459		Internet	Nonpartisan	None
Donald Trump (R)	Trump	48.0	surveyusa-ksn-news-25480	SurveyUSA/KSN News	2016-09-06	2016-09-11	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	595	4.1	IVR/Online	Nonpartisan	None
Hillary Clinton (D)	Clinton	36.0	surveyusa-ksn-news-25480	SurveyUSA/KSN News	2016-09-06	2016-09-11	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	595	4.1	IVR/Online	Nonpartisan	None
Gary Johnson (L)	Other	8.0	surveyusa-ksn-news-25480	SurveyUSA/KSN News	2016-09-06	2016-09-11	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	595	4.1	IVR/Online	Nonpartisan	None
Jill Stein	Other	2.0	surveyusa-ksn-news-25480	SurveyUSA/KSN News	2016-09-06	2016-09-11	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	595	4.1	IVR/Online	Nonpartisan	None
Undecided	Undecided	7.0	surveyusa-ksn-news-25480	SurveyUSA/KSN News	2016-09-06	2016-09-11	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	595	4.1	IVR/Online	Nonpartisan	None
Donald Trump, the Republican	Trump	49.0	washpost-surveymonkey-25367	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	741		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	37.0	washpost-surveymonkey-25367	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	741		Internet	Nonpartisan	None
No Answer	Undecided	14.0	washpost-surveymonkey-25367	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	741		Internet	Nonpartisan	None
Donald Trump, the Republican	Trump	43.0	washpost-surveymonkey-25367	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	741		Internet	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	30.0	washpost-surveymonkey-25367	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	741		Internet	Nonpartisan	None
Gary Johnson, the Libertarian	Other	17.0	washpost-surveymonkey-25367	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	741		Internet	Nonpartisan	None
Jill Stein, the Green Party	Other	4.0	washpost-surveymonkey-25367	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	741		Internet	Nonpartisan	None
No answer	Undecided	6.0	washpost-surveymonkey-25367	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	741		Internet	Nonpartisan	None
Trump (R)	Trump	44.0	surveyusa-ksn-news-25109	SurveyUSA/KSN News	2016-08-03	2016-08-07	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	566	4.2	IVR/Live Phone	Nonpartisan	None
Clinton (D)	Clinton	39.0	surveyusa-ksn-news-25109	SurveyUSA/KSN News	2016-08-03	2016-08-07	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	566	4.2	IVR/Live Phone	Nonpartisan	None
Johnson (L)	Other	8.0	surveyusa-ksn-news-25109	SurveyUSA/KSN News	2016-08-03	2016-08-07	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	566	4.2	IVR/Live Phone	Nonpartisan	None
Undecided	Undecided	9.0	surveyusa-ksn-news-25109	SurveyUSA/KSN News	2016-08-03	2016-08-07	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for? Republican Donald Trump? Democrat Hillary Clinton? Or Libertarian Gary Johnson?	Likely Voters	566	4.2	IVR/Live Phone	Nonpartisan	None
Donald Trump	Trump	44.0	fort-hays-state-university-kansas-newspapers-24976	Fort Hays State University/Kansas Newspapers	2016-07-11	2016-07-21	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	542	4.3	Live Phone	Nonpartisan	None
Hillary Clinton	Clinton	27.0	fort-hays-state-university-kansas-newspapers-24976	Fort Hays State University/Kansas Newspapers	2016-07-11	2016-07-21	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	542	4.3	Live Phone	Nonpartisan	None
Gary Johnson	Other	7.0	fort-hays-state-university-kansas-newspapers-24976	Fort Hays State University/Kansas Newspapers	2016-07-11	2016-07-21	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	542	4.3	Live Phone	Nonpartisan	None
Some Other Candidate	Other	6.0	fort-hays-state-university-kansas-newspapers-24976	Fort Hays State University/Kansas Newspapers	2016-07-11	2016-07-21	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	542	4.3	Live Phone	Nonpartisan	None
Don't Know	Undecided	16.0	fort-hays-state-university-kansas-newspapers-24976	Fort Hays State University/Kansas Newspapers	2016-07-11	2016-07-21	If the Presidential election were held today, who would you be most likely to vote for?	Likely Voters	542	4.3	Live Phone	Nonpartisan	None
Trump	Trump	47.0	surveyusa-ksn-news-24917	SurveyUSA/KSN News	2016-07-08	2016-07-11	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for?	Likely Voters	559	4.2	IVR/Live Phone	Nonpartisan	None
Clinton	Clinton	36.0	surveyusa-ksn-news-24917	SurveyUSA/KSN News	2016-07-08	2016-07-11	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for?	Likely Voters	559	4.2	IVR/Live Phone	Nonpartisan	None
Johnson	Other	8.0	surveyusa-ksn-news-24917	SurveyUSA/KSN News	2016-07-08	2016-07-11	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for?	Likely Voters	559	4.2	IVR/Live Phone	Nonpartisan	None
Undecided	Undecided	9.0	surveyusa-ksn-news-24917	SurveyUSA/KSN News	2016-07-08	2016-07-11	If the election for President of the United States were today, and you were filling out your ballot right now, who would you vote for?	Likely Voters	559	4.2	IVR/Live Phone	Nonpartisan	None
Clinton	Clinton	43.0	zogby-kansas-health-foundation-24669	Zogby/Kansas Health Foundation	2016-06-04	2016-06-06		Registered Voters	433	4.7	IVR/Live Phone	Nonpartisan	None
Trump	Trump	36.0	zogby-kansas-health-foundation-24669	Zogby/Kansas Health Foundation	2016-06-04	2016-06-06		Registered Voters	433	4.7	IVR/Live Phone	Nonpartisan	None
Undecided	Undecided	21.0	zogby-kansas-health-foundation-24669	Zogby/Kansas Health Foundation	2016-06-04	2016-06-06		Registered Voters	433	4.7	IVR/Live Phone	Nonpartisan	None
