response_text	pollster_label	value	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
Trump	Trump	37.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	432		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	432		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	432		Internet	Nonpartisan	None
No answer	Undecided	4.0	surveymonkey-26596	SurveyMonkey	2016-10-25	2016-10-31		Likely Voters	432		Internet	Nonpartisan	None
Clinton	Clinton	50.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	386		Internet	Nonpartisan	None
Trump	Trump	38.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	386		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	386		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	386		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26572	SurveyMonkey	2016-10-24	2016-10-30		Likely Voters	386		Internet	Nonpartisan	None
Clinton	Clinton	54.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	312		Internet	Nonpartisan	None
Trump	Trump	43.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	312		Internet	Nonpartisan	None
Other	Other	3.0	upi-cvoter-26592	UPI/CVOTER	2016-10-23	2016-10-29		Likely Voters	312		Internet	Nonpartisan	None
Clinton	Clinton	51.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	412		Internet	Nonpartisan	None
Trump	Trump	36.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	412		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	412		Internet	Nonpartisan	None
Stein	Other	3.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	412		Internet	Nonpartisan	None
No answer	Undecided	2.0	surveymonkey-26537	SurveyMonkey	2016-10-20	2016-10-28		Likely Voters	412		Internet	Nonpartisan	None
Clinton	Clinton	46.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	274		Internet	Nonpartisan	None
Trump	Trump	39.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	274		Internet	Nonpartisan	None
Don't Know/Other	Undecided	15.0	ipsos-reuters-26585	Ipsos/Reuters	2016-10-07	2016-10-27		Likely Voters	274		Internet	Nonpartisan	None
Clinton	Clinton	47.0	mprc-26601	MPRC	2016-10-24	2016-10-26	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	812	3.4	IVR/Online	Nonpartisan	None
Trump	Trump	40.0	mprc-26601	MPRC	2016-10-24	2016-10-26	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	812	3.4	IVR/Online	Nonpartisan	None
Undecided	Undecided	13.0	mprc-26601	MPRC	2016-10-24	2016-10-26	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	812	3.4	IVR/Online	Nonpartisan	None
Clinton	Clinton	42.0	mprc-26601	MPRC	2016-10-24	2016-10-26	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	812	3.4	IVR/Online	Nonpartisan	None
Trump	Trump	37.0	mprc-26601	MPRC	2016-10-24	2016-10-26	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	812	3.4	IVR/Online	Nonpartisan	None
Johnson	Johnson	9.0	mprc-26601	MPRC	2016-10-24	2016-10-26	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	812	3.4	IVR/Online	Nonpartisan	None
Stein	Other	4.0	mprc-26601	MPRC	2016-10-24	2016-10-26	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	812	3.4	IVR/Online	Nonpartisan	None
Undecided	Undecided	9.0	mprc-26601	MPRC	2016-10-24	2016-10-26	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	812	3.4	IVR/Online	Nonpartisan	None
Clinton	Clinton	52.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	410		Internet	Nonpartisan	None
Trump	Trump	35.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	410		Internet	Nonpartisan	None
Johnson	Johnson	7.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	410		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	410		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26499	SurveyMonkey	2016-10-18	2016-10-26		Likely Voters	410		Internet	Nonpartisan	None
Clinton	Clinton	48.0	unh-portland-press-herald-maine-sunday-telegram-26553	UNH/Portland Press Herald/Maine Sunday Telegram	2016-10-20	2016-10-25		Likely Voters	646		Live Phone	Nonpartisan	None
Trump	Trump	37.0	unh-portland-press-herald-maine-sunday-telegram-26553	UNH/Portland Press Herald/Maine Sunday Telegram	2016-10-20	2016-10-25		Likely Voters	646		Live Phone	Nonpartisan	None
Johnson	Johnson	5.0	unh-portland-press-herald-maine-sunday-telegram-26553	UNH/Portland Press Herald/Maine Sunday Telegram	2016-10-20	2016-10-25		Likely Voters	646		Live Phone	Nonpartisan	None
Stein	Other	3.0	unh-portland-press-herald-maine-sunday-telegram-26553	UNH/Portland Press Herald/Maine Sunday Telegram	2016-10-20	2016-10-25		Likely Voters	646		Live Phone	Nonpartisan	None
Other	Other	3.0	unh-portland-press-herald-maine-sunday-telegram-26553	UNH/Portland Press Herald/Maine Sunday Telegram	2016-10-20	2016-10-25		Likely Voters	646		Live Phone	Nonpartisan	None
Undecided	Undecided	3.0	unh-portland-press-herald-maine-sunday-telegram-26553	UNH/Portland Press Herald/Maine Sunday Telegram	2016-10-20	2016-10-25		Likely Voters	646		Live Phone	Nonpartisan	None
Clinton	Clinton	51.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	370		Internet	Nonpartisan	None
Trump	Trump	35.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	370		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	370		Internet	Nonpartisan	None
Stein	Other	4.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	370		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26441	SurveyMonkey	2016-10-18	2016-10-24		Likely Voters	370		Internet	Nonpartisan	None
Clinton	Clinton	50.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	318		Internet	Nonpartisan	None
Trump	Trump	36.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	318		Internet	Nonpartisan	None
Johnson	Johnson	6.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	318		Internet	Nonpartisan	None
Stein	Other	5.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	318		Internet	Nonpartisan	None
No answer	Undecided	3.0	surveymonkey-26431	SurveyMonkey	2016-10-17	2016-10-23		Likely Voters	318		Internet	Nonpartisan	None
Clinton	Clinton	55.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	309		Internet	Nonpartisan	None
Trump	Trump	42.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	309		Internet	Nonpartisan	None
Other	Other	3.0	upi-cvoter-26409	UPI/CVOTER	2016-10-16	2016-10-23		Likely Voters	309		Internet	Nonpartisan	None
Clinton	Clinton	55.0	upi-cvoter-26306	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	313		Internet	Nonpartisan	None
Trump	Trump	42.0	upi-cvoter-26306	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	313		Internet	Nonpartisan	None
Other	Other	3.0	upi-cvoter-26306	UPI/CVOTER	2016-10-09	2016-10-16		Likely Voters	313		Internet	Nonpartisan	None
Clinton	Clinton	49.0	mprc-26350	MPRC	2016-10-14	2016-10-15	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	890	3.3	IVR/Online	Nonpartisan	None
Trump	Trump	39.0	mprc-26350	MPRC	2016-10-14	2016-10-15	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	890	3.3	IVR/Online	Nonpartisan	None
Undecided	Undecided	12.0	mprc-26350	MPRC	2016-10-14	2016-10-15	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	890	3.3	IVR/Online	Nonpartisan	None
Clinton	Clinton	42.0	mprc-26350	MPRC	2016-10-14	2016-10-15	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	890	3.3	IVR/Online	Nonpartisan	None
Trump	Trump	36.0	mprc-26350	MPRC	2016-10-14	2016-10-15	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	890	3.3	IVR/Online	Nonpartisan	None
Johnson	Johnson	9.0	mprc-26350	MPRC	2016-10-14	2016-10-15	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	890	3.3	IVR/Online	Nonpartisan	None
Stein	Other	4.0	mprc-26350	MPRC	2016-10-14	2016-10-15	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	890	3.3	IVR/Online	Nonpartisan	None
Undecided	Undecided	9.0	mprc-26350	MPRC	2016-10-14	2016-10-15	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	890	3.3	IVR/Online	Nonpartisan	None
Clinton	Clinton	48.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	281		Internet	Nonpartisan	None
Trump	Trump	35.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	281		Internet	Nonpartisan	None
Don't Know/Other	Undecided	17.0	ipsos-reuters-26344	Ipsos/Reuters	2016-09-23	2016-10-13		Likely Voters	281		Internet	Nonpartisan	None
Clinton	Clinton	49.0	mprc-26145	MPRC	2016-10-07	2016-10-09	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	892	3.3	IVR/Online	Nonpartisan	None
Trump	Trump	40.0	mprc-26145	MPRC	2016-10-07	2016-10-09	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	892	3.3	IVR/Online	Nonpartisan	None
Undecided	Undecided	11.0	mprc-26145	MPRC	2016-10-07	2016-10-09	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	892	3.3	IVR/Online	Nonpartisan	None
Clinton	Clinton	44.0	mprc-26145	MPRC	2016-10-07	2016-10-09	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	892	3.3	IVR/Online	Nonpartisan	None
Trump	Trump	36.0	mprc-26145	MPRC	2016-10-07	2016-10-09	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	892	3.3	IVR/Online	Nonpartisan	None
Johnson	Johnson	9.0	mprc-26145	MPRC	2016-10-07	2016-10-09	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	892	3.3	IVR/Online	Nonpartisan	None
Stein	Other	3.0	mprc-26145	MPRC	2016-10-07	2016-10-09	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	892	3.3	IVR/Online	Nonpartisan	None
Undecided	Undecided	8.0	mprc-26145	MPRC	2016-10-07	2016-10-09	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	892	3.3	IVR/Online	Nonpartisan	None
Clinton	Clinton	55.0	upi-cvoter-26040	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	305		Internet	Nonpartisan	None
Trump	Trump	41.0	upi-cvoter-26040	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	305		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-26040	UPI/CVOTER	2016-10-02	2016-10-09		Likely Voters	305		Internet	Nonpartisan	None
Clinton	Clinton	46.0	ipsos-reuters-26112	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	303		Internet	Nonpartisan	None
Trump	Trump	33.0	ipsos-reuters-26112	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	303		Internet	Nonpartisan	None
Don't Know/Other	Undecided	21.0	ipsos-reuters-26112	Ipsos/Reuters	2016-09-16	2016-10-06		Likely Voters	303		Internet	Nonpartisan	None
Clinton	Clinton	54.0	upi-cvoter-25916	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	462		Internet	Nonpartisan	None
Trump	Trump	43.0	upi-cvoter-25916	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	462		Internet	Nonpartisan	None
Other	Other	3.0	upi-cvoter-25916	UPI/CVOTER	2016-09-19	2016-10-02		Likely Voters	462		Internet	Nonpartisan	None
Clinton	Clinton	45.0	ipsos-reuters-25865	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	326		Internet	Nonpartisan	None
Trump	Trump	34.0	ipsos-reuters-25865	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	326		Internet	Nonpartisan	None
Don't Know/Other	Undecided	21.0	ipsos-reuters-25865	Ipsos/Reuters	2016-09-09	2016-09-29		Likely Voters	326		Internet	Nonpartisan	None
Clinton	Clinton	54.0	upi-cvoter-25747	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	460		Internet	Nonpartisan	None
Trump	Trump	43.0	upi-cvoter-25747	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	460		Internet	Nonpartisan	None
Other	Other	4.0	upi-cvoter-25747	UPI/CVOTER	2016-09-12	2016-09-25		Likely Voters	460		Internet	Nonpartisan	None
Clinton	Clinton	40.0	ipsos-reuters-25704	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	306		Internet	Nonpartisan	None
Trump	Trump	38.0	ipsos-reuters-25704	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	306		Internet	Nonpartisan	None
Don't Know/Other	Undecided	22.0	ipsos-reuters-25704	Ipsos/Reuters	2016-09-02	2016-09-22		Likely Voters	306		Internet	Nonpartisan	None
Clinton	Clinton	42.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Trump	Trump	37.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Other	Other	15.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Undecided	Undecided	5.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Clinton	Clinton	40.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Trump	Trump	36.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Johnson	Johnson	12.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Stein	Other	3.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Other	Other	2.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Undecided	Undecided	7.0	unh-portland-press-herald-maine-sunday-telegram-25648	UNH/Portland Press Herald/Maine Sunday Telegram	2016-09-15	2016-09-21		Likely Voters	513	4.3	Live Phone	Nonpartisan	None
Clinton	Clinton	45.0	mprc-25578	MPRC	2016-09-15	2016-09-17	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	835	3.4	IVR/Online	Nonpartisan	None
Trump	Trump	40.0	mprc-25578	MPRC	2016-09-15	2016-09-17	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	835	3.4	IVR/Online	Nonpartisan	None
Undecided	Undecided	15.0	mprc-25578	MPRC	2016-09-15	2016-09-17	If the election for President were held today and the candidates were Democrat Hillary Clinton and Republican Donald Trump, for whom would you vote?	Likely Voters	835	3.4	IVR/Online	Nonpartisan	None
Clinton	Clinton	37.0	mprc-25578	MPRC	2016-09-15	2016-09-17	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	835	3.4	IVR/Online	Nonpartisan	None
Trump	Trump	37.0	mprc-25578	MPRC	2016-09-15	2016-09-17	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	835	3.4	IVR/Online	Nonpartisan	None
Johnson	Johnson	11.0	mprc-25578	MPRC	2016-09-15	2016-09-17	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	835	3.4	IVR/Online	Nonpartisan	None
Stein	Other	5.0	mprc-25578	MPRC	2016-09-15	2016-09-17	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	835	3.4	IVR/Online	Nonpartisan	None
Undecided	Undecided	11.0	mprc-25578	MPRC	2016-09-15	2016-09-17	If the election for President were held today and the candidates were Democrat Hillary Clinton, Republican Donald Trump, Green Jill Stein and Libertarian Gary Johnson, for whom would you vote?	Likely Voters	835	3.4	IVR/Online	Nonpartisan	None
Clinton	Clinton	41.0	ipsos-reuters-25552	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	275		Internet	Nonpartisan	None
Trump	Trump	40.0	ipsos-reuters-25552	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	275		Internet	Nonpartisan	None
Don't Know/Other	Undecided	19.0	ipsos-reuters-25552	Ipsos/Reuters	2016-08-26	2016-09-15		Likely Voters	275		Internet	Nonpartisan	None
Hillary Clinton (D)	Clinton	42.0	surveyusa-boston-globe-colby-college-25483	SurveyUSA/Boston Globe/Colby College	2016-09-04	2016-09-10		Likely Voters	779	3.6	IVR/Online	Nonpartisan	None
Donald Trump (R)	Trump	39.0	surveyusa-boston-globe-colby-college-25483	SurveyUSA/Boston Globe/Colby College	2016-09-04	2016-09-10		Likely Voters	779	3.6	IVR/Online	Nonpartisan	None
Gary Johnson (L)	Johnson	9.0	surveyusa-boston-globe-colby-college-25483	SurveyUSA/Boston Globe/Colby College	2016-09-04	2016-09-10		Likely Voters	779	3.6	IVR/Online	Nonpartisan	None
Jill Stein (G)	Other	5.0	surveyusa-boston-globe-colby-college-25483	SurveyUSA/Boston Globe/Colby College	2016-09-04	2016-09-10		Likely Voters	779	3.6	IVR/Online	Nonpartisan	None
Undecided	Undecided	5.0	surveyusa-boston-globe-colby-college-25483	SurveyUSA/Boston Globe/Colby College	2016-09-04	2016-09-10		Likely Voters	779	3.6	IVR/Online	Nonpartisan	None
Hillary Clinton, the Democrat	Clinton	47.0	washpost-surveymonkey-25370	WashPost/SurveyMonkey	2016-08-09	2016-09-01		Registered Voters	715		Internet	Nonpartisan	None
